"","dpi.diss","inf.strain","EH_ID","dpi_of_perc","perc_of_dpi1","name","value"
"369","11dpi","Efwild","LM0054",2,100.645161290323,"Day6_.g",30.7
"370","11dpi","Efwild","LM0054",2,100.645161290323,"Day7_.g",30
"371","11dpi","Efwild","LM0054",2,100.645161290323,"Day8_.g",28
"372","11dpi","Efwild","LM0054",2,100.645161290323,"Day9_.g",25.4
"373","11dpi","Efwild","LM0054",2,100.645161290323,"Day10_.g",NA
"374","11dpi","Efwild","LM0054",2,100.645161290323,"Day11_.g",NA
"375","11dpi","EI64","LM0071",2,100,"Day.1_.g",32
"376","11dpi","EI64","LM0071",2,100,"Day2_.g",32
"377","11dpi","EI64","LM0071",2,100,"Day3_.g",30
"378","11dpi","EI64","LM0071",2,100,"Day4_.g",27
"379","11dpi","EI64","LM0071",2,100,"Day5_.g",24
"380","11dpi","EI64","LM0071",2,100,"Day6_.g",28
"381","11dpi","EI64","LM0071",2,100,"Day7_.g",30.8
"382","11dpi","EI64","LM0071",2,100,"Day8_.g",31.7
"383","11dpi","EI64","LM0071",2,100,"Day9_.g",32.5
"384","11dpi","EI64","LM0071",2,100,"Day10_.g",32.5
"385","11dpi","EI64","LM0071",2,100,"Day11_.g",33.1
"386","11dpi","Uninf","LM0053",2,100.649350649351,"Day.1_.g",30.8
"387","11dpi","Uninf","LM0053",2,100.649350649351,"Day2_.g",31
"388","11dpi","Uninf","LM0053",2,100.649350649351,"Day3_.g",32
"389","11dpi","Uninf","LM0053",2,100.649350649351,"Day4_.g",32
"390","11dpi","Uninf","LM0053",2,100.649350649351,"Day5_.g",32
"391","11dpi","Uninf","LM0053",2,100.649350649351,"Day6_.g",33
"392","11dpi","Uninf","LM0053",2,100.649350649351,"Day7_.g",33
"393","11dpi","Uninf","LM0053",2,100.649350649351,"Day8_.g",34
"394","11dpi","Uninf","LM0053",2,100.649350649351,"Day9_.g",34
"395","11dpi","Uninf","LM0053",2,100.649350649351,"Day10_.g",34.2
"396","11dpi","Uninf","LM0053",2,100.649350649351,"Day11_.g",34.5
"397","7dip","Eflab","LM0075",3,97.5,"Day.1_.g",40
"398","7dip","Eflab","LM0075",3,97.5,"Day2_.g",39
"399","7dip","Eflab","LM0075",3,97.5,"Day3_.g",39
"400","7dip","Eflab","LM0075",3,97.5,"Day4_.g",40
"401","7dip","Eflab","LM0075",3,97.5,"Day5_.g",40
"402","7dip","Eflab","LM0075",3,97.5,"Day6_.g",39
"403","7dip","Eflab","LM0075",3,97.5,"Day7_.g",NA
"404","7dip","Eflab","LM0075",3,97.5,"Day8_.g",NA
"405","7dip","Eflab","LM0075",3,97.5,"Day9_.g",NA
"406","7dip","Eflab","LM0075",3,97.5,"Day10_.g",NA
"407","7dip","Eflab","LM0075",3,97.5,"Day11_.g",NA
"408","7dip","Efwild","LM0094",3,94.9554896142433,"Day.1_.g",33.7
"409","7dip","Efwild","LM0094",3,94.9554896142433,"Day2_.g",32
"410","7dip","Efwild","LM0094",3,94.9554896142433,"Day3_.g",32
"411","7dip","Efwild","LM0094",3,94.9554896142433,"Day4_.g",32.3
"412","7dip","Efwild","LM0094",3,94.9554896142433,"Day5_.g",33
"413","7dip","Efwild","LM0094",3,94.9554896142433,"Day6_.g",32.9
"414","7dip","Efwild","LM0094",3,94.9554896142433,"Day7_.g",NA
"415","7dip","Efwild","LM0094",3,94.9554896142433,"Day8_.g",NA
"416","7dip","Efwild","LM0094",3,94.9554896142433,"Day9_.g",NA
"417","7dip","Efwild","LM0094",3,94.9554896142433,"Day10_.g",NA
"418","7dip","Efwild","LM0094",3,94.9554896142433,"Day11_.g",NA
"419","7dip","EI64","LM0029",3,95.2380952380952,"Day.1_.g",39.9
"420","7dip","EI64","LM0029",3,95.2380952380952,"Day2_.g",39.2
"421","7dip","EI64","LM0029",3,95.2380952380952,"Day3_.g",38
"422","7dip","EI64","LM0029",3,95.2380952380952,"Day4_.g",35
"423","7dip","EI64","LM0029",3,95.2380952380952,"Day5_.g",34.5
"424","7dip","EI64","LM0029",3,95.2380952380952,"Day6_.g",36.8
"425","7dip","EI64","LM0029",3,95.2380952380952,"Day7_.g",NA
"426","7dip","EI64","LM0029",3,95.2380952380952,"Day8_.g",NA
"427","7dip","EI64","LM0029",3,95.2380952380952,"Day9_.g",NA
"428","7dip","EI64","LM0029",3,95.2380952380952,"Day10_.g",NA
"429","7dip","EI64","LM0029",3,95.2380952380952,"Day11_.g",NA
"430","7dip","Uninf","LM0085",3,94.1176470588235,"Day.1_.g",37.4
"431","7dip","Uninf","LM0085",3,94.1176470588235,"Day2_.g",36.2
"432","7dip","Uninf","LM0085",3,94.1176470588235,"Day3_.g",35.2
"433","7dip","Uninf","LM0085",3,94.1176470588235,"Day4_.g",33.4
"434","7dip","Uninf","LM0085",3,94.1176470588235,"Day5_.g",36.8
"435","7dip","Uninf","LM0085",3,94.1176470588235,"Day6_.g",36.2
"436","7dip","Uninf","LM0085",3,94.1176470588235,"Day7_.g",NA
"437","7dip","Uninf","LM0085",3,94.1176470588235,"Day8_.g",NA
"438","7dip","Uninf","LM0085",3,94.1176470588235,"Day9_.g",NA
"439","7dip","Uninf","LM0085",3,94.1176470588235,"Day10_.g",NA
"440","7dip","Uninf","LM0085",3,94.1176470588235,"Day11_.g",NA
"441","7dip","Eflab","LM0079",3,99.4236311239193,"Day.1_.g",34.7
"442","7dip","Eflab","LM0079",3,99.4236311239193,"Day2_.g",34.6
"443","7dip","Eflab","LM0079",3,99.4236311239193,"Day3_.g",34.5
"444","7dip","Eflab","LM0079",3,99.4236311239193,"Day4_.g",36.6
"445","7dip","Eflab","LM0079",3,99.4236311239193,"Day5_.g",36.1
"446","7dip","Eflab","LM0079",3,99.4236311239193,"Day6_.g",34
"447","7dip","Eflab","LM0079",3,99.4236311239193,"Day7_.g",NA
"448","7dip","Eflab","LM0079",3,99.4236311239193,"Day8_.g",NA
"449","7dip","Eflab","LM0079",3,99.4236311239193,"Day9_.g",NA
"450","7dip","Eflab","LM0079",3,99.4236311239193,"Day10_.g",NA
"451","7dip","Eflab","LM0079",3,99.4236311239193,"Day11_.g",NA
"452","7dip","Efwild","LM0024",3,100,"Day.1_.g",40.9
"453","7dip","Efwild","LM0024",3,100,"Day2_.g",41.2
"454","7dip","Efwild","LM0024",3,100,"Day3_.g",40.9
"455","7dip","Efwild","LM0024",3,100,"Day4_.g",40.6
"456","7dip","Efwild","LM0024",3,100,"Day5_.g",40.7
"457","7dip","Efwild","LM0024",3,100,"Day6_.g",35
"458","7dip","Efwild","LM0024",3,100,"Day7_.g",NA
"459","7dip","Efwild","LM0024",3,100,"Day8_.g",NA
"460","7dip","Efwild","LM0024",3,100,"Day9_.g",NA
"461","7dip","Efwild","LM0024",3,100,"Day10_.g",NA
"462","7dip","Efwild","LM0024",3,100,"Day11_.g",NA
"463","7dip","EI64","LM0084",3,91.340782122905,"Day.1_.g",35.8
"464","7dip","EI64","LM0084",3,91.340782122905,"Day2_.g",33.2
"465","7dip","EI64","LM0084",3,91.340782122905,"Day3_.g",32.7
"466","7dip","EI64","LM0084",3,91.340782122905,"Day4_.g",32.9
"467","7dip","EI64","LM0084",3,91.340782122905,"Day5_.g",32.1
"468","7dip","EI64","LM0084",3,91.340782122905,"Day6_.g",40.1
"469","7dip","EI64","LM0084",3,91.340782122905,"Day7_.g",NA
"470","7dip","EI64","LM0084",3,91.340782122905,"Day8_.g",NA
"471","7dip","EI64","LM0084",3,91.340782122905,"Day9_.g",NA
"472","7dip","EI64","LM0084",3,91.340782122905,"Day10_.g",NA
"473","7dip","EI64","LM0084",3,91.340782122905,"Day11_.g",NA
"474","7dip","Uninf","LM0042",3,91.5,"Day.1_.g",40
"475","7dip","Uninf","LM0042",3,91.5,"Day2_.g",40.6
"476","7dip","Uninf","LM0042",3,91.5,"Day3_.g",36.6
"477","7dip","Uninf","LM0042",3,91.5,"Day4_.g",37.5
"478","7dip","Uninf","LM0042",3,91.5,"Day5_.g",35.8
"479","7dip","Uninf","LM0042",3,91.5,"Day6_.g",34
"480","7dip","Uninf","LM0042",3,91.5,"Day7_.g",NA
"481","7dip","Uninf","LM0042",3,91.5,"Day8_.g",NA
"482","7dip","Uninf","LM0042",3,91.5,"Day9_.g",NA
"483","7dip","Uninf","LM0042",3,91.5,"Day10_.g",NA
"484","7dip","Uninf","LM0042",3,91.5,"Day11_.g",NA
"485","7dip","Eflab","LM0059",3,96.1340206185567,"Day.1_.g",38.8
"486","7dip","Eflab","LM0059",3,96.1340206185567,"Day2_.g",37.7
"487","7dip","Eflab","LM0059",3,96.1340206185567,"Day3_.g",37.3
"488","7dip","Eflab","LM0059",3,96.1340206185567,"Day4_.g",37.4
"489","7dip","Eflab","LM0059",3,96.1340206185567,"Day5_.g",38
"490","7dip","Eflab","LM0059",3,96.1340206185567,"Day6_.g",33.4
"491","7dip","Eflab","LM0059",3,96.1340206185567,"Day7_.g",NA
"492","7dip","Eflab","LM0059",3,96.1340206185567,"Day8_.g",NA
"493","7dip","Eflab","LM0059",3,96.1340206185567,"Day9_.g",NA
"494","7dip","Eflab","LM0059",3,96.1340206185567,"Day10_.g",NA
"495","7dip","Eflab","LM0059",3,96.1340206185567,"Day11_.g",NA
"496","7dip","Efwild","LM0046",3,95.5223880597015,"Day.1_.g",40.2
"497","7dip","Efwild","LM0046",3,95.5223880597015,"Day2_.g",40.3
"498","7dip","Efwild","LM0046",3,95.5223880597015,"Day3_.g",38.4
"499","7dip","Efwild","LM0046",3,95.5223880597015,"Day4_.g",38.5
"500","7dip","Efwild","LM0046",3,95.5223880597015,"Day5_.g",39.7
"501","7dip","Efwild","LM0046",3,95.5223880597015,"Day6_.g",37.6
"502","7dip","Efwild","LM0046",3,95.5223880597015,"Day7_.g",NA
"503","7dip","Efwild","LM0046",3,95.5223880597015,"Day8_.g",NA
"504","7dip","Efwild","LM0046",3,95.5223880597015,"Day9_.g",NA
"505","7dip","Efwild","LM0046",3,95.5223880597015,"Day10_.g",NA
"506","7dip","Efwild","LM0046",3,95.5223880597015,"Day11_.g",NA
"507","7dip","EI64","LM0043",3,94.7630922693267,"Day.1_.g",40.1
"508","7dip","EI64","LM0043",3,94.7630922693267,"Day2_.g",39.3
"509","7dip","EI64","LM0043",3,94.7630922693267,"Day3_.g",38
"510","7dip","EI64","LM0043",3,94.7630922693267,"Day4_.g",36.3
"511","7dip","EI64","LM0043",3,94.7630922693267,"Day5_.g",37.6
"512","7dip","EI64","LM0043",3,94.7630922693267,"Day6_.g",35.7
"513","7dip","EI64","LM0043",3,94.7630922693267,"Day7_.g",NA
"514","7dip","EI64","LM0043",3,94.7630922693267,"Day8_.g",NA
"515","7dip","EI64","LM0043",3,94.7630922693267,"Day9_.g",NA
"516","7dip","EI64","LM0043",3,94.7630922693267,"Day10_.g",NA
"517","7dip","EI64","LM0043",3,94.7630922693267,"Day11_.g",NA
"518","7dip","Uninf","LM0065",3,96.8523002421308,"Day.1_.g",41.3
"519","7dip","Uninf","LM0065",3,96.8523002421308,"Day2_.g",41.2
"520","7dip","Uninf","LM0065",3,96.8523002421308,"Day3_.g",40
"521","7dip","Uninf","LM0065",3,96.8523002421308,"Day4_.g",40
"522","7dip","Uninf","LM0065",3,96.8523002421308,"Day5_.g",40.5
"523","7dip","Uninf","LM0065",3,96.8523002421308,"Day6_.g",39
"524","7dip","Uninf","LM0065",3,96.8523002421308,"Day7_.g",NA
"525","7dip","Uninf","LM0065",3,96.8523002421308,"Day8_.g",NA
"526","7dip","Uninf","LM0065",3,96.8523002421308,"Day9_.g",NA
"527","7dip","Uninf","LM0065",3,96.8523002421308,"Day10_.g",NA
"528","7dip","Uninf","LM0065",3,96.8523002421308,"Day11_.g",NA
"529","9dpi","Eflab","LM0033",3,97.2916666666667,"Day.1_.g",48
"530","9dpi","Eflab","LM0033",3,97.2916666666667,"Day2_.g",47.8
"531","9dpi","Eflab","LM0033",3,97.2916666666667,"Day3_.g",46.7
"532","9dpi","Eflab","LM0033",3,97.2916666666667,"Day4_.g",46.7
"533","9dpi","Eflab","LM0033",3,97.2916666666667,"Day5_.g",45
"534","9dpi","Eflab","LM0033",3,97.2916666666667,"Day6_.g",45
"535","9dpi","Eflab","LM0033",3,97.2916666666667,"Day7_.g",45.6
"536","9dpi","Eflab","LM0033",3,97.2916666666667,"Day8_.g",42.6
"537","9dpi","Eflab","LM0033",3,97.2916666666667,"Day9_.g",39.4
"538","9dpi","Eflab","LM0033",3,97.2916666666667,"Day10_.g",NA
"539","9dpi","Eflab","LM0033",3,97.2916666666667,"Day11_.g",NA
"540","9dpi","Efwild","LM0045",3,93.5,"Day.1_.g",40
"541","9dpi","Efwild","LM0045",3,93.5,"Day2_.g",39.9
"542","9dpi","Efwild","LM0045",3,93.5,"Day3_.g",37.4
"543","9dpi","Efwild","LM0045",3,93.5,"Day4_.g",37.8
"544","9dpi","Efwild","LM0045",3,93.5,"Day5_.g",38.2
"545","9dpi","Efwild","LM0045",3,93.5,"Day6_.g",38
"546","9dpi","Efwild","LM0045",3,93.5,"Day7_.g",38.4
"547","9dpi","Efwild","LM0045",3,93.5,"Day8_.g",35.8
"548","9dpi","Efwild","LM0045",3,93.5,"Day9_.g",32.3
"549","9dpi","Efwild","LM0045",3,93.5,"Day10_.g",NA
"550","9dpi","Efwild","LM0045",3,93.5,"Day11_.g",NA
"551","9dpi","EI64","LM0056",3,82.6506024096386,"Day.1_.g",41.5
"552","9dpi","EI64","LM0056",3,82.6506024096386,"Day2_.g",41
"553","9dpi","EI64","LM0056",3,82.6506024096386,"Day3_.g",34.3
"554","9dpi","EI64","LM0056",3,82.6506024096386,"Day4_.g",34.8
"555","9dpi","EI64","LM0056",3,82.6506024096386,"Day5_.g",39
"556","9dpi","EI64","LM0056",3,82.6506024096386,"Day6_.g",41
"557","9dpi","EI64","LM0056",3,82.6506024096386,"Day7_.g",40.2
"558","9dpi","EI64","LM0056",3,82.6506024096386,"Day8_.g",42.2
"559","9dpi","EI64","LM0056",3,82.6506024096386,"Day9_.g",48.8
"560","9dpi","EI64","LM0056",3,82.6506024096386,"Day10_.g",NA
"561","9dpi","EI64","LM0056",3,82.6506024096386,"Day11_.g",NA
"562","9dpi","Uninf","LM0091",3,98.0281690140845,"Day.1_.g",35.5
"563","9dpi","Uninf","LM0091",3,98.0281690140845,"Day2_.g",35.3
"564","9dpi","Uninf","LM0091",3,98.0281690140845,"Day3_.g",34.8
"565","9dpi","Uninf","LM0091",3,98.0281690140845,"Day4_.g",37
"566","9dpi","Uninf","LM0091",3,98.0281690140845,"Day5_.g",36
"567","9dpi","Uninf","LM0091",3,98.0281690140845,"Day6_.g",36
"568","9dpi","Uninf","LM0091",3,98.0281690140845,"Day7_.g",36.5
"569","9dpi","Uninf","LM0091",3,98.0281690140845,"Day8_.g",36.5
"570","9dpi","Uninf","LM0091",3,98.0281690140845,"Day9_.g",37
"571","9dpi","Uninf","LM0091",3,98.0281690140845,"Day10_.g",NA
"572","9dpi","Uninf","LM0091",3,98.0281690140845,"Day11_.g",NA
"573","9dpi","Eflab","LM0073",3,99.3506493506494,"Day.1_.g",30.8
"574","9dpi","Eflab","LM0073",3,99.3506493506494,"Day2_.g",30.6
"575","9dpi","Eflab","LM0073",3,99.3506493506494,"Day3_.g",30.6
"576","9dpi","Eflab","LM0073",3,99.3506493506494,"Day4_.g",30.6
"577","9dpi","Eflab","LM0073",3,99.3506493506494,"Day5_.g",30.9
"578","9dpi","Eflab","LM0073",3,99.3506493506494,"Day6_.g",30.4
"579","9dpi","Eflab","LM0073",3,99.3506493506494,"Day7_.g",29.1
"580","9dpi","Eflab","LM0073",3,99.3506493506494,"Day8_.g",26.8
"581","9dpi","Eflab","LM0073",3,99.3506493506494,"Day9_.g",23.5
"582","9dpi","Eflab","LM0073",3,99.3506493506494,"Day10_.g",NA
"583","9dpi","Eflab","LM0073",3,99.3506493506494,"Day11_.g",NA
"584","9dpi","Efwild","LM0028",3,100.561797752809,"Day.1_.g",35.6
"585","9dpi","Efwild","LM0028",3,100.561797752809,"Day2_.g",35
"586","9dpi","Efwild","LM0028",3,100.561797752809,"Day3_.g",35.8
"587","9dpi","Efwild","LM0028",3,100.561797752809,"Day4_.g",35.8
"588","9dpi","Efwild","LM0028",3,100.561797752809,"Day5_.g",35
"589","9dpi","Efwild","LM0028",3,100.561797752809,"Day6_.g",35
"590","9dpi","Efwild","LM0028",3,100.561797752809,"Day7_.g",35
"591","9dpi","Efwild","LM0028",3,100.561797752809,"Day8_.g",32.2
"592","9dpi","Efwild","LM0028",3,100.561797752809,"Day9_.g",32.3
"593","9dpi","Efwild","LM0028",3,100.561797752809,"Day10_.g",NA
"594","9dpi","Efwild","LM0028",3,100.561797752809,"Day11_.g",NA
"595","9dpi","EI64","LM0035",3,100,"Day.1_.g",35.7
"596","9dpi","EI64","LM0035",3,100,"Day2_.g",35.6
"597","9dpi","EI64","LM0035",3,100,"Day3_.g",35.7
"598","9dpi","EI64","LM0035",3,100,"Day4_.g",32.1
"599","9dpi","EI64","LM0035",3,100,"Day5_.g",34.2
"600","9dpi","EI64","LM0035",3,100,"Day6_.g",33
"601","9dpi","EI64","LM0035",3,100,"Day7_.g",33.6
"602","9dpi","EI64","LM0035",3,100,"Day8_.g",33.3
"603","9dpi","EI64","LM0035",3,100,"Day9_.g",33.8
"604","9dpi","EI64","LM0035",3,100,"Day10_.g",NA
"605","9dpi","EI64","LM0035",3,100,"Day11_.g",NA
"606","9dpi","Uninf","LM0023",3,104.716981132075,"Day.1_.g",31.8
"607","9dpi","Uninf","LM0023",3,104.716981132075,"Day2_.g",32
"608","9dpi","Uninf","LM0023",3,104.716981132075,"Day3_.g",33.3
"609","9dpi","Uninf","LM0023",3,104.716981132075,"Day4_.g",33
"610","9dpi","Uninf","LM0023",3,104.716981132075,"Day5_.g",34
"611","9dpi","Uninf","LM0023",3,104.716981132075,"Day6_.g",34
"612","9dpi","Uninf","LM0023",3,104.716981132075,"Day7_.g",33.9
"613","9dpi","Uninf","LM0023",3,104.716981132075,"Day8_.g",33.5
"614","9dpi","Uninf","LM0023",3,104.716981132075,"Day9_.g",34.6
"615","9dpi","Uninf","LM0023",3,104.716981132075,"Day10_.g",NA
"616","9dpi","Uninf","LM0023",3,104.716981132075,"Day11_.g",NA
"617","9dpi","Eflab","LM0080",3,97.9539641943734,"Day.1_.g",39.1
"618","9dpi","Eflab","LM0080",3,97.9539641943734,"Day2_.g",38.8
"619","9dpi","Eflab","LM0080",3,97.9539641943734,"Day3_.g",38.3
"620","9dpi","Eflab","LM0080",3,97.9539641943734,"Day4_.g",38.8
"621","9dpi","Eflab","LM0080",3,97.9539641943734,"Day5_.g",39.1
"622","9dpi","Eflab","LM0080",3,97.9539641943734,"Day6_.g",37.6
"623","9dpi","Eflab","LM0080",3,97.9539641943734,"Day7_.g",36.4
"624","9dpi","Eflab","LM0080",3,97.9539641943734,"Day8_.g",32.4
"625","9dpi","Eflab","LM0080",3,97.9539641943734,"Day9_.g",30
"626","9dpi","Eflab","LM0080",3,97.9539641943734,"Day10_.g",NA
"627","9dpi","Eflab","LM0080",3,97.9539641943734,"Day11_.g",NA
"628","9dpi","Efwild","LM0030",3,98.0978260869565,"Day.1_.g",36.8
"629","9dpi","Efwild","LM0030",3,98.0978260869565,"Day2_.g",36.8
"630","9dpi","Efwild","LM0030",3,98.0978260869565,"Day3_.g",36.1
"631","9dpi","Efwild","LM0030",3,98.0978260869565,"Day4_.g",36.4
"632","9dpi","Efwild","LM0030",3,98.0978260869565,"Day5_.g",35.9
"633","9dpi","Efwild","LM0030",3,98.0978260869565,"Day6_.g",35.9
"634","9dpi","Efwild","LM0030",3,98.0978260869565,"Day7_.g",36.2
"635","9dpi","Efwild","LM0030",3,98.0978260869565,"Day8_.g",34
"636","9dpi","Efwild","LM0030",3,98.0978260869565,"Day9_.g",31.9
"637","9dpi","Efwild","LM0030",3,98.0978260869565,"Day10_.g",NA
"638","9dpi","Efwild","LM0030",3,98.0978260869565,"Day11_.g",NA
"639","9dpi","EI64","LM0066",3,96.1309523809524,"Day.1_.g",33.6
"640","9dpi","EI64","LM0066",3,96.1309523809524,"Day2_.g",32.5
"641","9dpi","EI64","LM0066",3,96.1309523809524,"Day3_.g",32.3
"642","9dpi","EI64","LM0066",3,96.1309523809524,"Day4_.g",31.6
"643","9dpi","EI64","LM0066",3,96.1309523809524,"Day5_.g",30.9
"644","9dpi","EI64","LM0066",3,96.1309523809524,"Day6_.g",32.4
"645","9dpi","EI64","LM0066",3,96.1309523809524,"Day7_.g",33
"646","9dpi","EI64","LM0066",3,96.1309523809524,"Day8_.g",33.7
"647","9dpi","EI64","LM0066",3,96.1309523809524,"Day9_.g",32.8
"648","9dpi","EI64","LM0066",3,96.1309523809524,"Day10_.g",NA
"649","9dpi","EI64","LM0066",3,96.1309523809524,"Day11_.g",NA
"650","9dpi","Uninf","LM0089",3,87.75,"Day.1_.g",40
"651","9dpi","Uninf","LM0089",3,87.75,"Day2_.g",40
"652","9dpi","Uninf","LM0089",3,87.75,"Day3_.g",35.1
"653","9dpi","Uninf","LM0089",3,87.75,"Day4_.g",36
"654","9dpi","Uninf","LM0089",3,87.75,"Day5_.g",35
"655","9dpi","Uninf","LM0089",3,87.75,"Day6_.g",34
"656","9dpi","Uninf","LM0089",3,87.75,"Day7_.g",35
"657","9dpi","Uninf","LM0089",3,87.75,"Day8_.g",36
"658","9dpi","Uninf","LM0089",3,87.75,"Day9_.g",36.3
"659","9dpi","Uninf","LM0089",3,87.75,"Day10_.g",NA
"660","9dpi","Uninf","LM0089",3,87.75,"Day11_.g",NA
"661","11dpi","Eflab","LM0021",3,95.8333333333333,"Day.1_.g",36
"662","11dpi","Eflab","LM0021",3,95.8333333333333,"Day2_.g",35
"663","11dpi","Eflab","LM0021",3,95.8333333333333,"Day3_.g",34.5
"664","11dpi","Eflab","LM0021",3,95.8333333333333,"Day4_.g",35.2
"665","11dpi","Eflab","LM0021",3,95.8333333333333,"Day5_.g",34.8
"666","11dpi","Eflab","LM0021",3,95.8333333333333,"Day6_.g",35.4
"667","11dpi","Eflab","LM0021",3,95.8333333333333,"Day7_.g",32
"668","11dpi","Eflab","LM0021",3,95.8333333333333,"Day8_.g",27.7
"669","11dpi","Eflab","LM0021",3,95.8333333333333,"Day9_.g",25
"670","11dpi","Eflab","LM0021",3,95.8333333333333,"Day10_.g",33.5
"671","11dpi","Eflab","LM0021",3,95.8333333333333,"Day11_.g",33.5
"672","11dpi","Efwild","LM0048",3,100,"Day.1_.g",35.4
"673","11dpi","Efwild","LM0048",3,100,"Day2_.g",35.6
"674","11dpi","Efwild","LM0048",3,100,"Day3_.g",35.4
"675","11dpi","Efwild","LM0048",3,100,"Day4_.g",35.8
"676","11dpi","Efwild","LM0048",3,100,"Day5_.g",35.3
"677","11dpi","Efwild","LM0048",3,100,"Day6_.g",35.4
"678","11dpi","Efwild","LM0048",3,100,"Day7_.g",34.7
"679","11dpi","Efwild","LM0048",3,100,"Day8_.g",30.2
"680","11dpi","Efwild","LM0048",3,100,"Day9_.g",25
"681","11dpi","Efwild","LM0048",3,100,"Day10_.g",24.5
"682","11dpi","Efwild","LM0048",3,100,"Day11_.g",23.5
"683","11dpi","EI64","LM0072",3,105.988023952096,"Day.1_.g",33.4
"684","11dpi","EI64","LM0072",3,105.988023952096,"Day2_.g",31.6
"685","11dpi","EI64","LM0072",3,105.988023952096,"Day3_.g",35.4
"686","11dpi","EI64","LM0072",3,105.988023952096,"Day4_.g",30
"687","11dpi","EI64","LM0072",3,105.988023952096,"Day5_.g",28
"688","11dpi","EI64","LM0072",3,105.988023952096,"Day6_.g",30.5
"689","11dpi","EI64","LM0072",3,105.988023952096,"Day7_.g",31.6
"690","11dpi","EI64","LM0072",3,105.988023952096,"Day8_.g",32.6
"691","11dpi","EI64","LM0072",3,105.988023952096,"Day9_.g",33.8
"692","11dpi","EI64","LM0072",3,105.988023952096,"Day10_.g",34.3
"693","11dpi","EI64","LM0072",3,105.988023952096,"Day11_.g",34.4
"694","11dpi","Uninf","LM0032",3,102.941176470588,"Day.1_.g",34
"695","11dpi","Uninf","LM0032",3,102.941176470588,"Day2_.g",34.6
"696","11dpi","Uninf","LM0032",3,102.941176470588,"Day3_.g",35
"697","11dpi","Uninf","LM0032",3,102.941176470588,"Day4_.g",34
"698","11dpi","Uninf","LM0032",3,102.941176470588,"Day5_.g",34
"699","11dpi","Uninf","LM0032",3,102.941176470588,"Day6_.g",34
"700","11dpi","Uninf","LM0032",3,102.941176470588,"Day7_.g",34
"701","11dpi","Uninf","LM0032",3,102.941176470588,"Day8_.g",34
"702","11dpi","Uninf","LM0032",3,102.941176470588,"Day9_.g",34
"703","11dpi","Uninf","LM0032",3,102.941176470588,"Day10_.g",34
"704","11dpi","Uninf","LM0032",3,102.941176470588,"Day11_.g",34.5
"705","11dpi","Eflab","LM0025",3,96.4285714285714,"Day.1_.g",42
"706","11dpi","Eflab","LM0025",3,96.4285714285714,"Day2_.g",41.9
"707","11dpi","Eflab","LM0025",3,96.4285714285714,"Day3_.g",40.5
"708","11dpi","Eflab","LM0025",3,96.4285714285714,"Day4_.g",41
"709","11dpi","Eflab","LM0025",3,96.4285714285714,"Day5_.g",41
"710","11dpi","Eflab","LM0025",3,96.4285714285714,"Day6_.g",40
"711","11dpi","Eflab","LM0025",3,96.4285714285714,"Day7_.g",39.4
"712","11dpi","Eflab","LM0025",3,96.4285714285714,"Day8_.g",35.5
"713","11dpi","Eflab","LM0025",3,96.4285714285714,"Day9_.g",32.3
"714","11dpi","Eflab","LM0025",3,96.4285714285714,"Day10_.g",31.8
"715","11dpi","Eflab","LM0025",3,96.4285714285714,"Day11_.g",33
"716","11dpi","Efwild","LM0027",3,102.536231884058,"Day.1_.g",27.6
"717","11dpi","Efwild","LM0027",3,102.536231884058,"Day2_.g",27.4
"718","11dpi","Efwild","LM0027",3,102.536231884058,"Day3_.g",28.3
"719","11dpi","Efwild","LM0027",3,102.536231884058,"Day4_.g",27
"720","11dpi","Efwild","LM0027",3,102.536231884058,"Day5_.g",28.4
"721","11dpi","Efwild","LM0027",3,102.536231884058,"Day6_.g",28.4
"722","11dpi","Efwild","LM0027",3,102.536231884058,"Day7_.g",27.4
"723","11dpi","Efwild","LM0027",3,102.536231884058,"Day8_.g",24.7
"724","11dpi","Efwild","LM0027",3,102.536231884058,"Day9_.g",22.8
"725","11dpi","Efwild","LM0027",3,102.536231884058,"Day10_.g",21.1
"726","11dpi","Efwild","LM0027",3,102.536231884058,"Day11_.g",24.7
"727","11dpi","EI64","LM0078",3,99.1329479768786,"Day.1_.g",34.6
"728","11dpi","EI64","LM0078",3,99.1329479768786,"Day2_.g",35.2
"729","11dpi","EI64","LM0078",3,99.1329479768786,"Day3_.g",34.3
"730","11dpi","EI64","LM0078",3,99.1329479768786,"Day4_.g",34
"731","11dpi","EI64","LM0078",3,99.1329479768786,"Day5_.g",32.6
"732","11dpi","EI64","LM0078",3,99.1329479768786,"Day6_.g",34.4
"733","11dpi","EI64","LM0078",3,99.1329479768786,"Day7_.g",34.1
"734","11dpi","EI64","LM0078",3,99.1329479768786,"Day8_.g",34.9
"735","11dpi","EI64","LM0078",3,99.1329479768786,"Day9_.g",35
"736","11dpi","EI64","LM0078",3,99.1329479768786,"Day10_.g",35
"737","11dpi","EI64","LM0078",3,99.1329479768786,"Day11_.g",34.9
