"","EH_ID","labels","dpi","experiment","OPG","relative_weight","mouse_strain","primary_infection","challenge_infection","infection_history","batch","delta","IFNy_CEWE","Eim_MC","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8"
"521","LM0225","AGH",8,"E7a",8333.33333333333,103.529411764706,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","LM0225","BHY",10,"E7a",0,102.103386809269,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","LM0225","DUX",1,"E7a",NA,98.9304812834225,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","LM0225","ELY",2,"E7a",NA,102.103386809269,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","LM0225","FGT",0,"E7a",0,100,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","LM0225","GIL",6,"E7a",93406.5934065934,98.3244206773618,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","LM0225","GLO",3,"E7a",0,107.664884135472,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","LM0225","MWX",7,"E7a",180000,101.853832442068,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","LM0225","NTY",4,"E7a",0,99.144385026738,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","LM0225","OQX",5,"E7a",64732.1428571428,96.2566844919786,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","LM0225","WXZ",9,"E7a",0,103.279857397504,"STRA_STRA","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","LM0226","BLR",3,"E7a",0,103.298153034301,"SCHUNT_SCHUNT","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","LM0226","BXY",1,"E7a",NA,100.527704485488,"SCHUNT_SCHUNT","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","LM0226","CSV",7,"E7a",164948.453608247,105.936675461741,"SCHUNT_SCHUNT","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","LM0226","DER",10,"E7a",0,104.155672823219,"SCHUNT_SCHUNT","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","LM0226","EFJ",9,"E7a",21084.3373493976,104.023746701847,"SCHUNT_SCHUNT","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","LM0226","EFW",8,"E7a",13157.8947368421,105.277044854881,"SCHUNT_SCHUNT","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","LM0226","ETX",4,"E7a",0,99.4722955145119,"SCHUNT_SCHUNT","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","LM0226","HQU",2,"E7a",NA,103.496042216359,"SCHUNT_SCHUNT","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","LM0226","IQW",5,"E7a",104166.666666667,94.5250659630607,"SCHUNT_SCHUNT","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","LM0226","JNR",6,"E7a",15151.5151515152,104.155672823219,"SCHUNT_SCHUNT","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","LM0226","KNO",0,"E7a",0,100,"SCHUNT_SCHUNT","E64",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","LM0227","ACU",3,"E7a",NA,110.883674488268,"BUSNA_STRA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","LM0227","BEH",6,"E7a",0,107.438841737394,"BUSNA_STRA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","LM0227","BIR",9,"E7a",1259433.96226415,95.5067398901647,"BUSNA_STRA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","LM0227","E7aALV",2,"E7b",0,99.54,"BUSNA_STRA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","LM0227","E7aAUZ",7,"E7b",145833.333333333,97.4,"BUSNA_STRA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","LM0227","E7aELZ",4,"E7b",0,95.89,"BUSNA_STRA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","LM0227","E7aFJW",1,"E7b",0,99.75,"BUSNA_STRA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","LM0227","E7aINO",0,"E7b",0,100,"BUSNA_STRA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","LM0227","E7aIPS",3,"E7b",0,99.75,"BUSNA_STRA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","LM0227","E7aLNW",6,"E7b",85227.2727272727,96.14,"BUSNA_STRA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","LM0227","E7aMNW",8,"E7b",15567.7655677656,99.79,"BUSNA_STRA","NA","E64","E88:E64","b",-5.79,54.4201292769137,"pos","mLN",44.9,6.385,16.205,13.52,6.78,71.2,0.89,46.875,14.39,11.5,49.52,4.915,21.74
"554","LM0227","E7aRTY",5,"E7b",116915.422885572,96.9,"BUSNA_STRA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","LM0227","FGW",0,"E7a",110119.047619048,100,"BUSNA_STRA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","LM0227","FKN",7,"E7a",10489.5104895105,103.195207189216,"BUSNA_STRA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","LM0227","GPR",10,"E7a",152597.402597403,104.792810783824,"BUSNA_STRA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","LM0227","ILO",2,"E7a",NA,108.487269096355,"BUSNA_STRA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","LM0227","JMP",1,"E7a",NA,106.739890164753,"BUSNA_STRA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","LM0227","KMO",11,"E7a",7092.19858156028,112.181727408887,"BUSNA_STRA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","LM0227","KQR",8,"E7a",2282258.06451613,101.497753369945,"BUSNA_STRA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","LM0227","NXY",5,"E7a",0,110.434348477284,"BUSNA_STRA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","LM0227","PTU",4,"E7a",8264.46280991736,109.835247129306,"BUSNA_STRA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","LM0228","AIN",11,"E7a",29126.213592233,109.644396551724,"STRA_BUSNA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","LM0228","ANO",10,"E7a",150000,100.538793103448,"STRA_BUSNA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","LM0228","ATY",8,"E7a",2235714.28571429,98.5991379310345,"STRA_BUSNA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","LM0228","BMX",4,"E7a",0,111.691810344828,"STRA_BUSNA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","LM0228","CEH",5,"E7a",0,110.82974137931,"STRA_BUSNA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","LM0228","CKN",2,"E7a",NA,108.189655172414,"STRA_BUSNA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","LM0228","E7aBGY",8,"E7b",79646.0176991151,110.69,"STRA_BUSNA","NA","E64","E88:E64","b",-5.91,84.9852124920339,"pos","mLN",46.145,7.005,21.365,11.565,10.92,75.115,1.075,42.39,13.84,13.205,59.09,9.085,27.535
"571","LM0228","E7aBJR",4,"E7b",2551.02040816327,113.09,"STRA_BUSNA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","LM0228","E7aCRZ",2,"E7b",0,113.71,"STRA_BUSNA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","LM0228","E7aCWZ",3,"E7b",0,117.05,"STRA_BUSNA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","LM0228","E7aEJN",0,"E7b",0,100,"STRA_BUSNA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","LM0228","E7aESW",5,"E7b",375000,110.55,"STRA_BUSNA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","LM0228","E7aFHT",1,"E7b",0,110.22,"STRA_BUSNA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","LM0228","E7aLMZ",6,"E7b",833333.333333333,104.99,"STRA_BUSNA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","LM0228","E7aNSX",7,"E7b",552966.101694915,107.96,"STRA_BUSNA","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","LM0228","EIY",6,"E7a",0,107.058189655172,"STRA_BUSNA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","LM0228","FIY",7,"E7a",9803.92156862745,99.8922413793103,"STRA_BUSNA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","LM0228","FRW",0,"E7a",46875,100,"STRA_BUSNA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","LM0228","IQU",9,"E7a",4e+05,98.3836206896552,"STRA_BUSNA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","LM0228","ISW",3,"E7a",NA,112.446120689655,"STRA_BUSNA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","LM0228","MWY",1,"E7a",NA,105.010775862069,"STRA_BUSNA","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","LM0229","BHK",8,"E7a",981481.481481481,83.8811630847029,"SCHUNT_SCHUNT","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","LM0229","E7aABG",1,"E7b",0,96.43,"SCHUNT_SCHUNT","NA","E88","E88:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","LM0229","E7aAIO",3,"E7b",0,98.9,"SCHUNT_SCHUNT","NA","E88","E88:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","LM0229","E7aBIO",2,"E7b",0,99.06,"SCHUNT_SCHUNT","NA","E88","E88:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","LM0229","E7aCNT",5,"E7b",0,104.3,"SCHUNT_SCHUNT","NA","E88","E88:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","LM0229","E7aDKR",0,"E7b",0,100,"SCHUNT_SCHUNT","NA","E88","E88:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","LM0229","E7aEMW",8,"E7b",0,99.74,"SCHUNT_SCHUNT","NA","E88","E88:E88","b",-7.12,11.9382981889895,"neg","mLN",56.22,7.15,12.455,9.505,2.965,19.84,1.63,30.055,10.02,10.915,11.535,3.045,41.36
"592","LM0229","E7aFHK",6,"E7b",0,102.57,"SCHUNT_SCHUNT","NA","E88","E88:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","LM0229","E7aLUV",4,"E7b",0,98.53,"SCHUNT_SCHUNT","NA","E88","E88:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","LM0229","E7aNTU",7,"E7b",0,97.95,"SCHUNT_SCHUNT","NA","E88","E88:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","LM0229","EKT",1,"E7a",NA,102.654867256637,"SCHUNT_SCHUNT","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","LM0229","HIO",7,"E7a",96938.7755102041,91.8457648546144,"SCHUNT_SCHUNT","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","LM0229","HJK",11,"E7a",72429.9065420561,97.2187104930468,"SCHUNT_SCHUNT","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","LM0229","HKV",4,"E7a",0,97.661188369153,"SCHUNT_SCHUNT","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","LM0229","HMU",3,"E7a",NA,98.9886219974716,"SCHUNT_SCHUNT","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","LM0229","HQZ",2,"E7a",NA,102.149178255373,"SCHUNT_SCHUNT","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","LM0229","IJQ",0,"E7a",0,100,"SCHUNT_SCHUNT","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","LM0229","KOU",6,"E7a",0,96.1441213653603,"SCHUNT_SCHUNT","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","LM0229","LRZ",9,"E7a",281021.897810219,82.6169405815424,"SCHUNT_SCHUNT","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","LM0229","MNT",5,"E7a",0,100.126422250316,"SCHUNT_SCHUNT","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","LM0229","ORU",10,"E7a",81250,87.4209860935525,"SCHUNT_SCHUNT","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","LM0230","CKO",10,"E7a",NA,NA,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","LM0230","DWX",1,"E7a",NA,95.3371140516698,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","LM0230","ERW",0,"E7a",0,100,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","LM0230","EWY",2,"E7a",NA,105.229993698803,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","LM0230","FJN",5,"E7a",0,99.2438563327032,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","LM0230","FMP",9,"E7a",NA,NA,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","LM0230","GJS",6,"E7a",0,94.3919344675489,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","LM0230","HPX",4,"E7a",0,99.8109640831758,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","LM0230","JTV",7,"E7a",0,85.5072463768116,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","LM0230","SUV",8,"E7a",NA,76.3705103969754,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","LM0230","SUY",11,"E7a",NA,NA,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","LM0230","WYZ",3,"E7a",NA,101.008191556396,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","LM0231","AFW",0,"E7a",0,100,"PWD_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","LM0231","AOR",10,"E7a",431372.549019608,88.9363976483164,"PWD_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","LM0231","BGQ",7,"E7a",25000,91.9294494922501,"PWD_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","LM0231","BUY",5,"E7a",0,98.5569214323891,"PWD_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","LM0231","DKZ",2,"E7a",NA,104.061998931053,"PWD_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","LM0231","DRV",1,"E7a",NA,100.587920897916,"PWD_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","LM0231","E7aANS",2,"E7b",0,109.09,"PWD_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","LM0231","E7aBCE",4,"E7b",14644.3514644351,103.67,"PWD_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","LM0231","E7aBMW",3,"E7b",0,106.33,"PWD_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","LM0231","E7aBOY",0,"E7b",0,100,"PWD_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","LM0231","E7aCEK",8,"E7b",53380.7829181495,98.74,"PWD_SCHUNT","NA","E64","E88:E64","b",-5.16,37.5056012557841,"pos","mLN",40.59,6.45,23.76,12.78,9.25,81.21,1.705,78.305,25.305,11.105,55.935,9.085,38.165
"629","LM0231","E7aCIK",1,"E7b",0,103.48,"PWD_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","LM0231","E7aCOV",5,"E7b",821895.424836601,101.26,"PWD_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","LM0231","E7aGJT",6,"E7b",207894.736842105,99.18,"PWD_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","LM0231","E7aJRZ",7,"E7b",656862.745098039,99.86,"PWD_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","LM0231","FLR",11,"E7a",142857.142857143,94.4414751469802,"PWD_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","LM0231","FMT",6,"E7a",0,99.3051843933725,"PWD_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","LM0231","IWY",9,"E7a",631250,82.2554783538215,"PWD_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","LM0231","LQX",3,"E7a",NA,105.8257616248,"PWD_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","LM0231","NSW",8,"E7a",3e+05,84.8209513629075,"PWD_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","LM0231","SXZ",4,"E7a",0,101.97755211117,"PWD_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","LM0232","ANW",4,"E7a",0,98.8400994200497,"BUSNA_STRA","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","LM0232","BDG",8,"E7a",1859649.12280702,93.6205468102734,"BUSNA_STRA","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","LM0232","BDY",11,"E7a",61594.2028985507,96.7274233637117,"BUSNA_STRA","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","LM0232","BGK",0,"E7a",0,100,"BUSNA_STRA","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","LM0232","CQX",1,"E7a",NA,100.49710024855,"BUSNA_STRA","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","LM0232","CSY",3,"E7a",NA,99.7514498757249,"BUSNA_STRA","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","LM0232","E7aAGP",2,"E7b",0,103.6,"BUSNA_STRA","NA","E88","E88:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","LM0232","E7aBFJ",4,"E7b",0,101.06,"BUSNA_STRA","NA","E88","E88:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","LM0232","E7aCUY",8,"E7b",0,102.31,"BUSNA_STRA","NA","E88","E88:E88","b",-6.22,21.8877741271661,"pos","mLN",52.245,8.695,13.465,14.4,2.545,27.85,1.06,27.445,17.55,9.815,12.83,2.005,19.39
"648","LM0232","E7aDIW",0,"E7b",0,100,"BUSNA_STRA","NA","E88","E88:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
