"","EH_ID","dpi","label","delta","IFNy_CEWE","Eim_MC","total_oocysts","infection_history","weight_change","primary","challenge","Strain","EXP_type","OPG","weight","weight_dpi0","faeces_weight","batch","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","label.1","totalOocysts"
"94","LM_0239",2,"E7aHPY",NA,NA,NA,0,"E88:E88",100.77,"E88","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","LM_0239",3,"E7aEFQ",NA,NA,NA,0,"E88:E88",99.59,"E88","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","LM_0239",4,"E7aKMO",NA,NA,NA,0,"E88:E88",99.33,"E88","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","LM_0239",5,"E7aMOX",NA,NA,NA,0,"E88:E88",100.98,"E88","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","LM_0239",6,"E7aIQW",NA,NA,NA,0,"E88:E88",96.86,"E88","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","LM_0239",7,"E7aLOT",NA,NA,NA,0,"E88:E88",98.09,"E88","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","LM_0239",8,"E7aJMR",-6.76,25.060196364609,"pos",0,"E88:E88",95.16,"E88","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","LM_0240",0,"E7aHKW",NA,NA,NA,0,"E88:E64",100,"E88","E64","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","LM_0240",1,"E7aBDI",NA,NA,NA,0,"E88:E64",102.15,"E88","E64","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","LM_0240",2,"E7aACZ",NA,NA,NA,0,"E88:E64",103.13,"E88","E64","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","LM_0240",3,"E7aEKX",NA,NA,NA,0,"E88:E64",103.86,"E88","E64","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","LM_0240",4,"E7aKMQ",NA,NA,NA,0,"E88:E64",103.37,"E88","E64","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","LM_0240",5,"E7aMQW",NA,NA,NA,62500,"E88:E64",105.04,"E88","E64","SCHUNT_PWD","WDS",40849.6732026144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","LM_0240",6,"E7aJKX",NA,NA,NA,317500,"E88:E64",105.62,"E88","E64","SCHUNT_PWD","WDS",167989.417989418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","LM_0240",7,"E7aAVW",NA,NA,NA,67500,"E88:E64",108.36,"E88","E64","SCHUNT_PWD","WDS",64903.8461538461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","LM_0240",8,"E7aCIW",-6.65,43.3808823861458,"pos",2500,"E88:E64",100,"E88","E64","SCHUNT_PWD","WDS",1798.56115107914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","LM_0247",0,"E7aBVZ",NA,NA,NA,0,"E88:E88",100,"E88","E88","STRA_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","LM_0247",1,"E7aHOY",NA,NA,NA,0,"E88:E88",98.38,"E88","E88","STRA_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","LM_0247",2,"E7aFHS",NA,NA,NA,0,"E88:E88",97.49,"E88","E88","STRA_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","LM_0247",3,"E7aBKM",NA,NA,NA,0,"E88:E88",95.98,"E88","E88","STRA_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","LM_0247",4,"E7aGOV",NA,NA,NA,12500,"E88:E88",97.83,"E88","E88","STRA_SCHUNT","WDS",3148.61460957179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","LM_0247",5,"E7aCGT",NA,NA,NA,0,"E88:E88",98.71,"E88","E88","STRA_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","LM_0247",6,"E7aABO",NA,NA,NA,0,"E88:E88",96.5,"E88","E88","STRA_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","LM_0247",7,"E7aFPV",NA,NA,NA,0,"E88:E88",98.6,"E88","E88","STRA_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","LM_0247",8,"E7aJMX",-4.68,15.7742979705957,"pos",2500,"E88:E88",95.58,"E88","E88","STRA_SCHUNT","WDS",350.140056022409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","LM_0248",0,"E7aAFY",NA,NA,NA,0,"E88:E64",100,"E88","E64","STRA_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","LM_0248",1,"E7aAFN",NA,NA,NA,0,"E88:E64",98.64,"E88","E64","STRA_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","LM_0248",2,"E7aFJR",NA,NA,NA,0,"E88:E64",94.97,"E88","E64","STRA_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","LM_0248",3,"E7aQTX",NA,NA,NA,0,"E88:E64",94.03,"E88","E64","STRA_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","LM_0248",4,"E7aAQW",NA,NA,NA,12500,"E88:E64",92.63,"E88","E64","STRA_SCHUNT","WDS",5364.80686695279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","LM_0248",5,"E7aAMX",NA,NA,NA,610000,"E88:E64",94.76,"E88","E64","STRA_SCHUNT","WDS",296116.504854369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","LM_0248",6,"E7aFQX",NA,NA,NA,1272500,"E88:E64",89.3,"E88","E64","STRA_SCHUNT","WDS",731321.83908046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","LM_0248",7,"E7aKOX",NA,NA,NA,162500,"E88:E64",92.58,"E88","E64","STRA_SCHUNT","WDS",123106.060606061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","LM_0248",8,"E7aAPS",-6.92,31.9834136276131,"pos",10000,"E88:E64",87.72,"E88","E64","STRA_SCHUNT","WDS",4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","LM_0249",0,"E7aASZ",NA,NA,NA,0,"E88:E64",100,"E88","E64","SCHUNT_STRA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","LM_0249",1,"E7aIMU",NA,NA,NA,0,"E88:E64",99.96,"E88","E64","SCHUNT_STRA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","LM_0249",2,"E7aFMR",NA,NA,NA,0,"E88:E64",100.38,"E88","E64","SCHUNT_STRA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","LM_0249",3,"E7aLNU",NA,NA,NA,0,"E88:E64",99.31,"E88","E64","SCHUNT_STRA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","LM_0249",4,"E7aMPU",NA,NA,NA,0,"E88:E64",97.82,"E88","E64","SCHUNT_STRA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","LM_0249",5,"E7aGWZ",NA,NA,NA,277500,"E88:E64",93.33,"E88","E64","SCHUNT_STRA","WDS",163235.294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","LM_0249",6,"E7aANV",NA,NA,NA,370000,"E88:E64",91.07,"E88","E64","SCHUNT_STRA","WDS",284615.384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","LM_0249",7,"E7aCLV",NA,NA,NA,72500,"E88:E64",94.06,"E88","E64","SCHUNT_STRA","WDS",64732.1428571428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","LM_0249",8,"E7aPSV",-5.96,25.5475919853859,"pos",7500,"E88:E64",93.49,"E88","E64","SCHUNT_STRA","WDS",2767.52767527675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","LM_0251",0,"E7aGSZ",NA,NA,NA,0,"E88:E88",100,"E88","E88","STRA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","LM_0251",1,"E7aKNZ",NA,NA,NA,0,"E88:E88",94.34,"E88","E88","STRA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","LM_0251",2,"E7aDOT",NA,NA,NA,0,"E88:E88",94.52,"E88","E88","STRA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","LM_0251",3,"E7aGLO",NA,NA,NA,0,"E88:E88",96.55,"E88","E88","STRA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","LM_0251",4,"E7aAMS",NA,NA,NA,0,"E88:E88",99.53,"E88","E88","STRA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","LM_0251",5,"E7aADV",NA,NA,NA,0,"E88:E88",101.12,"E88","E88","STRA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","LM_0251",6,"E7aLNT",NA,NA,NA,0,"E88:E88",99.7,"E88","E88","STRA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","LM_0251",7,"E7aMRZ",NA,NA,NA,0,"E88:E88",97.84,"E88","E88","STRA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","LM_0251",8,"E7aEOT",-4.73,1.71942881541789,"pos",0,"E88:E88",94.3,"E88","E88","STRA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","LM_0254",0,"E7aBCP",NA,NA,NA,0,"E88:E88",100,"E88","E88","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","LM_0254",1,"E7aIUV",NA,NA,NA,0,"E88:E88",100.99,"E88","E88","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","LM_0254",2,"E7aBQR",NA,NA,NA,0,"E88:E88",100.72,"E88","E88","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","LM_0254",3,"E7aCHI",NA,NA,NA,0,"E88:E88",100.13,"E88","E88","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","LM_0254",4,"E7aDMP",NA,NA,NA,0,"E88:E88",100.18,"E88","E88","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","LM_0254",5,"E7aJRW",NA,NA,NA,0,"E88:E88",101.03,"E88","E88","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","LM_0254",6,"E7aDVW",NA,NA,NA,0,"E88:E88",99.73,"E88","E88","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","LM_0254",7,"E7aLRS",NA,NA,NA,0,"E88:E88",101.93,"E88","E88","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","LM_0254",8,"E7aBCD",-8.48,23.1158022243411,"neg",0,"E88:E88",94.27,"E88","E88","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","LM_0255",0,"E7aDPW",NA,NA,NA,0,"E88:E64",100,"E88","E64","BUSNA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","LM_0255",1,"E7aAIR",NA,NA,NA,0,"E88:E64",100.99,"E88","E64","BUSNA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","LM_0255",2,"E7aFGM",NA,NA,NA,0,"E88:E64",101.75,"E88","E64","BUSNA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","LM_0255",3,"E7aDFU",NA,NA,NA,0,"E88:E64",98.47,"E88","E64","BUSNA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","LM_0255",4,"E7aCHX",NA,NA,NA,7500,"E88:E64",96.88,"E88","E64","BUSNA_BUSNA","WDS",4310.34482758621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","LM_0255",5,"E7aBWZ",NA,NA,NA,307500,"E88:E64",94.41,"E88","E64","BUSNA_BUSNA","WDS",452205.882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","LM_0255",6,"E7aGOW",NA,NA,NA,292500,"E88:E64",95.02,"E88","E64","BUSNA_BUSNA","WDS",340116.279069767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","LM_0255",7,"E7aNPY",NA,NA,NA,317500,"E88:E64",96.11,"E88","E64","BUSNA_BUSNA","WDS",248046.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","LM_0255",8,"E7aMOR",-2.73,87.5850373523195,"pos",92500,"E88:E64",93.04,"E88","E64","BUSNA_BUSNA","WDS",65602.8368794326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","LM_0256",0,"E7aIJY",NA,NA,NA,0,"E88:E88",100,"E88","E88","STRA_STRA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","LM_0256",1,"E7aAGS",NA,NA,NA,0,"E88:E88",100.38,"E88","E88","STRA_STRA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","LM_0256",2,"E7aBSU",NA,NA,NA,0,"E88:E88",102.61,"E88","E88","STRA_STRA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","LM_0256",3,"E7aKNQ",NA,NA,NA,0,"E88:E88",106.07,"E88","E88","STRA_STRA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","LM_0256",4,"E7aJRX",NA,NA,NA,0,"E88:E88",103.09,"E88","E88","STRA_STRA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","LM_0256",5,"E7aAOX",NA,NA,NA,0,"E88:E88",105.35,"E88","E88","STRA_STRA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","LM_0256",6,"E7aKLQ",NA,NA,NA,0,"E88:E88",103.81,"E88","E88","STRA_STRA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","LM_0256",7,"E7aBMX",NA,NA,NA,0,"E88:E88",104.91,"E88","E88","STRA_STRA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","LM_0256",8,"E7aJVZ",-8.9,14.6139889944201,"neg",0,"E88:E88",102.3,"E88","E88","STRA_STRA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","LM_0257",0,"E7aCJP",NA,NA,NA,0,"E88:E64",100,"E88","E64","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","LM_0257",1,"E7aBEF",NA,NA,NA,0,"E88:E64",98.33,"E88","E64","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","LM_0257",2,"E7aEJP",NA,NA,NA,0,"E88:E64",98.95,"E88","E64","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","LM_0257",3,"E7aLOW",NA,NA,NA,0,"E88:E64",95.38,"E88","E64","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","LM_0257",4,"E7aDHX",NA,NA,NA,0,"E88:E64",98.24,"E88","E64","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","LM_0257",5,"E7aTUV",NA,NA,NA,282500,"E88:E64",93.63,"E88","E64","SCHUNT_SCHUNT","WDS",97750.8650519031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","LM_0257",6,"E7aUVY",NA,NA,NA,135000,"E88:E64",92.44,"E88","E64","SCHUNT_SCHUNT","WDS",140625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","LM_0257",7,"E7aPVX",NA,NA,NA,262500,"E88:E64",95.69,"E88","E64","SCHUNT_SCHUNT","WDS",236486.486486486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","LM_0257",8,"E7aJQU",-6.93,21.2530814946465,"pos",17500,"E88:E64",89.85,"E88","E64","SCHUNT_SCHUNT","WDS",11986.301369863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","LM_0258",0,"E7aHJU",NA,NA,NA,0,"E64:E64",100,"E64","E64","BUSNA_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","LM_0258",1,"E7aOPZ",NA,NA,NA,0,"E64:E64",97.16,"E64","E64","BUSNA_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","LM_0258",2,"E7aCGS",NA,NA,NA,0,"E64:E64",98.63,"E64","E64","BUSNA_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","LM_0258",3,"E7aFYZ",NA,NA,NA,0,"E64:E64",98.48,"E64","E64","BUSNA_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","LM_0258",4,"E7aAEQ",NA,NA,NA,0,"E64:E64",98.38,"E64","E64","BUSNA_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","LM_0258",5,"E7aJXZ",NA,NA,NA,132500,"E64:E64",93.87,"E64","E64","BUSNA_PWD","WDS",122685.185185185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","LM_0258",6,"E7aKMS",NA,NA,NA,82500,"E64:E64",94.73,"E64","E64","BUSNA_PWD","WDS",98214.2857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","LM_0258",7,"E7aHKX",NA,NA,NA,605000,"E64:E64",91.89,"E64","E64","BUSNA_PWD","WDS",695402.298850575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","LM_0258",8,"E7aHVW",-5.75,22.5199587596992,"pos",42500,"E64:E64",92.6,"E64","E64","BUSNA_PWD","WDS",34836.0655737705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","LM_0259",0,"E7aALR",NA,NA,NA,0,"E64:E64",100,"E64","E64","STRA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","LM_0259",1,"E7aFGV",NA,NA,NA,0,"E64:E64",102.73,"E64","E64","STRA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","LM_0259",2,"E7aAFV",NA,NA,NA,0,"E64:E64",101.25,"E64","E64","STRA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","LM_0259",3,"E7aGTW",NA,NA,NA,0,"E64:E64",101.97,"E64","E64","STRA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","LM_0259",4,"E7aDKW",NA,NA,NA,0,"E64:E64",98.79,"E64","E64","STRA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","LM_0259",5,"E7aCLS",NA,NA,NA,337500,"E64:E64",98.82,"E64","E64","STRA_BUSNA","WDS",225000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","LM_0259",6,"E7aGHL",NA,NA,NA,645000,"E64:E64",99.58,"E64","E64","STRA_BUSNA","WDS",410828.025477707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","LM_0259",7,"E7aNUY",NA,NA,NA,67500,"E64:E64",101.9,"E64","E64","STRA_BUSNA","WDS",48913.0434782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","LM_0259",8,"E7aGHI",-8,41.1760044409716,"neg",7500,"E64:E64",98.03,"E64","E64","STRA_BUSNA","WDS",2906.97674418605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","LM_0260",0,"E7bCKT",NA,NA,NA,0,"E64:E64",100,"E64","E64","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","LM_0260",1,"E7bRSU",NA,NA,NA,0,"E64:E64",102.7567195,"E64","E64","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
