"","EH_ID","labels","experiment","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection"
"1241","LM0270","E57aBLO","E5",NA,19.14,"#VALUE!",0.77,10,"primary"
"1242","LM0271","E57aHNO","E5",NA,21.28,"#VALUE!",0,10,"primary"
"1243","LM0272","E57aKQV","E5",NA,16.13,"#VALUE!",0,10,"primary"
"1244","LM0273","E57aESU","E5",NA,18.66,"#VALUE!",0.67,10,"primary"
"1245","LM0274","E57aTWX","E5",NA,24.65,"#VALUE!",0,10,"primary"
"1246","LM0275","E57aPTY","E5",NA,19.4,"#VALUE!",0,10,"primary"
"1247","LM0276","E57aIQT","E5",NA,24.31,"#VALUE!",0.2,10,"primary"
"1248","LM0277","E57aASW","E5",NA,19.36,"#VALUE!",0,10,"primary"
"1249","LM0278","E57aQXY","E5",NA,17.54,"#VALUE!",1.66,10,"primary"
"1250","LM0279","E57aBHW","E5",NA,13.43,"#VALUE!",0,10,"primary"
"1251","LM0280","E57aAPZ","E5",NA,16.32,"#VALUE!",0,10,"primary"
"1252","LM0281","E57aFIJ","E5",NA,14.41,"#VALUE!",1.29,10,"primary"
"1253","LM0282","E57aGLX","E5",NA,24.32,"#VALUE!",0,10,"primary"
"1254","LM0283","E57aDFS","E5",NA,15.15,"#VALUE!",0,10,"primary"
"1255","LM0284","E57aEIV","E5",NA,21.53,"#VALUE!",1.3,10,"primary"
"1256","LM0285","E57aDEQ","E5",NA,15.92,"#VALUE!",0,10,"primary"
"1257","LM0286","E57aAIY","E5",NA,15.42,"#VALUE!",0,10,"primary"
"1258","LM0287","E57aFGU","E5",NA,19.81,"#VALUE!",1.74,10,"primary"
"1259","LM0288","E57aEKX","E5",NA,17.29,"#VALUE!",2.13,10,"primary"
"1260","LM0289","E57aHST","E5",NA,19.44,"#VALUE!",1.21,10,"primary"
"1261","LM0291","E57aJQU","E5",NA,16.53,"#VALUE!",0.66,10,"primary"
"1262","LM0292","E57aGJQ","E5",NA,20.56,"#VALUE!",2.11,10,"primary"
"1263","LM0293","E57aARS","E5",NA,16.94,"#VALUE!",0,10,"primary"
"1264","LM0294","E57aNQU","E5",NA,13.66,"#VALUE!",0,10,"primary"
"1265","LM0295","E57aMOQ","E5",NA,17.12,"#VALUE!",1.77,10,"primary"
"1266","LM0179","E57aCXY","E5",18.88,18.93,"99.7358689910196",0,11,"primary"
"1267","LM0180","E57aIJY","E5",23.59,24.1,"97.8838174273859",0.73,11,"primary"
"1268","LM0181","E57aCGH","E5",14.41,17.5,"82.3428571428572",0.22,11,"primary"
"1269","LM0182","E57aHNX","E5",18.09,16.94,"106.788665879575",0,11,"primary"
"1270","LM0183","E57aPWX","E5",16.7,17.08,"97.7751756440281",0.63,11,"primary"
"1271","LM0184","E57aKNT","E5",20.26,22.8,"88.859649122807",1.04,11,"primary"
"1272","LM0185","E57aCKW","E5",19.72,20.1,"98.1094527363184",2,11,"primary"
"1273","LM0186","E57aHQT","E5",18.01,18.1,"99.5027624309392",1.04,11,"primary"
"1274","LM0187","E57aCIZ","E5",NA,16.71,"#VALUE!",0,11,"primary"
"1275","LM0188","E57aIJT","E5",17.74,20.6,"86.1165048543689",0,11,"primary"
"1276","LM0189","E57aDGS","E5",NA,17.03,"#VALUE!",1.24,11,"primary"
"1277","LM0190","E57aFJO","E5",12.9,15.55,"82.9581993569132",0,11,"primary"
"1278","LM0191","E57aJLN","E5",21.82,21.97,"99.3172507965408",0.66,11,"primary"
"1279","LM0192","E57aTWZ","E5",19.91,21.06,"94.5394112060779",0,11,"primary"
"1280","LM0193","E57aDGX","E5",NA,16.4,"#VALUE!",0,11,"primary"
"1281","LM0194","E57aCTZ","E5",18.32,20.37,"89.9361806578301",0.15,11,"primary"
"1282","LM0195","E57aIJR","E5",17.23,16.88,"102.07345971564",0.77,11,"primary"
"1283","LM0196","E57aBGT","E5",20.63,22.5,"91.6888888888889",0.95,11,"primary"
"1284","LM0197","E57aCOV","E5",22.93,21.35,"107.400468384075",1.52,11,"primary"
"1285","LM0198","E57aEHR","E5",15.91,17.65,"90.1416430594901",0,11,"primary"
"1286","LM0199","E57aHSZ","E5",26.42,26.85,"98.3985102420857",1.49,11,"primary"
"1287","LM0200","E57aCFH","E5",24.38,22.32,"109.229390681004",0,11,"primary"
"1288","LM0201","E57aAGK","E5",20.74,21.75,"95.3563218390805",0,11,"primary"
"1289","LM0202","E57aHJY","E5",17.15,17.68,"97.0022624434389",1.69,11,"primary"
"1290","LM0203","E57aGJX","E5",21.5,20.26,"106.120434353406",0,11,"primary"
"1291","LM0227","E57aKMO","E5",22.47,20.03,"112.181727408887",1.52,11,"primary"
"1292","LM0228","E57aAIN","E5",20.35,18.56,"109.644396551724",1.32,11,"primary"
"1293","LM0229","E57aHJK","E5",15.38,15.82,"97.2187104930468",1.32,11,"primary"
"1294","LM0230","E57aSUY","E5",NA,15.87,"#VALUE!",0,11,"primary"
"1295","LM0231","E57aFLR","E5",17.67,18.71,"94.4414751469802",1.92,11,"primary"
"1296","LM0232","E57aBDY","E5",23.35,24.14,"96.7274233637117",0,11,"primary"
"1297","LM0233","E57aDHI","E5",25.27,24.55,"102.932790224033",1.41,11,"primary"
"1298","LM0234","E57aDNO","E5",26.13,28.55,"91.523642732049",1.01,11,"primary"
"1299","LM0235","E57aGMV","E5",18.87,17.03,"110.80446271286",0,11,"primary"
"1300","LM0236","E57aBKL","E5",21.08,23.64,"89.17089678511",0.94,11,"primary"
"1301","LM0237","E57aDKQ","E5",NA,11.02,"#VALUE!",0.67,11,"primary"
"1302","LM0238","E57aDMT","E5",16.44,15.31,"107.380796864794",1.03,11,"primary"
"1303","LM0239","E57aIJS","E5",17.33,16.84,"102.90973871734",0.3,11,"primary"
"1304","LM0240","E57aABL","E5",17.56,16.19,"108.462013588635",0,11,"primary"
"1305","LM0241","E57aDHW","E5",NA,14.51,"#VALUE!",0,11,"primary"
"1306","LM0242","E57aAHM","E5",NA,15.65,"#VALUE!",0,11,"primary"
"1307","LM0243","E57aPUY","E5",NA,18.58,"#VALUE!",0.95,11,"primary"
"1308","LM0244","E57aBNO","E5",NA,12.33,"#VALUE!",0.68,11,"primary"
"1309","LM0245","E57aBLT","E5",NA,16.71,"#VALUE!",0,11,"primary"
"1310","LM0246","E57aBGU","E5",18.96,17.95,"105.626740947075",0.46,11,"primary"
"1311","LM0247","E57aLRS","E5",22.95,25.21,"91.0353034510115",0,11,"primary"
"1312","LM0248","E57aAHV","E5",20.15,17.99,"112.006670372429",1.31,11,"primary"
"1313","LM0249","E57aAIP","E5",19.88,22.27,"89.2680736416704",0,11,"primary"
"1314","LM0250","E57aGOY","E5",NA,20.59,"#VALUE!",1.53,11,"primary"
"1315","LM0251","E57aBMS","E5",18.63,19.67,"94.7127605490595",1.69,11,"primary"
"1316","LM0252","E57aCDQ","E5",NA,15.01,"#VALUE!",0.83,11,"primary"
"1317","LM0253","E57aBFS","E5",NA,11.08,"#VALUE!",0,11,"primary"
"1318","LM0254","E57aADG","E5",20.71,20.16,"102.728174603175",1.38,11,"primary"
"1319","LM0255","E57aHXY","E5",12.65,14.65,"86.3481228668942",0,11,"primary"
"1320","LM0256","E57aILS","E5",24.04,25.63,"93.7963324229419",1.69,11,"primary"
"1321","LM0257","E57aIOU","E5",20.23,19.57,"103.372508942259",0,11,"primary"
"1322","LM0258","E57aJQT","E5",NA,17.53,"#VALUE!",1.43,11,"primary"
"1323","LM0259","E57aEHI","E5",NA,24.62,"#VALUE!",0,11,"primary"
"1324","LM0260","E57aAKW","E5",NA,20.11,"#VALUE!",1.63,11,"primary"
"1325","LM0261","E57aSVW","E5",NA,15.38,"#VALUE!",1.36,11,"primary"
"1326","LM0262","E57aFQR","E5",NA,15.24,"#VALUE!",0,11,"primary"
"1327","LM0263","E57aBWZ","E5",NA,18.47,"#VALUE!",0.39,11,"primary"
"1328","LM0264","E57aBRT","E5",NA,17.69,"#VALUE!",1.56,11,"primary"
"1329","LM0265","E57aKPS","E5",NA,23.29,"#VALUE!",0,11,"primary"
"1330","LM0266","E57aETV","E5",NA,18.04,"#VALUE!",0.58,11,"primary"
"1331","LM0267","E57aCLW","E5",NA,26.73,"#VALUE!",0,11,"primary"
"1332","LM0268","E57aHKS","E5",NA,18.01,"#VALUE!",0.53,11,"primary"
"1333","LM0269","E57aACM","E5",NA,20.09,"#VALUE!",0,11,"primary"
"1334","LM0270","E57aKLX","E5",NA,19.14,"#VALUE!",1.63,11,"primary"
"1335","LM0271","E57aDGW","E5",NA,21.28,"#VALUE!",1.58,11,"primary"
"1336","LM0272","E57aBJY","E5",NA,16.13,"#VALUE!",0.52,11,"primary"
"1337","LM0273","E57aGVY","E5",NA,18.66,"#VALUE!",0,11,"primary"
"1338","LM0274","E57aOSX","E5",NA,24.65,"#VALUE!",0,11,"primary"
"1339","LM0275","E57aFOS","E5",NA,19.4,"#VALUE!",0.86,11,"primary"
"1340","LM0276","E57aKPU","E5",NA,24.31,"#VALUE!",0.71,11,"primary"
"1341","LM0277","E57aEHO","E5",NA,19.36,"#VALUE!",0.58,11,"primary"
"1342","LM0278","E57aAHW","E5",NA,17.54,"#VALUE!",0,11,"primary"
"1343","LM0279","E57aDVY","E5",NA,13.43,"#VALUE!",0.89,11,"primary"
"1344","LM0280","E57aAMX","E5",NA,16.32,"#VALUE!",0.35,11,"primary"
"1345","LM0281","E57aPST","E5",NA,14.41,"#VALUE!",0,11,"primary"
"1346","LM0282","E57aIJN","E5",NA,24.32,"#VALUE!",0,11,"primary"
"1347","LM0283","E57aCOU","E5",NA,15.15,"#VALUE!",2,11,"primary"
"1348","LM0284","E57aPSX","E5",NA,21.53,"#VALUE!",1.65,11,"primary"
"1349","LM0285","E57aLNO","E5",NA,15.92,"#VALUE!",0,11,"primary"
"1350","LM0286","E57aKSY","E5",NA,15.42,"#VALUE!",0,11,"primary"
"1351","LM0287","E57aGHK","E5",NA,19.81,"#VALUE!",0,11,"primary"
"1352","LM0288","E57aDGI","E5",NA,17.29,"#VALUE!",1.56,11,"primary"
"1353","LM0289","E57aATV","E5",NA,19.44,"#VALUE!",0.97,11,"primary"
"1354","LM0291","E57aJNT","E5",NA,16.53,"#VALUE!",0,11,"primary"
"1355","LM0292","E57aBIM","E5",NA,20.56,"#VALUE!",1.07,11,"primary"
"1356","LM0293","E57aBDU","E5",NA,16.94,"#VALUE!",1.06,11,"primary"
"1357","LM0294","E57aFGX","E5",NA,13.66,"#VALUE!",1.38,11,"primary"
"1358","LM0295","E57aACS","E5",NA,17.12,"#VALUE!",0,11,"primary"
"1359","LM0227","E57aE7aINO","E7",23.86,23.86,"100",2.11,0,"challenge"
"1360","LM0228","E57aE7aEJN","E7",21.23,21.23,"100",1.24,0,"challenge"
"1361","LM0229","E57aE7aDKR","E7",19.06,19.06,"100",1.4,0,"challenge"
"1362","LM0231","E57aE7aBOY","E7",20.69,20.69,"100",2.11,0,"challenge"
"1363","LM0232","E57aE7aDIW","E7",26.37,26.37,"100",1.1,0,"challenge"
"1364","LM0233","E57aE7aDUZ","E7",29.77,29.77,"100",2.85,0,"challenge"
"1365","LM0234","E57aE7aJPX","E7",32.76,32.76,"100",1.36,0,"challenge"
"1366","LM0235","E57aE7aFJS","E7",19.58,19.58,"100",0.99,0,"challenge"
"1367","LM0236","E57aE7aAGN","E7",26.25,26.25,"100",1.21,0,"challenge"
"1368","LM0238","E57aE7aILM","E7",27.39,27.39,"100",3.28,0,"challenge"
"1369","LM0239","E57aE7aEIQ","E7",19.41,19.41,"100",1.94,0,"challenge"
"1370","LM0240","E57aE7aHKW","E7",20.45,20.45,"100",1.03,0,"challenge"
"1371","LM0247","E57aE7aBVZ","E7",27.13,27.13,"100",3.22,0,"challenge"
"1372","LM0248","E57aE7aAFY","E7",23.46,23.46,"100",0.67,0,"challenge"
"1373","LM0249","E57aE7aASZ","E7",26.1,26.1,"100",0.74,0,"challenge"
"1374","LM0251","E57aE7aGSZ","E7",23.16,23.16,"100",0.69,0,"challenge"
"1375","LM0254","E57aE7aBCP","E7",22.32,22.32,"100",3.26,0,"challenge"
"1376","LM0255","E57aE7aDPW","E7",18.26,18.26,"100",1.07,0,"challenge"
"1377","LM0256","E57aE7aIJY","E7",29.15,29.15,"100",1.77,0,"challenge"
"1378","LM0257","E57aE7aCJP","E7",22.75,22.75,"100",2.32,0,"challenge"
"1379","LM0258","E57aE7aHJU","E7",19.74,19.74,"100",1.25,0,"challenge"
"1380","LM0259","E57aE7aALR","E7",28.89,28.89,"100",1.64,0,"challenge"
"1381","LM0260","E57aE7bCKT","E7",29.02,29.02,"100",1.21,0,"challenge"
"1382","LM0261","E57aE7aDLN","E7",20.09,20.09,"100",0.77,0,"challenge"
"1383","LM0262","E57aE7bHQZ","E7",21.13,21.13,"100",1.08,0,"challenge"
"1384","LM0263","E57aE7bLNO","E7",21.25,21.25,"100",1.45,0,"challenge"
"1385","LM0264","E57aE7aELV","E7",17.88,17.88,"100",0.66,0,"challenge"
"1386","LM0265","E57aE7bDKM","E7",26.43,26.43,"100",1.39,0,"challenge"
"1387","LM0266","E57aE7aDJP","E7",23.94,23.94,"100",1.67,0,"challenge"
"1388","LM0268","E57aE7aKWX","E7",20.84,20.84,"100",2.33,0,"challenge"
"1389","LM0269","E57aE7bBIW","E7",21.6,21.6,"100",1,0,"challenge"
"1390","LM0270","E57aE7bGQU","E7",23.89,23.89,"100",1.91,0,"challenge"
"1391","LM0271","E57aE7aCKO","E7",24.25,24.25,"100",1.39,0,"challenge"
"1392","LM0272","E57aE7bAOT","E7",22.77,22.77,"100",0.83,0,"challenge"
"1393","LM0273","E57aE7bAHV","E7",21.7,21.7,"100",1.82,0,"challenge"
"1394","LM0275","E57aE7bIJP","E7",20.83,20.83,"100",1.2,0,"challenge"
"1395","LM0276","E57aE7bPQT","E7",29.59,29.59,"100",1.74,0,"challenge"
"1396","LM0277","E57aE7bELQ","E7",23.88,23.88,"100",0.78,0,"challenge"
"1397","LM0278","E57aE7bILR","E7",20.88,20.88,"100",2,0,"challenge"
"1398","LM0279","E57aE7bBNQ","E7",21.35,21.35,"100",1.09,0,"challenge"
"1399","LM0280","E57aE7bIMP","E7",17.57,17.57,"100",1.28,0,"challenge"
"1400","LM0282","E57aE7bRWZ","E7",30.09,30.09,"100",2.25,0,"challenge"
"1401","LM0283","E57aE7bJMO","E7",19.1,19.1,"100",1.31,0,"challenge"
"1402","LM0284","E57aE7bLOR","E7",22.39,22.39,"100",1.27,0,"challenge"
"1403","LM0285","E57aE7bCRV","E7",19.43,19.43,"100",1.49,0,"challenge"
"1404","LM0286","E57aE7bGXY","E7",19.07,19.07,"100",2.27,0,"challenge"
"1405","LM0287","E57aE7bHKV","E7",18.83,18.83,"100",0.95,0,"challenge"
"1406","LM0288","E57aE7bCOP","E7",19.74,19.74,"100",2.29,0,"challenge"
"1407","LM0289","E57aE7bDIP","E7",23.93,23.93,"100",1.61,0,"challenge"
"1408","LM0291","E57aE7bGIR","E7",24.85,24.85,"100",1.76,0,"challenge"
"1409","LM0292","E57aE7bEGK","E7",22.15,22.15,"100",1.24,0,"challenge"
"1410","LM0293","E57aE7bILQ","E7",20.74,20.74,"100",1.38,0,"challenge"
"1411","LM0294","E57aE7bCHL","E7",17.02,17.02,"100",0.92,0,"challenge"
"1412","LM0295","E57aE7bDEK","E7",21.31,21.31,"100",1.14,0,"challenge"
"1413","LM0293","E57aE7bATW","E7",19.85,20.74,"95.7087753134041",1.39,1,"challenge"
"1414","LM0236","E57aE7aTXZ","E7",23.35,26.25,"88.95",1.7,1,"challenge"
"1415","LM0251","E57aE7aKNZ","E7",21.85,23.16,"94.34",0.93,1,"challenge"
"1416","LM0266","E57aE7aJTV","E7",22.67,23.94,"94.7",1.28,1,"challenge"
"1417","LM0268","E57aE7aCPW","E7",19.76,20.84,"94.82",1.96,1,"challenge"
"1418","LM0295","E57aE7bADF","E7",20.37,21.31,"95.58892539",1.47,1,"challenge"
"1419","LM0270","E57aE7bOSZ","E7",22.92,23.89,"95.93972373",1.62,1,"challenge"
"1420","LM0273","E57aE7bOSX","E7",20.87,21.7,"96.17511521",2.07,1,"challenge"
"1421","LM0229","E57aE7aABG","E7",18.38,19.06,"96.43",1.63,1,"challenge"
"1422","LM0258","E57aE7aOPZ","E7",19.18,19.74,"97.16",1.55,1,"challenge"
"1423","LM0279","E57aE7bHIY","E7",20.86,21.35,"97.70491803",1.46,1,"challenge"
"1424","LM0284","E57aE7bFMN","E7",21.88,22.39,"97.72219741",1.86,1,"challenge"
"1425","LM0234","E57aE7aGHS","E7",32.07,32.76,"97.89",1.93,1,"challenge"
"1426","LM0257","E57aE7aBEF","E7",22.37,22.75,"98.33",1.53,1,"challenge"
"1427","LM0247","E57aE7aHOY","E7",26.69,27.13,"98.38",3.74,1,"challenge"
"1428","LM0261","E57aE7aCLZ","E7",19.81,20.09,"98.61",1.16,1,"challenge"
"1429","LM0289","E57aE7bAKL","E7",23.6,23.93,"98.62097785",1.75,1,"challenge"
"1430","LM0248","E57aE7aAFN","E7",23.14,23.46,"98.64",0.92,1,"challenge"
"1431","LM0265","E57aE7bPQY","E7",26.11,26.43,"98.78925463",2.34,1,"challenge"
"1432","LM0292","E57aE7bBLW","E7",21.89,22.15,"98.8261851",1.26,1,"challenge"
"1433","LM0285","E57aE7bACW","E7",19.26,19.43,"99.12506433",1.67,1,"challenge"
"1434","LM0235","E57aE7aHKM","E7",19.41,19.58,"99.13",0.86,1,"challenge"
"1435","LM0272","E57aE7bEWX","E7",22.6,22.77,"99.2534036",1.83,1,"challenge"
"1436","LM0227","E57aE7aFJW","E7",23.8,23.86,"99.75",0.76,1,"challenge"
"1437","LM0288","E57aE7bLPW","E7",19.7,19.74,"99.79736575",1.9,1,"challenge"
"1438","LM0291","E57aE7bEMP","E7",24.8,24.85,"99.79879276",1.69,1,"challenge"
"1439","LM0233","E57aE7aFKW","E7",29.75,29.77,"99.93",1.92,1,"challenge"
"1440","LM0249","E57aE7aIMU","E7",26.09,26.1,"99.96",1.62,1,"challenge"
"1441","LM0271","E57aE7aHKT","E7",24.24,24.25,"99.96",2.07,1,"challenge"
"1442","LM0294","E57aE7bRSW","E7",17.06,17.02,"100.2350176",1,1,"challenge"
"1443","LM0256","E57aE7aAGS","E7",29.26,29.15,"100.38",1.74,1,"challenge"
"1444","LM0280","E57aE7bOSY","E7",17.68,17.57,"100.6260672",2.67,1,"challenge"
"1445","LM0238","E57aE7aGIQ","E7",21.56,21.39,"100.79",1.58,1,"challenge"
"1446","LM0277","E57aE7bADS","E7",24.07,23.88,"100.7956449",1.69,1,"challenge"
"1447","LM0254","E57aE7aIUV","E7",22.54,22.32,"100.99",2.5,1,"challenge"
"1448","LM0255","E57aE7aAIR","E7",18.44,18.26,"100.99",1.41,1,"challenge"
"1449","LM0287","E57aE7bDFL","E7",19.02,18.83,"101.0090281",1.46,1,"challenge"
"1450","LM0283","E57aE7bKPU","E7",19.4,19.1,"101.5706806",1.5,1,"challenge"
"1451","LM0282","E57aE7bGLS","E7",30.62,30.09,"101.7613825",2.34,1,"challenge"
"1452","LM0262","E57aE7bHKS","E7",21.53,21.13,"101.8930431",1.38,1,"challenge"
"1453","LM0286","E57aE7bDGQ","E7",19.47,19.07,"102.0975354",2.2,1,"challenge"
"1454","LM0240","E57aE7aBDI","E7",20.89,20.45,"102.15",2.3,1,"challenge"
"1455","LM0239","E57aE7aGVW","E7",19.84,19.41,"102.22",1.82,1,"challenge"
"1456","LM0264","E57aE7aAJT","E7",18.3,17.88,"102.35",0.82,1,"challenge"
"1457","LM0263","E57aE7bAKS","E7",21.82,21.25,"102.6823529",2.22,1,"challenge"
"1458","LM0232","E57aE7aHNS","E7",27.09,26.37,"102.73",2.18,1,"challenge"
"1459","LM0259","E57aE7aFGV","E7",29.68,28.89,"102.73",2.19,1,"challenge"
"1460","LM0260","E57aE7bRSU","E7",29.82,29.02,"102.7567195",1.82,1,"challenge"
"1461","LM0269","E57aE7bHJW","E7",22.21,21.6,"102.8240741",1.05,1,"challenge"
"1462","LM0231","E57aE7aCIK","E7",21.41,20.69,"103.48",1.13,1,"challenge"
"1463","LM0275","E57aE7bGPT","E7",21.63,20.83,"103.8406145",1.01,1,"challenge"
"1464","LM0276","E57aE7bABW","E7",30.73,29.59,"103.8526529",2.22,1,"challenge"
"1465","LM0278","E57aE7bLMV","E7",21.71,20.88,"103.9750958",1.67,1,"challenge"
"1466","LM0228","E57aE7aFHT","E7",23.4,21.23,"110.22",1.28,1,"challenge"
"1467","LM0268","E57aE7aEIU","E7",19.69,20.84,"94.48",1.14,2,"challenge"
"1468","LM0251","E57aE7aDOT","E7",21.89,23.16,"94.52",1.18,2,"challenge"
"1469","LM0248","E57aE7aFJR","E7",22.28,23.46,"94.97",1,2,"challenge"
"1470","LM0273","E57aE7bGTV","E7",20.67,21.7,"95.25345622",1.82,2,"challenge"
"1471","LM0289","E57aE7bKQZ","E7",22.84,23.93,"95.44504806",1.81,2,"challenge"
"1472","LM0266","E57aE7aJUV","E7",23.01,23.94,"96.12",1.18,2,"challenge"
"1473","LM0295","E57aE7bCGI","E7",20.51,21.31,"96.24589395",2.07,2,"challenge"
"1474","LM0293","E57aE7bJNY","E7",19.98,20.74,"96.33558341",1.39,2,"challenge"
"1475","LM0283","E57aE7bFJN","E7",18.42,19.1,"96.43979058",1.7,2,"challenge"
"1476","LM0247","E57aE7aFHS","E7",26.45,27.13,"97.49",1.73,2,"challenge"
"1477","LM0292","E57aE7bEHI","E7",21.63,22.15,"97.6523702",2.58,2,"challenge"
"1478","LM0271","E57aE7aBEW","E7",23.76,24.25,"97.98",2.44,2,"challenge"
"1479","LM0285","E57aE7bBIT","E7",19.05,19.43,"98.04426145",1.33,2,"challenge"
"1480","LM0261","E57aE7aDMN","E7",19.79,20.09,"98.51",0.95,2,"challenge"
"1481","LM0258","E57aE7aCGS","E7",19.47,19.74,"98.63",1.3,2,"challenge"
"1482","LM0235","E57aE7aEHM","E7",19.35,19.58,"98.83",1.11,2,"challenge"
"1483","LM0257","E57aE7aEJP","E7",22.51,22.75,"98.95",1.14,2,"challenge"
"1484","LM0229","E57aE7aBIO","E7",18.88,19.06,"99.06",1.23,2,"challenge"
"1485","LM0265","E57aE7bBKY","E7",26.3,26.43,"99.5081347",2.54,2,"challenge"
"1486","LM0227","E57aE7aALV","E7",23.75,23.86,"99.54",1.09,2,"challenge"
"1487","LM0234","E57aE7aJMZ","E7",32.68,32.76,"99.76",1.26,2,"challenge"
"1488","LM0291","E57aE7bPXY","E7",24.8,24.85,"99.79879276",2.38,2,"challenge"
"1489","LM0284","E57aE7bCRX","E7",22.43,22.39,"100.1786512",2.2,2,"challenge"
"1490","LM0269","E57aE7bEIV","E7",21.65,21.6,"100.2314815",1.61,2,"challenge"
"1491","LM0249","E57aE7aFMR","E7",26.2,26.1,"100.38",1.15,2,"challenge"
"1492","LM0294","E57aE7bBGP","E7",17.09,17.02,"100.4112808",0.82,2,"challenge"
"1493","LM0277","E57aE7bBRZ","E7",23.99,23.88,"100.4606365",1.54,2,"challenge"
"1494","LM0279","E57aE7bSTZ","E7",21.49,21.35,"100.6557377",1.67,2,"challenge"
"1495","LM0254","E57aE7aBQR","E7",22.48,22.32,"100.72",2.33,2,"challenge"
"1496","LM0239","E57aE7aHPY","E7",19.56,19.41,"100.77",1.14,2,"challenge"
"1497","LM0260","E57aE7bRTX","E7",29.31,29.02,"100.9993108",1.27,2,"challenge"
"1498","LM0259","E57aE7aAFV","E7",29.25,28.89,"101.25",1.14,2,"challenge"
"1499","LM0272","E57aE7bCKS","E7",23.14,22.77,"101.6249451",1.68,2,"challenge"
"1500","LM0255","E57aE7aFGM","E7",18.58,18.26,"101.75",0.96,2,"challenge"
"1501","LM0286","E57aE7bDFQ","E7",19.46,19.07,"102.045097",2.42,2,"challenge"
"1502","LM0264","E57aE7aOQT","E7",18.31,17.88,"102.4",1.05,2,"challenge"
"1503","LM0236","E57aE7aPRV","E7",26.92,26.25,"102.55",1.15,2,"challenge"
"1504","LM0256","E57aE7aBSU","E7",29.91,29.15,"102.61",1.12,2,"challenge"
"1505","LM0276","E57aE7bBDP","E7",30.37,29.59,"102.6360257",1.87,2,"challenge"
"1506","LM0270","E57aE7bAOZ","E7",24.55,23.89,"102.7626622",2.23,2,"challenge"
"1507","LM0240","E57aE7aACZ","E7",21.09,20.45,"103.13",1.56,2,"challenge"
"1508","LM0278","E57aE7bQVX","E7",21.56,20.88,"103.256705",2.62,2,"challenge"
"1509","LM0275","E57aE7bAFK","E7",21.51,20.83,"103.2645223",1.3,2,"challenge"
"1510","LM0233","E57aE7aDQW","E7",30.76,29.77,"103.33",1.21,2,"challenge"
"1511","LM0288","E57aE7bDHV","E7",20.41,19.74,"103.3941236",3.54,2,"challenge"
"1512","LM0238","E57aE7aGMW","E7",22.14,21.39,"103.51",1.36,2,"challenge"
"1513","LM0232","E57aE7aAGP","E7",27.32,26.37,"103.6",1.21,2,"challenge"
"1514","LM0262","E57aE7bCFV","E7",21.95,21.13,"103.8807383",1.65,2,"challenge"
"1515","LM0282","E57aE7bRWX","E7",31.29,30.09,"103.9880359",2.35,2,"challenge"
"1516","LM0263","E57aE7bDHI","E7",22.28,21.25,"104.8470588",1.67,2,"challenge"
"1517","LM0287","E57aE7bELU","E7",19.96,18.83,"106.0010621",1.43,2,"challenge"
"1518","LM0280","E57aE7bFJY","E7",19.16,17.57,"109.0495162",3.1,2,"challenge"
"1519","LM0231","E57aE7aANS","E7",22.57,20.69,"109.09",1.4,2,"challenge"
"1520","LM0228","E57aE7aCRZ","E7",24.14,21.23,"113.71",1.2,2,"challenge"
"1521","LM0248","E57aE7aQTX","E7",22.06,23.46,"94.03",1.57,3,"challenge"
"1522","LM0266","E57aE7aGRV","E7",22.57,23.94,"94.28",0.96,3,"challenge"
"1523","LM0268","E57aE7aAWZ","E7",19.66,20.84,"94.34",1.27,3,"challenge"
"1524","LM0289","E57aE7bCER","E7",22.66,23.93,"94.69285416",2.22,3,"challenge"
"1525","LM0295","E57aE7bDMR","E7",20.29,21.31,"95.21351478",1.82,3,"challenge"
"1526","LM0257","E57aE7aLOW","E7",21.7,22.75,"95.38",1.79,3,"challenge"
"1527","LM0270","E57aE7bARS","E7",22.9,23.89,"95.8560067",1.18,3,"challenge"
"1528","LM0247","E57aE7aBKM","E7",26.04,27.13,"95.98",2.77,3,"challenge"
"1529","LM0271","E57aE7aACO","E7",23.33,24.25,"96.21",1.8,3,"challenge"
"1530","LM0251","E57aE7aGLO","E7",22.36,23.16,"96.55",1.98,3,"challenge"
"1531","LM0261","E57aE7aDTW","E7",19.56,20.09,"97.36",1.25,3,"challenge"
"1532","LM0235","E57aE7aQUZ","E7",19.13,19.58,"97.7",1.12,3,"challenge"
"1533","LM0255","E57aE7aDFU","E7",17.98,18.26,"98.47",1.49,3,"challenge"
"1534","LM0258","E57aE7aFYZ","E7",19.44,19.74,"98.48",1.92,3,"challenge"
"1535","LM0294","E57aE7bNOQ","E7",16.81,17.02,"98.76615746",0.84,3,"challenge"
"1536","LM0272","E57aE7bLQW","E7",22.5,22.77,"98.81422925",1.28,3,"challenge"
"1537","LM0283","E57aE7bBMR","E7",18.88,19.1,"98.84816754",1.12,3,"challenge"
"1538","LM0229","E57aE7aAIO","E7",18.85,19.06,"98.9",2.07,3,"challenge"
"1539","LM0279","E57aE7bQSV","E7",21.12,21.35,"98.92271663",1.4,3,"challenge"
"1540","LM0273","E57aE7bCLX","E7",21.47,21.7,"98.94009217",1.82,3,"challenge"
"1541","LM0249","E57aE7aLNU","E7",25.92,26.1,"99.31",1.86,3,"challenge"
"1542","LM0269","E57aE7bMNP","E7",21.5,21.6,"99.53703704",1.31,3,"challenge"
