"","EH_ID","Strain","HybridStatus","Batch","InfectionStrain","labels","EXP","oocyst_mean","OPG","dpi","weight_dpi0","weightloss","primary","fecweight","challenge"
"1300","LM_0290","SCHUNT_STRA","outbred hybrids",2,"E64","NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","LM_0291","PWD_BUSNA","outbred hybrids",2,"E64","5.2bJSX","5.2b",0,0,3,16.53,"-1.81488203266786","E64",1.03,NA
"1302","LM_0291","PWD_BUSNA","outbred hybrids",2,"E64","5.2bCRT","5.2b",NA,NA,2,16.53,"-2.60133091349062","E64",NA,NA
"1303","LM_0291","PWD_BUSNA","outbred hybrids",2,"E64","5.2bJNT","5.2b",NA,NA,11,16.53,"100","E64",NA,NA
"1304","LM_0291","PWD_BUSNA","outbred hybrids",2,"E64","5.2bOUZ","5.2b",NA,NA,1,16.53,"0.846944948578346","E64",NA,NA
"1305","LM_0291","PWD_BUSNA","outbred hybrids",2,"E64","5.2bBGW","5.2b",442500,465789.473684211,0,16.53,"0","E64",0.95,NA
"1306","LM_0291","PWD_BUSNA","outbred hybrids",2,"E64","5.2bGLS","5.2b",2500,3676.47058823529,8,16.53,"1.69388989715669","E64",0.68,NA
"1307","LM_0291","PWD_BUSNA","outbred hybrids",2,"E64","5.2bJQU","5.2b",NA,NA,10,16.53,"100","E64",NA,NA
"1308","LM_0291","PWD_BUSNA","outbred hybrids",2,"E64","5.2bAFL","5.2b",90000,3e+05,5,16.53,"3.93224440411373","E64",0.3,NA
"1309","LM_0291","PWD_BUSNA","outbred hybrids",2,"E64","5.2bCGM","5.2b",295000,313829.787234043,7,16.53,"-0.846944948578346","E64",0.94,NA
"1310","LM_0291","PWD_BUSNA","outbred hybrids",2,"E64","5.2bJRY","5.2b",2500,3731.34328358209,4,16.53,"4.71869328493649","E64",0.67,NA
"1311","LM_0291","PWD_BUSNA","outbred hybrids",2,"E64","5.2bKMT","5.2b",585000,1271739.13043478,6,16.53,"0.846944948578346","E64",0.46,NA
"1312","LM_0291","PWD_BUSNA","outbred hybrids",2,"E64","5.2bGTZ","5.2b",NA,NA,9,16.53,"100","E64",NA,NA
"1313","LM_0292","BUSNA_PWD","outbred hybrids",2,"E64","5.2bFMN","5.2b",0,0,0,20.56,"0","E64",1.69,NA
"1314","LM_0292","BUSNA_PWD","outbred hybrids",2,"E64","5.2bGJQ","5.2b",NA,NA,10,20.56,"100","E64",NA,NA
"1315","LM_0292","BUSNA_PWD","outbred hybrids",2,"E64","5.2bAJP","5.2b",195000,141304.347826087,7,20.56,"-6.42023346303502","E64",1.38,NA
"1316","LM_0292","BUSNA_PWD","outbred hybrids",2,"E64","5.2bBIM","5.2b",NA,NA,11,20.56,"100","E64",NA,NA
"1317","LM_0292","BUSNA_PWD","outbred hybrids",2,"E64","5.2bJQV","5.2b",12500,7396.44970414201,8,20.56,"-5.88521400778211","E64",1.69,NA
"1318","LM_0292","BUSNA_PWD","outbred hybrids",2,"E64","5.2bBJO","5.2b",12500,8741.25874125874,4,20.56,"1.31322957198443","E64",1.43,NA
"1319","LM_0292","BUSNA_PWD","outbred hybrids",2,"E64","5.2bCLX","5.2b",0,0,3,20.56,"-3.45330739299611","E64",1.53,NA
"1320","LM_0292","BUSNA_PWD","outbred hybrids",2,"E64","5.2bEGK","5.2b",NA,NA,9,20.56,"100","E64",NA,NA
"1321","LM_0292","BUSNA_PWD","outbred hybrids",2,"E64","5.2bNTW","5.2b",NA,NA,1,20.56,"-0.048638132295728","E64",NA,NA
"1322","LM_0292","BUSNA_PWD","outbred hybrids",2,"E64","5.2bQRZ","5.2b",227500,274096.385542169,5,20.56,"3.84241245136186","E64",0.83,NA
"1323","LM_0292","BUSNA_PWD","outbred hybrids",2,"E64","5.2bAHK","5.2b",2300000,1755725.19083969,6,20.56,"-3.11284046692607","E64",1.31,NA
"1324","LM_0292","BUSNA_PWD","outbred hybrids",2,"E64","5.2bDJS","5.2b",NA,NA,2,20.56,"-2.6750972762646","E64",NA,NA
"1325","LM_0293","BUSNA_BUSNA","parental strains",2,"E64","5.2bJRU","5.2b",NA,NA,1,16.94,"0.295159386068481","E64",NA,NA
"1326","LM_0293","BUSNA_BUSNA","parental strains",2,"E64","5.2bEUY","5.2b",2500,4716.98113207547,4,16.94,"6.31641086186542","E64",0.53,NA
"1327","LM_0293","BUSNA_BUSNA","parental strains",2,"E64","5.2bXYZ","5.2b",282500,181089.743589744,7,16.94,"0.059031877213705","E64",1.56,NA
"1328","LM_0293","BUSNA_BUSNA","parental strains",2,"E64","5.2bTVW","5.2b",0,0,3,16.94,"-0.059031877213684","E64",1.36,NA
"1329","LM_0293","BUSNA_BUSNA","parental strains",2,"E64","5.2bLPR","5.2b",22500,57692.3076923077,5,16.94,"6.96576151121607","E64",0.39,NA
"1330","LM_0293","BUSNA_BUSNA","parental strains",2,"E64","5.2bARS","5.2b",NA,NA,10,16.94,"100","E64",NA,NA
"1331","LM_0293","BUSNA_BUSNA","parental strains",2,"E64","5.2bCPV","5.2b",52500,32208.5889570552,8,16.94,"0.885478158205443","E64",1.63,NA
"1332","LM_0293","BUSNA_BUSNA","parental strains",2,"E64","5.2bBDU","5.2b",NA,NA,11,16.94,"100","E64",NA,NA
"1333","LM_0293","BUSNA_BUSNA","parental strains",2,"E64","5.2bEQX","5.2b",NA,NA,9,16.94,"100","E64",NA,NA
"1334","LM_0293","BUSNA_BUSNA","parental strains",2,"E64","5.2bGNW","5.2b",NA,NA,2,16.94,"-4.25029515938606","E64",NA,NA
"1335","LM_0293","BUSNA_BUSNA","parental strains",2,"E64","5.2bGNY","5.2b",1775000,3060344.82758621,6,16.94,"3.18772136953957","E64",0.58,NA
"1336","LM_0293","BUSNA_BUSNA","parental strains",2,"E64","5.2bEMW","5.2b",0,0,0,16.94,"0","E64",1.63,NA
"1337","LM_0294","PWD_PWD","parental strains",2,"E64","5.2bCLY","5.2b",NA,NA,1,13.66,"0.219619326500727","E64",NA,NA
"1338","LM_0294","PWD_PWD","parental strains",2,"E64","5.2bNQU","5.2b",NA,NA,10,13.66,"100","E64",NA,NA
"1339","LM_0294","PWD_PWD","parental strains",2,"E64","5.2bJNQ","5.2b",NA,NA,2,13.66,"3.22108345534407","E64",NA,NA
"1340","LM_0294","PWD_PWD","parental strains",2,"E64","5.2bFMR","5.2b",132500,378571.428571429,5,13.66,"5.19765739385067","E64",0.35,NA
"1341","LM_0294","PWD_PWD","parental strains",2,"E64","5.2bFMW","5.2b",25000,35211.2676056338,8,13.66,"5.71010248901903","E64",0.71,NA
"1342","LM_0294","PWD_PWD","parental strains",2,"E64","5.2bEFP","5.2b",230000,267441.860465116,7,13.66,"1.09809663250366","E64",0.86,NA
"1343","LM_0294","PWD_PWD","parental strains",2,"E64","5.2bLTX","5.2b",2500,4807.69230769231,4,13.66,"4.17276720351391","E64",0.52,NA
"1344","LM_0294","PWD_PWD","parental strains",2,"E64","5.2bFGX","5.2b",NA,NA,11,13.66,"100","E64",NA,NA
"1345","LM_0294","PWD_PWD","parental strains",2,"E64","5.2bAFS","5.2b",782500,1349137.93103448,6,13.66,"5.71010248901903","E64",0.58,NA
"1346","LM_0294","PWD_PWD","parental strains",2,"E64","5.2bNVY","5.2b",NA,NA,9,13.66,"100","E64",NA,NA
"1347","LM_0294","PWD_PWD","parental strains",2,"E64","5.2bCVZ","5.2b",0,0,3,13.66,"1.90336749633968","E64",0.89,NA
"1348","LM_0294","PWD_PWD","parental strains",2,"E64","5.2bQXZ","5.2b",345000,218354.430379747,0,13.66,"0","E64",1.58,NA
"1349","LM_0295","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bAVW","5.2b",NA,NA,9,17.12,"100","E64",NA,NA
"1350","LM_0295","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bADX","5.2b",480000,240000,0,17.12,"0","E64",2,NA
"1351","LM_0295","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bMOQ","5.2b",NA,NA,10,17.12,"100","E64",NA,NA
"1352","LM_0295","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bADL","5.2b",1042500,974299.065420561,6,17.12,"1.92757009345795","E64",1.07,NA
"1353","LM_0295","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bGSY","5.2b",7500,4545.45454545455,3,17.12,"-2.33644859813083","E64",1.65,NA
"1354","LM_0295","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bLWY","5.2b",55000,56701.0309278351,7,17.12,"-1.46028037383178","E64",0.97,NA
"1355","LM_0295","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bBJL","5.2b",NA,NA,1,17.12,"-1.63551401869157","E64",NA,NA
"1356","LM_0295","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bACS","5.2b",NA,NA,11,17.12,"100","E64",NA,NA
"1357","LM_0295","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bBIJ","5.2b",NA,NA,2,17.12,"-5.19859813084113","E64",NA,NA
"1358","LM_0295","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bCNV","5.2b",280000,264150.943396226,5,17.12,"0.992990654205617","E64",1.06,NA
"1359","LM_0295","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bAER","5.2b",7500,4807.69230769231,4,17.12,"3.38785046728973","E64",1.56,NA
"1360","LM_0295","SCHUNT_PWD","inter subsp. hybrids",2,"E64","5.2bDQR","5.2b",7500,5434.78260869565,8,17.12,"-0.350467289719619","E64",1.38,NA
