EH_ID,labels,Expe,Neubauer1,Neubauer2,Neubauer3,Neubauer4,oocyst_mean,dilution_ml,OPG,dpi,weight,weight_dpi0,weightloss,Wchange,fecweight,Eimeria,X,X.1,X.2,X.3,X.4,Locality,Genome,Strain,IDD,Dam,Gen,Sir,IDS,Sir.1,Gen.1,Born,Fpar,LS,MM,FF,ID,PIN,Sex,Gen.2,Wean,BW10,BW20,Clip,Departure,NOTE,Parent1,Parent2,HybridStatus,ageAtdpi0expe1a,Batch,InfectionStrain,Mouse_subspecies,Mouse_strain,infection_isolate,Eimeria_species,mean_Neubauer,OPGstatus
LM0223,JLW,Expe005_1b,11,7,5,8,NA,2,"27288,7323943662",7,21.90,20.73,"-1,17",105.643994211288,"0,38",E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-05-01,3,6,3,3,EX,926,M,43,1M,5.1,"7,41",L2,NA,REZERVA,PWD,PWD,parents,"9,85714285714286",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,0,negative
LM0224,OPS,Expe005_1b,11,11,18,13,NA,1,"85483,8709677419",7,19.89,19.21,"-0,68",103.53982300885,"0,43",E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-05-01,3,6,3,3,EX,926,M,43,1M,5.1,"7,41",L2,NA,REZERVA,PWD,PWD,parents,"9,85714285714286",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,0,negative
LM0225,MWX,Expe005_1b,19,20,22,29,NA,1,180000,7,28.57,28.05,"-0,52",101.853832442068,0,E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-05-01,3,6,3,3,EX,926,M,43,1M,5.1,"7,41",L2,NA,REZERVA,PWD,PWD,parents,"9,85714285714286",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0226,CSV,Expe005_1b,17,13,14,20,NA,1,"164948,453608247",7,16.06,15.16,"-0,899999999999999",105.936675461741,"0,85",E88,new inoculum,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-05-01,3,6,3,3,EX,926,M,43,1M,5.1,"7,41",L2,NA,REZERVA,PWD,PWD,parents,"9,85714285714286",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,0,negative
LM0227,FKN,Expe005_2a,1,2,2,1,NA,1,"10489,5104895105",7,20.67,20.03,"-0,640000000000001",103.195207189216,"0,76",E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-05-01,3,6,3,3,EX,926,M,43,1M,5.1,"7,41",L2,NA,REZERVA,PWD,PWD,parents,"9,85714285714286",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,0,negative
LM0228,FIY,Expe005_2a,1,1,0,2,NA,1,"9803,92156862745",7,18.54,18.56,"0,0199999999999996",99.8922413793104,0,E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-05-01,3,6,3,3,EX,926,M,43,1M,5.1,"7,41",L2,NA,REZERVA,PWD,PWD,parents,"9,85714285714286",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0229,HIO,Expe005_2a,6,13,6,13,NA,1,"96938,7755102041",7,14.53,15.82,"1,29",91.8457648546144,"0,36",E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-04-03,2,9,3,6,EX,784,F,43,1F,3.04,"4,38",P2,NA,REZERVA,PWD,PWD,parents,"13,8571428571429",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,0,negative
LM0230,JTV,Expe005_2a,0,0,1,0,NA,1,"11363,6363636364",7,13.57,15.87,"2,3",85.5072463768116,"0,7",E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-04-03,2,9,3,6,EX,784,F,43,1F,3.04,"4,38",P2,NA,REZERVA,PWD,PWD,parents,"13,8571428571429",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,0,negative
LM0231,BGQ,Expe005_2a,2,4,0,2,NA,1,25000,7,17.20,18.71,"1,51",91.9294494922501,"0,08",E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-04-03,2,9,3,6,EX,784,F,43,1F,3.04,"4,38",P2,NA,REZERVA,PWD,PWD,parents,"13,8571428571429",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,0,negative
LM0232,HKN,Expe005_2a,10,5,14,9,NA,1,"61688,3116883117",7,23.10,24.14,"1,04",95.6917978458989,0,E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-04-03,2,9,3,6,EX,784,F,43,1F,3.04,"4,38",P2,NA,REZERVA,PWD,PWD,parents,"13,8571428571429",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0233,COR,Expe005_2a,6,8,18,8,NA,1,"119047,619047619",7,25.76,24.55,"-1,21",104.928716904277,0,E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-04-03,2,9,3,6,EX,784,F,43,1F,3.04,"4,38",P2,NA,REZERVA,PWD,PWD,parents,"13,8571428571429",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0234,BIS,Expe005_2a,5,5,4,6,NA,1,"31645,5696202532",7,31.30,28.55,"-2,75",109.632224168126,"0,56",E88,new inoculum,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-04-03,2,9,3,6,EX,784,F,43,1F,3.04,"4,38",P2,NA,REZERVA,PWD,PWD,parents,"13,8571428571429",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,0,negative
LM0235,AJU,Expe005_2a,0,1,1,1,NA,2,"2862,59541984733",7,18.62,17.03,"-1,59",109.336465061656,0,E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-04-03,2,9,3,6,EX,784,F,43,1F,3.04,"4,38",P2,NA,REZERVA,PWD,PWD,parents,"13,8571428571429",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0236,DOP,Expe005_2a,4,1,1,2,NA,1,"18867,9245283019",7,23.48,23.64,"0,16",99.3231810490694,"0,59",E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-04-03,2,9,3,6,EX,784,F,43,1F,3.04,"4,38",P2,NA,REZERVA,PWD,PWD,parents,"13,8571428571429",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,0,negative
LM0237,CKV,Expe005_2a,1,0,1,0,NA,1,"16666,6666666667",7,11.16,11.02,"-0,140000000000001",101.270417422868,0,E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-04-03,2,9,3,6,EX,784,F,43,1F,3.04,"4,38",P2,NA,REZERVA,PWD,PWD,parents,"13,8571428571429",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0238,CJQ,Expe005_2a,4,1,1,0,NA,1,"31914,8936170213",7,16.25,15.31,"-0,94",106.139777922926,0,E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-04-03,2,9,3,6,EX,784,F,43,1F,3.04,"4,38",P2,NA,REZERVA,PWD,PWD,parents,"13,8571428571429",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0239,GNZ,Expe005_2a,0,0,1,0,NA,1,"3012,04819277108",7,17.50,16.84,"-0,66",103.919239904988,0,E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-04-03,2,9,3,6,EX,784,F,43,1F,3.04,"4,38",P2,NA,REZERVA,PWD,PWD,parents,"13,8571428571429",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0240,KMX,Expe005_2a,0,0,0,1,NA,1,"2427,18446601942",7,17.43,16.19,"-1,24",107.659048795553,"0,46",E88,,,NA,NA,NA,Prague,mus,PWD_PWD,SY,7076,42,PWD,SY,7073,42,2018-04-03,2,9,3,6,EX,784,F,43,1F,3.04,"4,38",P2,NA,REZERVA,PWD,PWD,parents,"13,8571428571429",2,E88,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,0,negative
LM0241,ADE,Expe005_2a,0,0,0,0,NA,1,0,7,13.79,14.51,"0,720000000000001",95.0379048931771,"1,45",E88,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,989,M,F1,1M,6.59,"11,22",L4,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E88,Hybrid,"Hybrid 
(SCHUNT_PWD)",E88,E.falciformis,"10,5",positive
LM0242,AKX,Expe005_2a,1,1,0,1,NA,1,"17045,4545454545",7,16.68,15.65,"-1,03",106.581469648562,"2,07",E88,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,989,M,F1,1M,6.59,"11,22",L4,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E88,Hybrid,"Hybrid 
(SCHUNT_PWD)",E88,E.falciformis,0,negative
LM0243,QUW,Expe005_2a,1,3,2,4,NA,1,"32051,2820512821",7,16.76,18.58,"1,82",90.2045209903122,"1,97",E88,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,989,M,F1,1M,6.59,"11,22",L4,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E88,Hybrid,"Hybrid 
(SCHUNT_PWD)",E88,E.falciformis,0,negative
LM0244,LNX,Expe005_2a,0,1,0,0,NA,1,"13888,8888888889",7,12.87,12.33,"-0,539999999999999",104.379562043796,0,E88,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,989,M,F1,1M,6.59,"11,22",L4,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E88,Hybrid,"Hybrid 
(SCHUNT_PWD)",E88,E.falciformis,NA,na
LM0245,OST,Expe005_2a,3,3,3,1,NA,1,"104166,666666667",7,14.31,16.71,"2,4",85.6373429084381,"2,21",E88,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,989,M,F1,1M,6.59,"11,22",L4,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E88,Hybrid,"Hybrid 
(SCHUNT_PWD)",E88,E.falciformis,"23,75",positive
LM0246,BOY,Expe005_2a,2,0,1,0,NA,1,"6578,94736842105",7,19.33,17.95,"-1,38",107.688022284123,"1,73",E88,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,989,M,F1,1M,6.59,"11,22",L4,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E88,Hybrid,"Hybrid 
(SCHUNT_PWD)",E88,E.falciformis,0,negative
LM0247,AIK,Expe005_2a,NA,NA,NA,NA,NA,1,NA,7,23.94,25.21,"1,27",94.9623165410551,0,E88,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,989,M,F1,1M,6.59,"11,22",L4,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E88,Hybrid,"Hybrid 
(SCHUNT_PWD)",E88,E.falciformis,NA,na
LM0248,JLX,Expe005_2a,6,6,4,14,NA,1,"28846,1538461538",7,19.07,17.99,"-1,08",106.003335186215,"1,74",E88,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,989,M,F1,1M,6.59,"11,22",L4,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E88,Hybrid,"Hybrid 
(SCHUNT_PWD)",E88,E.falciformis,0,negative
LM0249,MRS,Expe005_2a,0,2,1,1,NA,1,"6060,60606060606",7,21.18,22.27,"1,09",95.1055231252806,"2,36",E88,new inoculum,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,989,M,F1,1M,6.59,"11,22",L4,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E88,Hybrid,"Hybrid 
(SCHUNT_PWD)",E88,E.falciformis,0,negative
LM0250,AKN,Expe005_2a,0,1,0,0,NA,1,"7352,94117647059",7,17.90,20.59,"2,69",86.9354055366683,1,E88,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,989,M,F1,1M,6.59,"11,22",L4,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E88,Hybrid,"Hybrid 
(SCHUNT_PWD)",E88,E.falciformis,"172,5",positive
LM0251,BDH,Expe005_2a,0,0,0,0,NA,1,0,7,19.04,19.67,"0,630000000000003",96.797153024911,"1,88",E88,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,989,M,F1,1M,6.59,"11,22",L4,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E88,Hybrid,"Hybrid 
(SCHUNT_PWD)",E88,E.falciformis,1,positive
LM0252,MNY,Expe005_2a,0,0,0,0,NA,1,0,7,14.61,15.01,"0,4",97.3351099267155,0,E88,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,989,M,F1,1M,6.59,"11,22",L4,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E88,Hybrid,"Hybrid 
(SCHUNT_PWD)",E88,E.falciformis,NA,na
LM0253,BEW,Expe005_2a,0,0,0,0,NA,1,0,7,10.39,11.08,"0,69",93.7725631768953,"0,29",E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1061,M,63,1M,5.53,"8,64",L5,NA,REZERVA,BUSNA,BUSNA,parents,"7,57142857142857",2,E88,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,"1,75",positive
LM0254,BKZ,Expe005_2a,0,0,0,0,NA,2,0,7,19.76,20.16,"0,399999999999999",98.015873015873,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1061,M,63,1M,5.53,"8,64",L5,NA,REZERVA,BUSNA,BUSNA,parents,"7,57142857142857",2,E88,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,na
LM0255,EIR,Expe005_2a,0,5,1,1,NA,1,"60344,8275862069",7,13.92,14.65,"0,73",95.0170648464164,"0,68",E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1061,M,63,1M,5.53,"8,64",L5,NA,REZERVA,BUSNA,BUSNA,parents,"7,57142857142857",2,E88,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,0,negative
LM0256,LRU,Expe005_2a,1,1,1,0,NA,1,"5725,19083969466",7,25.75,25.63,"-0,120000000000001",100.46820132657,"0,13",E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1061,M,63,1M,5.53,"8,64",L5,NA,REZERVA,BUSNA,BUSNA,parents,"7,57142857142857",2,E88,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,na
LM0257,DIW,Expe005_2a,0,0,0,0,NA,1,0,7,19.84,19.57,"-0,27",101.379662749106,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1061,M,63,1M,5.53,"8,64",L5,NA,REZERVA,BUSNA,BUSNA,parents,"7,57142857142857",2,E88,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,na
LM0258,ACF,Expe005_2b,12,3,2,10,NA,1,"37921,3483146067",7,17.63,17.53,"-0,0999999999999979",100.570450656018,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1061,M,63,1M,5.53,"8,64",L5,NA,REZERVA,BUSNA,BUSNA,parents,"7,57142857142857",2,E88,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,na
LM0259,BFW,Expe005_2b,10,9,17,14,NA,2,62500,7,25.72,24.62,"-1,1",104.46791226645,"0,28",E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1061,M,63,1M,5.53,"8,64",L5,NA,REZERVA,BUSNA,BUSNA,parents,"7,57142857142857",2,E88,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,"0,5",positive
LM0260,ACX,Expe005_2b,11,2,13,6,NA,1,"88888,8888888889",7,17.47,20.11,"2,64",86.8722028841372,0,E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1061,M,63,1M,5.53,"8,64",L5,NA,REZERVA,BUSNA,BUSNA,parents,"7,57142857142857",2,E88,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,NA,na
LM0261,CJM,Expe005_2b,18,18,16,12,NA,1,"142857,142857143",7,15.76,15.38,"-0,379999999999999",102.470741222367,"1,05",E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1061,M,63,1M,5.53,"8,64",L5,NA,REZERVA,BUSNA,BUSNA,parents,"7,57142857142857",2,E88,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,0,negative
LM0262,NOY,Expe005_2b,2,0,0,1,NA,1,"7425,74257425743",7,16.51,15.24,"-1,27",108.333333333333,"0,22",E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1061,M,63,1M,5.53,"8,64",L5,NA,REZERVA,BUSNA,BUSNA,parents,"7,57142857142857",2,E88,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,"13,25",positive
LM0263,EGR,Expe005_2b,14,22,23,13,NA,1,"153846,153846154",7,18.95,18.47,"-0,48",102.598808879264,"1,68",E88,new inoculum,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1061,M,63,1M,5.53,"8,64",L5,NA,REZERVA,BUSNA,BUSNA,parents,"7,57142857142857",2,E88,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,0,negative
LM0264,GIJ,Expe005_2b,22,30,26,40,NA,1,"602040,816326531",7,15.77,17.69,"1,92",89.1464104013567,"1,39",E88,,,NA,NA,NA,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1061,M,63,1M,5.53,"8,64",L5,NA,REZERVA,BUSNA,BUSNA,parents,"7,57142857142857",2,E88,M.m.musculus P,"M.m.musculus P 
(BUSNA_BUSNA)",E88,E.falciformis,0,negative
LM0265,GOX,Expe005_2b,38,44,43,42,NA,1,"347916,666666667",7,22.58,23.29,"0,710000000000001",96.951481322456,"0,27",E88,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,949,M,57,1M,7.77,"11,71",P3,NA,,STRA,STRA,parents,"9,57142857142857",2,E88,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E88,E.falciformis,29,positive
LM0266,BIV,Expe005_2b,37,33,47,30,NA,1,750000,7,18.86,18.04,"-0,82",104.545454545455,"0,42",E88,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,949,M,57,1M,7.77,"11,71",P3,NA,,STRA,STRA,parents,"9,57142857142857",2,E88,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E88,E.falciformis,6,positive
LM0267,CMR,Expe005_2b,6,4,9,2,NA,1,"56451,6129032258",7,29.51,26.73,"-2,78",110.400299289188,"0,49",E88,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,949,M,57,1M,7.77,"11,71",P3,NA,,STRA,STRA,parents,"9,57142857142857",2,E88,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E88,E.falciformis,"47,75",positive
LM0268,FIQ,Expe005_2b,4,3,4,6,NA,1,"94444,4444444444",7,17.64,18.01,"0,370000000000001",97.9455857856746,"1,27",E88,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,949,M,57,1M,7.77,"11,71",P3,NA,,STRA,STRA,parents,"9,57142857142857",2,E88,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E88,E.falciformis,0,negative
LM0269,AKY,Expe005_2b,21,21,14,17,NA,1,"331818,181818182",7,20.33,20.09,"-0,239999999999998",101.19462419114,0,E88,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,949,M,57,1M,7.77,"11,71",P3,NA,,STRA,STRA,parents,"9,57142857142857",2,E88,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E88,E.falciformis,NA,na
LM0270,BNQ,Expe005_2b,2,2,3,6,NA,1,"48507,4626865672",7,21.23,19.14,"-2,09",110.919540229885,"1,54",E88,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,949,M,57,1M,7.77,"11,71",P3,NA,,STRA,STRA,parents,"9,57142857142857",2,E88,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E88,E.falciformis,0,negative
LM0271,AGP,Expe005_2b,120,142,128,135,NA,1,"1704545,45454545",7,22.61,21.28,"-1,33",106.25,0,E88,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,949,M,57,1M,7.77,"11,71",P3,NA,,STRA,STRA,parents,"9,57142857142857",2,E88,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E88,E.falciformis,NA,na
LM0272,DSV,Expe005_2b,18,20,13,15,NA,1,"270491,803278689",7,17.30,16.13,"-1,17",107.253564786113,0,E88,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,949,M,57,1M,7.77,"11,71",P3,NA,,STRA,STRA,parents,"9,57142857142857",2,E88,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E88,E.falciformis,NA,na
LM0273,AHN,Expe005_2b,27,29,19,27,NA,1,"386363,636363636",7,19.85,18.66,"-1,19",106.377277599143,"1,31",E88,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,949,M,57,1M,7.77,"11,71",P3,NA,,STRA,STRA,parents,"9,57142857142857",2,E88,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E88,E.falciformis,"0,75",positive
LM0274,FKL,Expe005_2b,17,42,32,36,NA,1,"302380,952380952",7,25.91,24.65,"-1,26",105.111561866126,"1,8",E88,new inoculum,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,949,M,57,1M,7.77,"11,71",P3,NA,,STRA,STRA,parents,"9,57142857142857",2,E88,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E88,E.falciformis,0,negative
LM0275,IQV,Expe005_2b,29,33,30,36,NA,1,320000,7,19.32,19.40,"0,0799999999999983",99.5876288659794,"0,33",E88,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,949,M,57,1M,7.77,"11,71",P3,NA,,STRA,STRA,parents,"9,57142857142857",2,E88,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E88,E.falciformis,"7,25",positive
LM0276,HJP,Expe005_2b,7,13,14,18,NA,1,"89655,1724137931",7,26.62,24.31,"-2,31",109.502262443439,"1,44",E88,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,949,M,57,1M,7.77,"11,71",P3,NA,,STRA,STRA,parents,"9,57142857142857",2,E88,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E88,E.falciformis,0,negative
LM0277,IRW,Expe005_2b,14,18,15,15,NA,1,"172222,222222222",7,19.62,19.36,"-0,260000000000002",101.342975206612,"1,06",E88,,,NA,NA,NA,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-05-07,6,5,2,3,EX,982,M,37,1M,7.32,"11,61",P2,NA,REZERVA,SCHUNT,SCHUNT,parents,9,2,E88,M.m.domesticus P,"M.m.domesticus P 
(SCHUNT_SCHUNT)",E88,E.falciformis,0,negative
LM0278,COS,Expe005_2b,58,45,28,52,NA,1,"519886,363636364",7,17.72,17.54,"-0,18",101.026225769669,"0,92",E88,,,NA,NA,NA,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-05-07,6,5,2,3,EX,982,M,37,1M,7.32,"11,61",P2,NA,REZERVA,SCHUNT,SCHUNT,parents,9,2,E88,M.m.domesticus P,"M.m.domesticus P 
(SCHUNT_SCHUNT)",E88,E.falciformis,"0,5",positive
