"","EH_ID","experiment","labels","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","Locality","Genome","mouse_strain","IDD","Dam","Gen","Sir","IDS","Sir.1","Gen.1","Born","Fpar","LS","MM","FF","ID","PIN","Sex","Gen.2","Wean","BW10","BW20","Clip","Departure","NOTE","Parent1","Parent2","HybridStatus","ageAtdpi0expe1a","Batch","primary_infection","InfectionStrain","challenge_infection","contamination","infection_history","InfectionHistoryTotal"
"410","LM0235","E57","E57aEIM",18.81,17.03,110.452143276571,0,3,"primary",NA,NA,NA,NA,1,"STRA x SCHUNT","dom","STRA_SCHUNT","SY",5825,55,"SCHUNT","SY",3470,36,"2018-03-21",3,11,"7","4","EX",712,"F","F1","1F","6.01",11.23,"P5",NA,"","STRA","SCHUNT","outbred hybrids",15.71428571,2,"E88","E64","E64","E64","E88:E64","E64 E88 E64"
"409","LM0235","E57","E57aFHL",18.81,17.03,110.452143276571,1.03,4,"primary",0,0,0,0,1,"STRA x SCHUNT","dom","STRA_SCHUNT","SY",5825,55,"SCHUNT","SY",3470,36,"2018-03-21",3,11,"7","4","EX",712,"F","F1","1F","6.01",11.23,"P5",NA,"","STRA","SCHUNT","outbred hybrids",15.71428571,2,"E88","E64","E64","E64","E88:E64","E64 E88 E64"
"405","LM0235","E57","E57aAGI",18.58,17.03,109.101585437463,1.32,5,"primary",0,0,0,0,1,"STRA x SCHUNT","dom","STRA_SCHUNT","SY",5825,55,"SCHUNT","SY",3470,36,"2018-03-21",3,11,"7","4","EX",712,"F","F1","1F","6.01",11.23,"P5",NA,"","STRA","SCHUNT","outbred hybrids",15.71428571,2,"E88","E64","E64","E64","E88:E64","E64 E88 E64"
"422","LM0235","E57","E57aEMZ",18.95,17.03,111.274221961245,1.11,6,"primary",0,0,0,0,1,"STRA x SCHUNT","dom","STRA_SCHUNT","SY",5825,55,"SCHUNT","SY",3470,36,"2018-03-21",3,11,"7","4","EX",712,"F","F1","1F","6.01",11.23,"P5",NA,"","STRA","SCHUNT","outbred hybrids",15.71428571,2,"E88","E64","E64","E64","E88:E64","E64 E88 E64"
"420","LM0235","E57","E57aAJU",18.62,17.03,109.336465061656,1.31,7,"primary",0,1,1,1,2,"STRA x SCHUNT","dom","STRA_SCHUNT","SY",5825,55,"SCHUNT","SY",3470,36,"2018-03-21",3,11,"7","4","EX",712,"F","F1","1F","6.01",11.23,"P5",NA,"","STRA","SCHUNT","outbred hybrids",15.71428571,2,"E88","E64","E64","E64","E88:E64","E64 E88 E64"
"404","LM0235","E57","E57aDQZ",18.04,17.03,105.930710510863,0.86,8,"primary",136,147,114,172,1,"STRA x SCHUNT","dom","STRA_SCHUNT","SY",5825,55,"SCHUNT","SY",3470,36,"2018-03-21",3,11,"7","4","EX",712,"F","F1","1F","6.01",11.23,"P5",NA,"","STRA","SCHUNT","outbred hybrids",15.71428571,2,"E88","E64","E64","E64","E88:E64","E64 E88 E64"
"411","LM0235","E57","E57aBFG",17.07,17.03,100.234879624193,1.3,9,"primary",118,126,83,104,1,"STRA x SCHUNT","dom","STRA_SCHUNT","SY",5825,55,"SCHUNT","SY",3470,36,"2018-03-21",3,11,"7","4","EX",712,"F","F1","1F","6.01",11.23,"P5",NA,"","STRA","SCHUNT","outbred hybrids",15.71428571,2,"E88","E64","E64","E64","E88:E64","E64 E88 E64"
"419","LM0235","E57","E57aFJX",17.61,17.03,103.405754550793,0.55,10,"primary",6,1,0,5,1,"STRA x SCHUNT","dom","STRA_SCHUNT","SY",5825,55,"SCHUNT","SY",3470,36,"2018-03-21",3,11,"7","4","EX",712,"F","F1","1F","6.01",11.23,"P5",NA,"","STRA","SCHUNT","outbred hybrids",15.71428571,2,"E88","E64","E64","E64","E88:E64","E64 E88 E64"
"415","LM0235","E57","E57aGMV",18.87,17.03,110.80446271286,1.08,11,"primary",13,8,7,9,1.5,"STRA x SCHUNT","dom","STRA_SCHUNT","SY",5825,55,"SCHUNT","SY",3470,36,"2018-03-21",3,11,"7","4","EX",712,"F","F1","1F","6.01",11.23,"P5",NA,"","STRA","SCHUNT","outbred hybrids",15.71428571,2,"E88","E64","E64","E64","E88:E64","E64 E88 E64"
"441","LM0236","E57","E57aANT",23.64,23.64,100,1.06,0,"primary",0,0,0,0,1,"Straas2","dom","STRA_STRA","SY",8113,56,"STRA","SY",8111,56,"2018-05-03",2,7,"6","1","EX",948,"M","57","1M","7.73",11.92,"P2",NA,"","STRA","STRA","parental strains",9.571428571,2,"E88","E64","E64",NA,"E88:E64","NA E88 E64"
"439","LM0236","E57","E57aRVW",23.97,23.64,101.395939086294,0,1,"primary",NA,NA,NA,NA,1,"Straas2","dom","STRA_STRA","SY",8113,56,"STRA","SY",8111,56,"2018-05-03",2,7,"6","1","EX",948,"M","57","1M","7.73",11.92,"P2",NA,"","STRA","STRA","parental strains",9.571428571,2,"E88","E64","E64",NA,"E88:E64","NA E88 E64"
"433","LM0236","E57","E57aLOY",23.44,23.64,99.1539763113367,0,2,"primary",NA,NA,NA,NA,1,"Straas2","dom","STRA_STRA","SY",8113,56,"STRA","SY",8111,56,"2018-05-03",2,7,"6","1","EX",948,"M","57","1M","7.73",11.92,"P2",NA,"","STRA","STRA","parental strains",9.571428571,2,"E88","E64","E64",NA,"E88:E64","NA E88 E64"
"427","LM0236","E57","E57aDHR",23.94,23.64,101.269035532995,0,3,"primary",NA,NA,NA,NA,1,"Straas2","dom","STRA_STRA","SY",8113,56,"STRA","SY",8111,56,"2018-05-03",2,7,"6","1","EX",948,"M","57","1M","7.73",11.92,"P2",NA,"","STRA","STRA","parental strains",9.571428571,2,"E88","E64","E64",NA,"E88:E64","NA E88 E64"
"436","LM0236","E57","E57aAOX",24.15,23.64,102.157360406091,1.8,4,"primary",0,0,0,0,1,"Straas2","dom","STRA_STRA","SY",8113,56,"STRA","SY",8111,56,"2018-05-03",2,7,"6","1","EX",948,"M","57","1M","7.73",11.92,"P2",NA,"","STRA","STRA","parental strains",9.571428571,2,"E88","E64","E64",NA,"E88:E64","NA E88 E64"
"432","LM0236","E57","E57aGOT",24.24,23.64,102.53807106599,1.4,5,"primary",0,0,0,0,1,"Straas2","dom","STRA_STRA","SY",8113,56,"STRA","SY",8111,56,"2018-05-03",2,7,"6","1","EX",948,"M","57","1M","7.73",11.92,"P2",NA,"","STRA","STRA","parental strains",9.571428571,2,"E88","E64","E64",NA,"E88:E64","NA E88 E64"
"440","LM0236","E57","E57aKNZ",24.33,23.64,102.918781725888,1.42,6,"primary",0,0,0,0,1,"Straas2","dom","STRA_STRA","SY",8113,56,"STRA","SY",8111,56,"2018-05-03",2,7,"6","1","EX",948,"M","57","1M","7.73",11.92,"P2",NA,"","STRA","STRA","parental strains",9.571428571,2,"E88","E64","E64",NA,"E88:E64","NA E88 E64"
"442","LM0236","E57","E57aDOP",23.48,23.64,99.3231810490694,1.06,7,"primary",4,1,1,2,1,"Straas2","dom","STRA_STRA","SY",8113,56,"STRA","SY",8111,56,"2018-05-03",2,7,"6","1","EX",948,"M","57","1M","7.73",11.92,"P2",NA,"","STRA","STRA","parental strains",9.571428571,2,"E88","E64","E64",NA,"E88:E64","NA E88 E64"
"423","LM0236","E57","E57aJTW",21.93,23.64,92.7664974619289,0.23,8,"primary",50,62,69,95,1,"Straas2","dom","STRA_STRA","SY",8113,56,"STRA","SY",8111,56,"2018-05-03",2,7,"6","1","EX",948,"M","57","1M","7.73",11.92,"P2",NA,"","STRA","STRA","parental strains",9.571428571,2,"E88","E64","E64",NA,"E88:E64","NA E88 E64"
"424","LM0236","E57","E57aGPS",20.75,23.64,87.7749576988156,0.24,9,"primary",38,55,35,47,1,"Straas2","dom","STRA_STRA","SY",8113,56,"STRA","SY",8111,56,"2018-05-03",2,7,"6","1","EX",948,"M","57","1M","7.73",11.92,"P2",NA,"","STRA","STRA","parental strains",9.571428571,2,"E88","E64","E64",NA,"E88:E64","NA E88 E64"
"434","LM0236","E57","E57aDKN",20.25,23.64,85.6598984771574,0.07,10,"primary",3,3,1,2,1,"Straas2","dom","STRA_STRA","SY",8113,56,"STRA","SY",8111,56,"2018-05-03",2,7,"6","1","EX",948,"M","57","1M","7.73",11.92,"P2",NA,"","STRA","STRA","parental strains",9.571428571,2,"E88","E64","E64",NA,"E88:E64","NA E88 E64"
"425","LM0236","E57","E57aBKL",21.08,23.64,89.17089678511,0.26,11,"primary",10,16,6,8,1,"Straas2","dom","STRA_STRA","SY",8113,56,"STRA","SY",8111,56,"2018-05-03",2,7,"6","1","EX",948,"M","57","1M","7.73",11.92,"P2",NA,"","STRA","STRA","parental strains",9.571428571,2,"E88","E64","E64",NA,"E88:E64","NA E88 E64"
"455","LM0237","E57","E57aBJN",11.02,11.02,100,0.36,0,"primary",0,0,0,0,1,"Prague","mus","PWD_PWD","SY",7076,42,"PWD","SY",7073,42,"2018-04-03",2,9,"3","6","EX",783,"F","43","1F","3.12",4.68,"L5",NA,"","PWD","PWD","parental strains",13.8571428571429,2,"E88",NA,NA,NA,NA,NA
"444","LM0237","E57","E57aDSX",12.12,11.02,109.981851179673,0,1,"primary",NA,NA,NA,NA,1,"Prague","mus","PWD_PWD","SY",7076,42,"PWD","SY",7073,42,"2018-04-03",2,9,"3","6","EX",783,"F","43","1F","3.12",4.68,"L5",NA,"","PWD","PWD","parental strains",13.8571428571429,2,"E88",NA,NA,NA,NA,NA
"446","LM0237","E57","E57aGSZ",12.73,11.02,115.51724137931,0,2,"primary",NA,NA,NA,NA,1,"Prague","mus","PWD_PWD","SY",7076,42,"PWD","SY",7073,42,"2018-04-03",2,9,"3","6","EX",783,"F","43","1F","3.12",4.68,"L5",NA,"","PWD","PWD","parental strains",13.8571428571429,2,"E88",NA,NA,NA,NA,NA
"448","LM0237","E57","E57aHMY",12.78,11.02,115.970961887477,0,3,"primary",NA,NA,NA,NA,1,"Prague","mus","PWD_PWD","SY",7076,42,"PWD","SY",7073,42,"2018-04-03",2,9,"3","6","EX",783,"F","43","1F","3.12",4.68,"L5",NA,"","PWD","PWD","parental strains",13.8571428571429,2,"E88",NA,NA,NA,NA,NA
"449","LM0237","E57","E57aFLZ",11.69,11.02,106.079854809437,0.62,4,"primary",0,0,0,0,1,"Prague","mus","PWD_PWD","SY",7076,42,"PWD","SY",7073,42,"2018-04-03",2,9,"3","6","EX",783,"F","43","1F","3.12",4.68,"L5",NA,"","PWD","PWD","parental strains",13.8571428571429,2,"E88",NA,NA,NA,NA,NA
"454","LM0237","E57","E57aEHK",12.03,11.02,109.165154264973,0.86,5,"primary",0,0,0,0,1,"Prague","mus","PWD_PWD","SY",7076,42,"PWD","SY",7073,42,"2018-04-03",2,9,"3","6","EX",783,"F","43","1F","3.12",4.68,"L5",NA,"","PWD","PWD","parental strains",13.8571428571429,2,"E88",NA,NA,NA,NA,NA
"445","LM0237","E57","E57aBFL",11.67,11.02,105.898366606171,0.46,6,"primary",0,0,0,0,1,"Prague","mus","PWD_PWD","SY",7076,42,"PWD","SY",7073,42,"2018-04-03",2,9,"3","6","EX",783,"F","43","1F","3.12",4.68,"L5",NA,"","PWD","PWD","parental strains",13.8571428571429,2,"E88",NA,NA,NA,NA,NA
"450","LM0237","E57","E57aCKV",11.16,11.02,101.270417422868,0.3,7,"primary",1,0,1,0,1,"Prague","mus","PWD_PWD","SY",7076,42,"PWD","SY",7073,42,"2018-04-03",2,9,"3","6","EX",783,"F","43","1F","3.12",4.68,"L5",NA,"","PWD","PWD","parental strains",13.8571428571429,2,"E88",NA,NA,NA,NA,NA
"447","LM0237","E57","E57aGMS",9.56,11.02,86.7513611615245,0.08,8,"primary",0,0,0,0,1,"Prague","mus","PWD_PWD","SY",7076,42,"PWD","SY",7073,42,"2018-04-03",2,9,"3","6","EX",783,"F","43","1F","3.12",4.68,"L5",NA,"","PWD","PWD","parental strains",13.8571428571429,2,"E88",NA,NA,NA,NA,NA
"452","LM0237","E57","E57aLOT",9.72,11.02,88.2032667876588,0,9,"primary",NA,NA,NA,NA,1,"Prague","mus","PWD_PWD","SY",7076,42,"PWD","SY",7073,42,"2018-04-03",2,9,"3","6","EX",783,"F","43","1F","3.12",4.68,"L5",NA,"","PWD","PWD","parental strains",13.8571428571429,2,"E88",NA,NA,NA,NA,NA
"453","LM0237","E57","E57aCJT",NA,11.02,NA,0,10,"primary",NA,NA,NA,NA,1,"Prague","mus","PWD_PWD","SY",7076,42,"PWD","SY",7073,42,"2018-04-03",2,9,"3","6","EX",783,"F","43","1F","3.12",4.68,"L5",NA,"","PWD","PWD","parental strains",13.8571428571429,2,"E88",NA,NA,NA,NA,NA
"451","LM0237","E57","E57aDKQ",NA,11.02,NA,0,11,"primary",NA,NA,NA,NA,1,"Prague","mus","PWD_PWD","SY",7076,42,"PWD","SY",7073,42,"2018-04-03",2,9,"3","6","EX",783,"F","43","1F","3.12",4.68,"L5",NA,"","PWD","PWD","parental strains",13.8571428571429,2,"E88",NA,NA,NA,NA,NA
"457","LM0238","E57","E57aEUW",15.31,15.31,100,0.74,0,"primary",5,4,11,10,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",941,"M","F1","1M","5.39",8.68,"L4",NA,"REZERVA","PWD","BUSNA","outbred hybrids",9.714285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"465","LM0238","E57","E57aFQV",17.43,15.31,113.847158719791,0,1,"primary",NA,NA,NA,NA,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",941,"M","F1","1M","5.39",8.68,"L4",NA,"REZERVA","PWD","BUSNA","outbred hybrids",9.714285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"476","LM0238","E57","E57aDXY",17.17,15.31,112.148922273024,0,2,"primary",NA,NA,NA,NA,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",941,"M","F1","1M","5.39",8.68,"L4",NA,"REZERVA","PWD","BUSNA","outbred hybrids",9.714285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"473","LM0238","E57","E57aDIS",17.12,15.31,111.822338340954,0,3,"primary",NA,NA,NA,NA,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",941,"M","F1","1M","5.39",8.68,"L4",NA,"REZERVA","PWD","BUSNA","outbred hybrids",9.714285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"458","LM0238","E57","E57aETZ",16.9,15.31,110.385369039843,0.84,4,"primary",0,0,0,0,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",941,"M","F1","1M","5.39",8.68,"L4",NA,"REZERVA","PWD","BUSNA","outbred hybrids",9.714285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"468","LM0238","E57","E57aENR",16.99,15.31,110.97322011757,0.92,5,"primary",0,0,0,0,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",941,"M","F1","1M","5.39",8.68,"L4",NA,"REZERVA","PWD","BUSNA","outbred hybrids",9.714285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"460","LM0238","E57","E57aIOY",17.61,15.31,115.022860875245,0.75,6,"primary",0,0,0,0,1.5,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",941,"M","F1","1M","5.39",8.68,"L4",NA,"REZERVA","PWD","BUSNA","outbred hybrids",9.714285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"464","LM0238","E57","E57aCJQ",16.25,15.31,106.139777922926,0.47,7,"primary",4,1,1,0,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",941,"M","F1","1M","5.39",8.68,"L4",NA,"REZERVA","PWD","BUSNA","outbred hybrids",9.714285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"466","LM0238","E57","E57aNQW",14.74,15.31,96.2769431743958,0.13,8,"primary",35,31,32,24,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",941,"M","F1","1M","5.39",8.68,"L4",NA,"REZERVA","PWD","BUSNA","outbred hybrids",9.714285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"456","LM0238","E57","E57aHOU",14.51,15.31,94.7746570868713,0.23,9,"primary",8,12,13,23,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",941,"M","F1","1M","5.39",8.68,"L4",NA,"REZERVA","PWD","BUSNA","outbred hybrids",9.714285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"469","LM0238","E57","E57aIOX",15.35,15.31,100.261267145656,0.32,10,"primary",5,10,8,19,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",941,"M","F1","1M","5.39",8.68,"L4",NA,"REZERVA","PWD","BUSNA","outbred hybrids",9.714285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"471","LM0238","E57","E57aDMT",16.44,15.31,107.380796864794,0.48,11,"primary",5,2,4,3,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",941,"M","F1","1M","5.39",8.68,"L4",NA,"REZERVA","PWD","BUSNA","outbred hybrids",9.714285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"494","LM0239","E57","E57aTXZ",16.84,16.84,100,1.35,0,"primary",22,28,35,38,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",5726,36,"SCHUNT","SY",5725,36,"2018-05-07",6,5,"2","3","EX",986,"F","37","1F","7.12",10.94,"L2",NA,"","SCHUNT","SCHUNT","parental strains",9,2,"E88","E88","E88","u.c.","E88:E88","u.c. E88 E88"
"493","LM0239","E57","E57aDEK",17.38,16.84,103.206650831354,0,1,"primary",NA,NA,NA,NA,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",5726,36,"SCHUNT","SY",5725,36,"2018-05-07",6,5,"2","3","EX",986,"F","37","1F","7.12",10.94,"L2",NA,"","SCHUNT","SCHUNT","parental strains",9,2,"E88","E88","E88","u.c.","E88:E88","u.c. E88 E88"
"495","LM0239","E57","E57aGRV",18.3,16.84,108.669833729216,0,2,"primary",NA,NA,NA,NA,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",5726,36,"SCHUNT","SY",5725,36,"2018-05-07",6,5,"2","3","EX",986,"F","37","1F","7.12",10.94,"L2",NA,"","SCHUNT","SCHUNT","parental strains",9,2,"E88","E88","E88","u.c.","E88:E88","u.c. E88 E88"
"477","LM0239","E57","E57aHTZ",18.72,16.84,111.163895486936,0,3,"primary",NA,NA,NA,NA,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",5726,36,"SCHUNT","SY",5725,36,"2018-05-07",6,5,"2","3","EX",986,"F","37","1F","7.12",10.94,"L2",NA,"","SCHUNT","SCHUNT","parental strains",9,2,"E88","E88","E88","u.c.","E88:E88","u.c. E88 E88"
"490","LM0239","E57","E57aAEQ",18.5,16.84,109.857482185273,0.96,4,"primary",0,0,0,0,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",5726,36,"SCHUNT","SY",5725,36,"2018-05-07",6,5,"2","3","EX",986,"F","37","1F","7.12",10.94,"L2",NA,"","SCHUNT","SCHUNT","parental strains",9,2,"E88","E88","E88","u.c.","E88:E88","u.c. E88 E88"
"488","LM0239","E57","E57aLRX",18.44,16.84,109.501187648456,0.73,5,"primary",0,0,0,0,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",5726,36,"SCHUNT","SY",5725,36,"2018-05-07",6,5,"2","3","EX",986,"F","37","1F","7.12",10.94,"L2",NA,"","SCHUNT","SCHUNT","parental strains",9,2,"E88","E88","E88","u.c.","E88:E88","u.c. E88 E88"
"484","LM0239","E57","E57aQVY",17.66,16.84,104.869358669834,0.75,6,"primary",0,0,0,0,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",5726,36,"SCHUNT","SY",5725,36,"2018-05-07",6,5,"2","3","EX",986,"F","37","1F","7.12",10.94,"L2",NA,"","SCHUNT","SCHUNT","parental strains",9,2,"E88","E88","E88","u.c.","E88:E88","u.c. E88 E88"
"487","LM0239","E57","E57aGNZ",17.5,16.84,103.919239904988,0.83,7,"primary",0,0,1,0,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",5726,36,"SCHUNT","SY",5725,36,"2018-05-07",6,5,"2","3","EX",986,"F","37","1F","7.12",10.94,"L2",NA,"","SCHUNT","SCHUNT","parental strains",9,2,"E88","E88","E88","u.c.","E88:E88","u.c. E88 E88"
"486","LM0239","E57","E57aMPT",16.48,16.84,97.8622327790974,0.39,8,"primary",32,24,22,47,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",5726,36,"SCHUNT","SY",5725,36,"2018-05-07",6,5,"2","3","EX",986,"F","37","1F","7.12",10.94,"L2",NA,"","SCHUNT","SCHUNT","parental strains",9,2,"E88","E88","E88","u.c.","E88:E88","u.c. E88 E88"
"485","LM0239","E57","E57aCFW",14.87,16.84,88.3016627078385,0.66,9,"primary",76,93,100,57,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",5726,36,"SCHUNT","SY",5725,36,"2018-05-07",6,5,"2","3","EX",986,"F","37","1F","7.12",10.94,"L2",NA,"","SCHUNT","SCHUNT","parental strains",9,2,"E88","E88","E88","u.c.","E88:E88","u.c. E88 E88"
"491","LM0239","E57","E57aAJT",17.09,16.84,101.484560570071,0.44,10,"primary",31,37,13,25,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",5726,36,"SCHUNT","SY",5725,36,"2018-05-07",6,5,"2","3","EX",986,"F","37","1F","7.12",10.94,"L2",NA,"","SCHUNT","SCHUNT","parental strains",9,2,"E88","E88","E88","u.c.","E88:E88","u.c. E88 E88"
"479","LM0239","E57","E57aIJS",17.33,16.84,102.90973871734,0.63,11,"primary",11,11,15,20,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",5726,36,"SCHUNT","SY",5725,36,"2018-05-07",6,5,"2","3","EX",986,"F","37","1F","7.12",10.94,"L2",NA,"","SCHUNT","SCHUNT","parental strains",9,2,"E88","E88","E88","u.c.","E88:E88","u.c. E88 E88"
"506","LM0240","E57","E57aCSX",16.19,16.19,100,1.33,0,"primary",6,6,7,3,1,"SCHUNT x PWD","dom x mus","SCHUNT_PWD","SY",6904,37,"PWD","SY",5342,42,"2018-04-15",2,10,"7","3","EX",837,"F","F1","1F","6.95",11.7,"P5",NA,"","SCHUNT","PWD","inter subsp. hybrids",12.14285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"510","LM0240","E57","E57aFLQ",18.39,16.19,113.588634959852,0,1,"primary",NA,NA,NA,NA,1,"SCHUNT x PWD","dom x mus","SCHUNT_PWD","SY",6904,37,"PWD","SY",5342,42,"2018-04-15",2,10,"7","3","EX",837,"F","F1","1F","6.95",11.7,"P5",NA,"","SCHUNT","PWD","inter subsp. hybrids",12.14285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"507","LM0240","E57","E57aRWY",17.35,16.19,107.164916615195,0,2,"primary",NA,NA,NA,NA,1,"SCHUNT x PWD","dom x mus","SCHUNT_PWD","SY",6904,37,"PWD","SY",5342,42,"2018-04-15",2,10,"7","3","EX",837,"F","F1","1F","6.95",11.7,"P5",NA,"","SCHUNT","PWD","inter subsp. hybrids",12.14285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"518","LM0240","E57","E57aALU",18.16,16.19,112.168004941322,0,3,"primary",NA,NA,NA,NA,1,"SCHUNT x PWD","dom x mus","SCHUNT_PWD","SY",6904,37,"PWD","SY",5342,42,"2018-04-15",2,10,"7","3","EX",837,"F","F1","1F","6.95",11.7,"P5",NA,"","SCHUNT","PWD","inter subsp. hybrids",12.14285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"501","LM0240","E57","E57aUWY",18.17,16.19,112.229771463867,1.5,4,"primary",0,0,0,1,1,"SCHUNT x PWD","dom x mus","SCHUNT_PWD","SY",6904,37,"PWD","SY",5342,42,"2018-04-15",2,10,"7","3","EX",837,"F","F1","1F","6.95",11.7,"P5",NA,"","SCHUNT","PWD","inter subsp. hybrids",12.14285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"500","LM0240","E57","E57aHJR",18.4,16.19,113.650401482397,1.53,5,"primary",0,0,0,0,2,"SCHUNT x PWD","dom x mus","SCHUNT_PWD","SY",6904,37,"PWD","SY",5342,42,"2018-04-15",2,10,"7","3","EX",837,"F","F1","1F","6.95",11.7,"P5",NA,"","SCHUNT","PWD","inter subsp. hybrids",12.14285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"511","LM0240","E57","E57aCKZ",18.1,16.19,111.797405806053,1.22,6,"primary",0,0,0,0,2,"SCHUNT x PWD","dom x mus","SCHUNT_PWD","SY",6904,37,"PWD","SY",5342,42,"2018-04-15",2,10,"7","3","EX",837,"F","F1","1F","6.95",11.7,"P5",NA,"","SCHUNT","PWD","inter subsp. hybrids",12.14285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"516","LM0240","E57","E57aKMX",17.43,16.19,107.659048795553,1.03,7,"primary",0,0,0,1,1,"SCHUNT x PWD","dom x mus","SCHUNT_PWD","SY",6904,37,"PWD","SY",5342,42,"2018-04-15",2,10,"7","3","EX",837,"F","F1","1F","6.95",11.7,"P5",NA,"","SCHUNT","PWD","inter subsp. hybrids",12.14285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"503","LM0240","E57","E57aAGU",16.97,16.19,104.817788758493,0.38,8,"primary",35,70,65,54,1,"SCHUNT x PWD","dom x mus","SCHUNT_PWD","SY",6904,37,"PWD","SY",5342,42,"2018-04-15",2,10,"7","3","EX",837,"F","F1","1F","6.95",11.7,"P5",NA,"","SCHUNT","PWD","inter subsp. hybrids",12.14285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"499","LM0240","E57","E57aHJT",15.36,16.19,94.8733786287832,1.41,9,"primary",57,37,44,51,1,"SCHUNT x PWD","dom x mus","SCHUNT_PWD","SY",6904,37,"PWD","SY",5342,42,"2018-04-15",2,10,"7","3","EX",837,"F","F1","1F","6.95",11.7,"P5",NA,"","SCHUNT","PWD","inter subsp. hybrids",12.14285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
"498","LM0240","E57","E57aENX",17.71,16.19,109.388511426807,0.92,10,"primary",NA,NA,NA,NA,1,"SCHUNT x PWD","dom x mus","SCHUNT_PWD","SY",6904,37,"PWD","SY",5342,42,"2018-04-15",2,10,"7","3","EX",837,"F","F1","1F","6.95",11.7,"P5",NA,"","SCHUNT","PWD","inter subsp. hybrids",12.14285714,2,"E88","E64","E64","u.c.","E88:E64","u.c. E88 E64"
