"EH_ID","experiment","mouse_strain","primary_infection","challenge_infection","infection_history","labels","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution"
"LM0189","E57","PWD_PWD","E88",NA,NA,"E57aAOY",13.7,17.03,80.4462712859659,0.1,8,"primary",1,4,1,1,1
"LM0189","E57","PWD_PWD","E88",NA,NA,"E57aIJW",17.03,17.03,100,0.91,0,"primary",0,0,0,0,1
"LM0190","E57","PWD_PWD","E88",NA,NA,"E57aLUW",12.53,15.55,80.5787781350482,0.43,10,"primary",4,4,1,11,1
"LM0190","E57","PWD_PWD","E88",NA,NA,"E57aHOX",15.55,15.55,100,1.05,0,"primary",0,0,0,0,1
"LM0190","E57","PWD_PWD","E88",NA,NA,"E57aJNS",12.68,15.55,81.5434083601286,0.31,9,"primary",1,2,5,2,1
"LM0190","E57","PWD_PWD","E88",NA,NA,"E57aCEP",15.45,15.55,99.3569131832797,1.15,5,"primary",0,0,0,0,1
"LM0190","E57","PWD_PWD","E88",NA,NA,"E57aRSW",15.9,15.55,102.250803858521,0,1,"primary",NA,NA,NA,NA,1
"LM0190","E57","PWD_PWD","E88",NA,NA,"E57aVWX",16.06,15.55,103.279742765273,0.83,4,"primary",0,0,0,0,1
"LM0190","E57","PWD_PWD","E88",NA,NA,"E57aAIZ",13.14,15.55,84.5016077170418,0.4,8,"primary",15,25,45,29,1
"LM0190","E57","PWD_PWD","E88",NA,NA,"E57aNSZ",15.21,15.55,97.8135048231511,0.93,6,"primary",0,0,0,0,1
"LM0190","E57","PWD_PWD","E88",NA,NA,"E57aEKR",15.65,15.55,100.64308681672,0,2,"primary",NA,NA,NA,NA,1
"LM0190","E57","PWD_PWD","E88",NA,NA,"E57aPWY",14.66,15.55,94.2765273311897,0.74,7,"primary",6,3,4,9,1
"LM0190","E57","PWD_PWD","E88",NA,NA,"E57aGQX",15.49,15.55,99.6141479099678,0,3,"primary",NA,NA,NA,NA,1
"LM0190","E57","PWD_PWD","E88",NA,NA,"E57aFJO",12.9,15.55,82.9581993569132,0.42,11,"primary",0,1,1,1,1
"LM0191","E57","BUSNA_STRA","E88",NA,NA,"E57aHLZ",22.23,21.97,101.183431952663,1.59,5,"primary",0,0,0,0,1
"LM0191","E57","BUSNA_STRA","E88",NA,NA,"E57aFUY",20.31,21.97,92.4442421483842,0.37,9,"primary",7,17,11,11,1
"LM0191","E57","BUSNA_STRA","E88",NA,NA,"E57aDOZ",21.89,21.97,99.6358670914884,0.77,7,"primary",0,1,0,0,1
"LM0191","E57","BUSNA_STRA","E88",NA,NA,"E57aINR",21.74,21.97,98.9531178880291,0,1,"primary",NA,NA,NA,NA,1
"LM0191","E57","BUSNA_STRA","E88",NA,NA,"E57aAJO",21.73,21.97,98.9076012744652,1.17,6,"primary",0,0,0,0,1
"LM0191","E57","BUSNA_STRA","E88",NA,NA,"E57aHOP",21.4,21.97,97.4055530268548,0.58,8,"primary",57,73,60,62,1
"LM0191","E57","BUSNA_STRA","E88",NA,NA,"E57aBHO",22.15,21.97,100.819299044151,1.17,4,"primary",0,0,0,0,1
"LM0191","E57","BUSNA_STRA","E88",NA,NA,"E57aJLN",21.82,21.97,99.3172507965407,0.75,11,"primary",0,0,0,0,1
"LM0191","E57","BUSNA_STRA","E88",NA,NA,"E57aBCY",20.45,21.97,93.0814747382795,0.54,10,"primary",2,5,4,5,1
"LM0191","E57","BUSNA_STRA","E88",NA,NA,"E57aBNR",21.53,21.97,97.9972690031862,0,2,"primary",NA,NA,NA,NA,1
"LM0191","E57","BUSNA_STRA","E88",NA,NA,"E57aMRT",21.49,21.97,97.8152025489304,0,3,"primary",NA,NA,NA,NA,1
"LM0191","E57","BUSNA_STRA","E88",NA,NA,"E57aHJX",21.97,21.97,100,0.94,0,"primary",0,0,0,0,1
"LM0192","E57","BUSNA_PWD","E88",NA,NA,"E57aGUX",21.06,21.06,100,0.98,0,"primary",0,0,0,0,1
"LM0192","E57","BUSNA_PWD","E88",NA,NA,"E57aIVX",21.45,21.06,101.851851851852,0,2,"primary",NA,NA,NA,NA,1
"LM0192","E57","BUSNA_PWD","E88",NA,NA,"E57aDMO",20.95,21.06,99.4776828110161,1.08,6,"primary",0,0,0,0,1
"LM0192","E57","BUSNA_PWD","E88",NA,NA,"E57aEMT",20.74,21.06,98.4805318138651,1.07,7,"primary",0,1,1,3,1
"LM0192","E57","BUSNA_PWD","E88",NA,NA,"E57aEHX",21.13,21.06,100.332383665717,2.07,5,"primary",0,0,0,0,1
"LM0192","E57","BUSNA_PWD","E88",NA,NA,"E57aAGL",19.66,21.06,93.35232668566,0.68,10,"primary",0,0,0,0,1
"LM0192","E57","BUSNA_PWD","E88",NA,NA,"E57aKPV",19.29,21.06,91.5954415954416,0.85,9,"primary",13,4,17,12,1
"LM0192","E57","BUSNA_PWD","E88",NA,NA,"E57aBCJ",21.17,21.06,100.522317188984,0,1,"primary",NA,NA,NA,NA,1
"LM0192","E57","BUSNA_PWD","E88",NA,NA,"E57aTWZ",19.91,21.06,94.5394112060779,0.64,11,"primary",0,0,0,0,1
"LM0192","E57","BUSNA_PWD","E88",NA,NA,"E57aEHN",21.6,21.06,102.564102564103,1.37,4,"primary",0,0,0,0,1
"LM0192","E57","BUSNA_PWD","E88",NA,NA,"E57aKNU",21.82,21.06,103.60873694207,0,3,"primary",NA,NA,NA,NA,1
"LM0192","E57","BUSNA_PWD","E88",NA,NA,"E57aQSY",19.67,21.06,93.3998100664767,0.75,8,"primary",35,39,62,43,1
"LM0193","E57","BUSNA_BUSNA","E88",NA,NA,"E57aHNZ",12.62,16.4,76.9512195121951,0,8,"primary",NA,NA,NA,NA,1
"LM0193","E57","BUSNA_BUSNA","E88",NA,NA,"E57aIVZ",15.95,16.4,97.2560975609756,0.58,4,"primary",0,0,0,0,1
"LM0193","E57","BUSNA_BUSNA","E88",NA,NA,"E57aDGX",NA,16.4,NA,0,11,"primary",NA,NA,NA,NA,1
"LM0193","E57","BUSNA_BUSNA","E88",NA,NA,"E57aGUW",16.4,16.4,100,1.39,0,"primary",0,0,0,0,1
"LM0193","E57","BUSNA_BUSNA","E88",NA,NA,"E57aAEN",16.48,16.4,100.487804878049,0,3,"primary",NA,NA,NA,NA,1
"LM0193","E57","BUSNA_BUSNA","E88",NA,NA,"E57aBDL",14.39,16.4,87.7439024390244,0.43,7,"primary",1,1,1,0,1
"LM0193","E57","BUSNA_BUSNA","E88",NA,NA,"E57aRTY",NA,16.4,NA,0,10,"primary",NA,NA,NA,NA,1
"LM0193","E57","BUSNA_BUSNA","E88",NA,NA,"E57aNRX",16.75,16.4,102.134146341463,0,1,"primary",NA,NA,NA,NA,1
"LM0193","E57","BUSNA_BUSNA","E88",NA,NA,"E57aAGS",15.57,16.4,94.9390243902439,0.97,5,"primary",0,0,0,0,1
"LM0193","E57","BUSNA_BUSNA","E88",NA,NA,"E57aFKO",15.88,16.4,96.8292682926829,0,2,"primary",NA,NA,NA,NA,1
"LM0193","E57","BUSNA_BUSNA","E88",NA,NA,"E57aDJP",14.94,16.4,91.0975609756098,0.83,6,"primary",0,0,0,0,1
"LM0193","E57","BUSNA_BUSNA","E88",NA,NA,"E57aDTV",NA,16.4,NA,0,9,"primary",NA,NA,NA,NA,1
"LM0194","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aLNU",20.37,20.37,100,1.21,0,"primary",0,0,0,0,1
"LM0194","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aNQY",19.69,20.37,96.6617574864998,0,3,"primary",NA,NA,NA,NA,1
"LM0194","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aKNX",19.48,20.37,95.6308296514482,0.95,4,"primary",0,0,0,0,1
"LM0194","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aAMY",19.39,20.37,95.1890034364261,1.02,6,"primary",0,0,0,0,1
"LM0194","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aRUV",16.55,20.37,81.2469317623957,0.41,9,"primary",13,7,15,12,1
"LM0194","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aNWZ",20.55,20.37,100.883652430044,0,1,"primary",NA,NA,NA,NA,1
"LM0194","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aJLQ",19.48,20.37,95.6308296514482,1.19,5,"primary",0,0,0,0,1
"LM0194","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aEIP",20.07,20.37,98.5272459499264,0,2,"primary",NA,NA,NA,NA,1
"LM0194","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aAHU",18.63,20.37,91.4580265095729,0.86,7,"primary",0,0,0,0,1
"LM0194","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aCTZ",18.32,20.37,89.9361806578301,1.16,11,"primary",0,2,0,0,1
"LM0194","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aEMX",17.99,20.37,88.3161512027491,0.65,10,"primary",11,21,10,3,1
"LM0194","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aDEY",17.2,20.37,84.4378988708885,0.17,8,"primary",18,20,13,19,1
"LM0195","E57","SCHUNT_PWD","E88",NA,NA,"E57aEGS",17.22,16.88,102.014218009479,0,3,"primary",NA,NA,NA,NA,1
"LM0195","E57","SCHUNT_PWD","E88",NA,NA,"E57aPTV",17.13,16.88,101.481042654028,1.65,5,"primary",0,0,0,0,1
"LM0195","E57","SCHUNT_PWD","E88",NA,NA,"E57aFTX",17.09,16.88,101.244075829384,1.18,10,"primary",12,17,8,8,1
"LM0195","E57","SCHUNT_PWD","E88",NA,NA,"E57aDGU",17.01,16.88,100.770142180095,1.15,6,"primary",0,0,0,0,1
"LM0195","E57","SCHUNT_PWD","E88",NA,NA,"E57aEQU",16.96,16.88,100.473933649289,0,1,"primary",NA,NA,NA,NA,1
"LM0195","E57","SCHUNT_PWD","E88",NA,NA,"E57aGVZ",17.16,16.88,101.658767772512,0,2,"primary",NA,NA,NA,NA,1
"LM0195","E57","SCHUNT_PWD","E88",NA,NA,"E57aBGI",16.65,16.88,98.6374407582938,0.81,9,"primary",10,6,7,8,1
"LM0195","E57","SCHUNT_PWD","E88",NA,NA,"E57aKVY",16.77,16.88,99.3483412322275,1.08,7,"primary",0,1,0,0,1
"LM0195","E57","SCHUNT_PWD","E88",NA,NA,"E57aIJR",17.23,16.88,102.07345971564,1.12,11,"primary",2,4,2,1,1
"LM0195","E57","SCHUNT_PWD","E88",NA,NA,"E57aOPY",16.88,16.88,100,1.03,0,"primary",0,0,0,0,1
"LM0195","E57","SCHUNT_PWD","E88",NA,NA,"E57aJVY",17.23,16.88,102.07345971564,1.41,4,"primary",0,0,0,0,1
"LM0195","E57","SCHUNT_PWD","E88",NA,NA,"E57aDPW",16.33,16.88,96.7417061611374,1.17,8,"primary",22,21,30,41,1
"LM0196","E57","STRA_SCHUNT","E88",NA,NA,"E57aEMV",21.69,22.5,96.4,1.69,4,"primary",0,0,0,0,1
"LM0196","E57","STRA_SCHUNT","E88",NA,NA,"E57aACH",20.72,22.5,92.0888888888889,1.45,7,"primary",0,4,4,4,1
"LM0196","E57","STRA_SCHUNT","E88",NA,NA,"E57aINP",20.93,22.5,93.0222222222222,1.85,6,"primary",0,0,0,0,1
"LM0196","E57","STRA_SCHUNT","E88",NA,NA,"E57aCPW",22.5,22.5,100,1.14,0,"primary",0,0,0,0,1
"LM0196","E57","STRA_SCHUNT","E88",NA,NA,"E57aKNY",21.27,22.5,94.5333333333333,2.05,9,"primary",54,53,62,80,1
"LM0196","E57","STRA_SCHUNT","E88",NA,NA,"E57aFGP",21.81,22.5,96.9333333333333,1.89,5,"primary",0,0,0,0,1
"LM0196","E57","STRA_SCHUNT","E88",NA,NA,"E57aMNP",22,22.5,97.7777777777778,0,1,"primary",NA,NA,NA,NA,1
"LM0196","E57","STRA_SCHUNT","E88",NA,NA,"E57aFOW",21.27,22.5,94.5333333333333,0,2,"primary",NA,NA,NA,NA,1
"LM0196","E57","STRA_SCHUNT","E88",NA,NA,"E57aGHX",21.6,22.5,96,0,3,"primary",NA,NA,NA,NA,1
"LM0196","E57","STRA_SCHUNT","E88",NA,NA,"E57aBGT",20.63,22.5,91.6888888888889,1.71,11,"primary",1,0,0,0,1
"LM0196","E57","STRA_SCHUNT","E88",NA,NA,"E57aABN",20.52,22.5,91.2,3.02,10,"primary",6,5,0,13,1
"LM0196","E57","STRA_SCHUNT","E88",NA,NA,"E57aDLZ",20.66,22.5,91.8222222222222,1.95,8,"primary",172,168,191,193,1
"LM0197","E57","BUSNA_STRA","E88",NA,NA,"E57aJKZ",21.65,21.35,101.405152224824,0.79,8,"primary",69,48,67,61,1
"LM0197","E57","BUSNA_STRA","E88",NA,NA,"E57aLYZ",22.65,21.35,106.088992974239,1.38,10,"primary",6,8,4,4,1
"LM0197","E57","BUSNA_STRA","E88",NA,NA,"E57aBFO",22.06,21.35,103.325526932084,1.82,4,"primary",0,0,0,0,1
"LM0197","E57","BUSNA_STRA","E88",NA,NA,"E57aCNP",22.63,21.35,105.995316159251,1.14,7,"primary",0,1,0,0,1
"LM0197","E57","BUSNA_STRA","E88",NA,NA,"E57aLTU",21.78,21.35,102.014051522248,0.76,9,"primary",30,30,37,33,1
"LM0197","E57","BUSNA_STRA","E88",NA,NA,"E57aAFR",20.99,21.35,98.3138173302108,0,3,"primary",NA,NA,NA,NA,1
"LM0197","E57","BUSNA_STRA","E88",NA,NA,"E57aHJL",21.86,21.35,102.388758782201,1.4,5,"primary",0,0,0,0,1
"LM0197","E57","BUSNA_STRA","E88",NA,NA,"E57aLXZ",21.35,21.35,100,2.49,0,"primary",0,0,0,0,1
"LM0197","E57","BUSNA_STRA","E88",NA,NA,"E57aCOV",22.93,21.35,107.400468384075,1.03,11,"primary",1,0,0,0,1
"LM0197","E57","BUSNA_STRA","E88",NA,NA,"E57aJOS",20.96,21.35,98.1733021077283,0,1,"primary",NA,NA,NA,NA,1
"LM0197","E57","BUSNA_STRA","E88",NA,NA,"E57aFKM",20.67,21.35,96.8149882903981,0,2,"primary",NA,NA,NA,NA,1
"LM0197","E57","BUSNA_STRA","E88",NA,NA,"E57aABU",22.02,21.35,103.138173302108,1.83,6,"primary",0,0,0,0,1
"LM0198","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aRXZ",15.17,17.65,85.9490084985836,0.47,10,"primary",1,0,1,1,1
"LM0198","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aCNS",17.65,17.65,100,2.01,0,"primary",0,0,0,0,1
"LM0198","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aDEZ",18.42,17.65,104.362606232295,1.62,4,"primary",0,0,0,0,1
"LM0198","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aMTY",17.63,17.65,99.8866855524079,2.08,5,"primary",0,0,0,0,1
"LM0198","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aAJQ",16.2,17.65,91.7847025495751,0.63,8,"primary",38,30,27,30,1
"LM0198","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aIKS",15.86,17.65,89.8583569405099,0.27,9,"primary",3,2,3,2,1
"LM0198","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aOVY",17.3,17.65,98.0169971671388,0,3,"primary",NA,NA,NA,NA,1
"LM0198","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aJPV",17.19,17.65,97.3937677053824,1.21,7,"primary",0,0,0,0,1
"LM0198","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aCQT",17.53,17.65,99.3201133144476,0,1,"primary",NA,NA,NA,NA,1
"LM0198","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aTXY",17.91,17.65,101.473087818697,1.36,6,"primary",0,0,0,0,1
"LM0198","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aOTV",17.73,17.65,100.453257790368,0,2,"primary",NA,NA,NA,NA,1
"LM0198","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aEHR",15.91,17.65,90.1416430594901,0.43,11,"primary",1,2,2,2,1
"LM0199","E57","STRA_STRA","E88",NA,NA,"E57aBPQ",27.06,26.85,100.782122905028,0,3,"primary",NA,NA,NA,NA,1
"LM0199","E57","STRA_STRA","E88",NA,NA,"E57aGIR",26.63,26.85,99.1806331471136,0.83,9,"primary",7,8,9,12,1
"LM0199","E57","STRA_STRA","E88",NA,NA,"E57aCFG",26.95,26.85,100.372439478585,0,2,"primary",NA,NA,NA,NA,1
"LM0199","E57","STRA_STRA","E88",NA,NA,"E57aFOQ",27.66,26.85,103.016759776536,1.87,5,"primary",0,0,0,0,1
"LM0199","E57","STRA_STRA","E88",NA,NA,"E57aCJY",27.15,26.85,101.117318435754,0.84,7,"primary",0,0,0,0,1
"LM0199","E57","STRA_STRA","E88",NA,NA,"E57aACJ",26.62,26.85,99.1433891992551,0.95,10,"primary",5,1,3,4,2
"LM0199","E57","STRA_STRA","E88",NA,NA,"E57aHSZ",26.42,26.85,98.3985102420857,0.96,11,"primary",0,0,0,0,1
"LM0199","E57","STRA_STRA","E88",NA,NA,"E57aFOT",27.73,26.85,103.277467411546,1.55,4,"primary",0,0,0,0,1
"LM0199","E57","STRA_STRA","E88",NA,NA,"E57aBHN",26.85,26.85,100,1.85,0,"primary",0,0,0,0,1
"LM0199","E57","STRA_STRA","E88",NA,NA,"E57aFKS",27.05,26.85,100.744878957169,1.08,8,"primary",174,113,104,95,1
"LM0199","E57","STRA_STRA","E88",NA,NA,"E57aIMQ",27.48,26.85,102.346368715084,1.22,6,"primary",0,0,0,0,1
"LM0199","E57","STRA_STRA","E88",NA,NA,"E57aGHU",26.62,26.85,99.1433891992551,0,1,"primary",NA,NA,NA,NA,1
"LM0200","E57","STRA_STRA","E88",NA,NA,"E57aLMV",26.37,22.32,118.145161290323,4.53,6,"primary",0,0,0,0,2
"LM0200","E57","STRA_STRA","E88",NA,NA,"E57aAFT",22.32,22.32,100,2.16,0,"primary",0,0,0,0,1
"LM0200","E57","STRA_STRA","E88",NA,NA,"E57aIKW",24.84,22.32,111.290322580645,1.67,8,"primary",110,102,81,104,2
"LM0200","E57","STRA_STRA","E88",NA,NA,"E57aGNQ",22.8,22.32,102.150537634409,0,1,"primary",NA,NA,NA,NA,1
"LM0200","E57","STRA_STRA","E88",NA,NA,"E57aCIV",25.72,22.32,115.232974910394,1.67,7,"primary",2,0,4,1,1
"LM0200","E57","STRA_STRA","E88",NA,NA,"E57aETW",25.79,22.32,115.546594982079,3.19,5,"primary",0,0,0,0,1
"LM0200","E57","STRA_STRA","E88",NA,NA,"E57aCGY",23.82,22.32,106.720430107527,0,2,"primary",NA,NA,NA,NA,1
"LM0200","E57","STRA_STRA","E88",NA,NA,"E57aCFH",24.38,22.32,109.229390681004,1.47,11,"primary",0,0,0,0,2
"LM0200","E57","STRA_STRA","E88",NA,NA,"E57aCQV",25.05,22.32,112.231182795699,3.38,4,"primary",0,0,0,0,1
"LM0200","E57","STRA_STRA","E88",NA,NA,"E57aDHM",24.5,22.32,109.767025089606,0.97,9,"primary",7,10,9,16,1
"LM0200","E57","STRA_STRA","E88",NA,NA,"E57aILZ",24.58,22.32,110.125448028674,0,3,"primary",NA,NA,NA,NA,1
"LM0200","E57","STRA_STRA","E88",NA,NA,"E57aBDN",24.35,22.32,109.094982078853,1.28,10,"primary",2,1,7,10,1
"LM0201","E57","STRA_STRA","E88",NA,NA,"E57aBUX",21.75,21.75,100,1.32,0,"primary",0,0,0,0,1
"LM0201","E57","STRA_STRA","E88",NA,NA,"E57aAGK",20.74,21.75,95.3563218390805,0.97,11,"primary",0,0,2,1,1
"LM0201","E57","STRA_STRA","E88",NA,NA,"E57aGUV",21.23,21.75,97.6091954022989,0,3,"primary",NA,NA,NA,NA,1
"LM0201","E57","STRA_STRA","E88",NA,NA,"E57aAUY",23.58,21.75,108.413793103448,1.52,4,"primary",0,0,0,0,1
"LM0201","E57","STRA_STRA","E88",NA,NA,"E57aEPT",21.8,21.75,100.229885057471,1.16,9,"primary",2,5,3,3,1
"LM0201","E57","STRA_STRA","E88",NA,NA,"E57aAIO",22.01,21.75,101.195402298851,0,2,"primary",NA,NA,NA,NA,1
"LM0201","E57","STRA_STRA","E88",NA,NA,"E57aAOZ",22.67,21.75,104.229885057471,2.64,5,"primary",0,0,0,0,1
"LM0201","E57","STRA_STRA","E88",NA,NA,"E57aTVX",21.72,21.75,99.8620689655172,0,1,"primary",NA,NA,NA,NA,1
"LM0201","E57","STRA_STRA","E88",NA,NA,"E57aDPR",22.12,21.75,101.701149425287,1.61,8,"primary",98,106,111,100,2
"LM0201","E57","STRA_STRA","E88",NA,NA,"E57aESZ",21.08,21.75,96.919540229885,1.31,10,"primary",3,3,4,3,2
"LM0201","E57","STRA_STRA","E88",NA,NA,"E57aBES",22.79,21.75,104.781609195402,2.04,6,"primary",0,0,0,0,2
"LM0201","E57","STRA_STRA","E88",NA,NA,"E57aCTW",22.1,21.75,101.609195402299,1.67,7,"primary",7,7,8,7,1
"LM0202","E57","BUSNA_BUSNA","E88",NA,NA,"E57aHJY",17.15,17.68,97.0022624434389,2.19,11,"primary",1,0,5,1,1
"LM0202","E57","BUSNA_BUSNA","E88",NA,NA,"E57aCMU",15.56,17.68,88.0090497737557,0.27,9,"primary",15,8,16,20,1
"LM0202","E57","BUSNA_BUSNA","E88",NA,NA,"E57aBEO",15.72,17.68,88.9140271493213,0,8,"primary",NA,NA,NA,NA,1
"LM0202","E57","BUSNA_BUSNA","E88",NA,NA,"E57aCJK",18.57,17.68,105.033936651584,0,1,"primary",NA,NA,NA,NA,1
"LM0202","E57","BUSNA_BUSNA","E88",NA,NA,"E57aAPX",18.23,17.68,103.110859728507,0,2,"primary",NA,NA,NA,NA,1
"LM0202","E57","BUSNA_BUSNA","E88",NA,NA,"E57aDMQ",15.74,17.68,89.027149321267,0.74,10,"primary",8,9,6,12,1
"LM0202","E57","BUSNA_BUSNA","E88",NA,NA,"E57aDFG",19.19,17.68,108.5407239819,1.09,5,"primary",0,0,0,0,1
"LM0202","E57","BUSNA_BUSNA","E88",NA,NA,"E57aGPW",17.68,17.68,100,1.49,0,"primary",0,0,0,0,1
"LM0202","E57","BUSNA_BUSNA","E88",NA,NA,"E57aDEN",17.73,17.68,100.282805429864,2.98,4,"primary",0,0,0,0,1
"LM0202","E57","BUSNA_BUSNA","E88",NA,NA,"E57aBIK",17.68,17.68,100,1.85,6,"primary",0,0,0,0,2
"LM0202","E57","BUSNA_BUSNA","E88",NA,NA,"E57aGJT",18.37,17.68,103.902714932127,0,3,"primary",NA,NA,NA,NA,1
"LM0202","E57","BUSNA_BUSNA","E88",NA,NA,"E57aCQU",16.94,17.68,95.814479638009,0.42,7,"primary",0,2,0,1,1
"LM0203","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aGOP",20.11,20.26,99.2596248766041,0,1,"primary",NA,NA,NA,NA,1
"LM0203","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aEGO",21.38,20.26,105.528134254689,1.21,4,"primary",0,0,0,0,1
"LM0203","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aCMO",20.26,20.26,100,1.48,0,"primary",0,0,0,0,1
"LM0203","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aCPT",22.02,20.26,108.687068114511,1.58,6,"primary",0,0,0,0,1
"LM0203","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aQRV",20.64,20.26,101.875616979269,0,3,"primary",NA,NA,NA,NA,1
"LM0203","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aCHO",21.93,20.26,108.242843040474,1.02,7,"primary",0,0,0,0,1
"LM0203","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aBCO",21.57,20.26,106.465942744324,0.83,8,"primary",74,75,59,77,1
"LM0203","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aGJX",21.5,20.26,106.120434353406,0.7,11,"primary",2,0,2,3,1
"LM0203","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aHTU",21.79,20.26,107.551826258638,1.38,5,"primary",0,0,0,0,1
"LM0203","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aLQR",21.41,20.26,105.676209279368,0.84,9,"primary",20,8,14,26,1
"LM0203","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aILR",20.02,20.26,98.8153998025666,0,2,"primary",NA,NA,NA,NA,1
"LM0203","E57","SCHUNT_SCHUNT","E88",NA,NA,"E57aLTY",21.4,20.26,105.626850937808,0.89,10,"primary",2,5,6,7,1
"LM0204","E57","PWD_BUSNA","E64",NA,NA,"E57aAEF",19.36,19.26,100.519210799585,0,2,"primary",NA,NA,NA,NA,1
"LM0204","E57","PWD_BUSNA","E64",NA,NA,"E57aILQ",19.08,19.26,99.0654205607476,0,1,"primary",NA,NA,NA,NA,1
"LM0204","E57","PWD_BUSNA","E64",NA,NA,"E57aAKU",19.92,19.26,103.426791277259,1.5,6,"primary",388,342,414,380,1
"LM0204","E57","PWD_BUSNA","E64",NA,NA,"E57aCIO",19.26,19.26,100,2.15,0,"primary",0,0,0,0,1
"LM0204","E57","PWD_BUSNA","E64",NA,NA,"E57aFWY",20.55,19.26,106.697819314642,1.64,9,"primary",0,0,0,0,1
"LM0204","E57","PWD_BUSNA","E64",NA,NA,"E57aJMO",20.42,19.26,106.022845275182,1.76,8,"primary",1,0,1,5,1
"LM0204","E57","PWD_BUSNA","E64",NA,NA,"E57aKOT",20.19,19.26,104.828660436137,1.43,7,"primary",48,55,53,58,2
"LM0204","E57","PWD_BUSNA","E64",NA,NA,"E57aMTU",20.22,19.26,104.984423676012,1.38,10,"primary",0,0,0,0,1
"LM0204","E57","PWD_BUSNA","E64",NA,NA,"E57aHLP",18.73,19.26,97.2481827622015,0.79,5,"primary",3,4,4,4,1
"LM0204","E57","PWD_BUSNA","E64",NA,NA,"E57aHLV",19.99,19.26,103.790238836968,1.05,3,"primary",0,0,0,0,1
"LM0204","E57","PWD_BUSNA","E64",NA,NA,"E57aKRW",18.62,19.26,96.6770508826583,1.75,4,"primary",0,1,1,2,2
"LM0205","E57","SCHUNT_STRA","E64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LM0206","E57","BUSNA_BUSNA","E64",NA,NA,"E57aFIW",16.21,16.97,95.5215085444903,0,2,"primary",NA,NA,NA,NA,1
"LM0206","E57","BUSNA_BUSNA","E64",NA,NA,"E57aDHK",16.75,16.97,98.7035945786682,0.68,9,"primary",0,0,0,0,1
"LM0206","E57","BUSNA_BUSNA","E64",NA,NA,"E57aBUV",15.27,16.97,89.9823217442546,0.6,5,"primary",0,0,0,1,1
"LM0206","E57","BUSNA_BUSNA","E64",NA,NA,"E57aKOX",16.97,16.97,100,1.47,0,"primary",0,0,0,0,1
"LM0206","E57","BUSNA_BUSNA","E64",NA,NA,"E57aMWZ",16.23,16.97,95.6393635827932,1.35,8,"primary",1,0,2,1,1
"LM0206","E57","BUSNA_BUSNA","E64",NA,NA,"E57aERU",17.39,16.97,102.474955804361,0,1,"primary",NA,NA,NA,NA,1
"LM0206","E57","BUSNA_BUSNA","E64",NA,NA,"E57aAIS",15.86,16.97,93.4590453741898,0.88,4,"primary",0,0,0,0,1
"LM0206","E57","BUSNA_BUSNA","E64",NA,NA,"E57aBEM",16.29,16.97,95.9929286977018,1.33,6,"primary",519,396,575,455,1
"LM0206","E57","BUSNA_BUSNA","E64",NA,NA,"E57aLOW",17.4,16.97,102.533883323512,0.69,3,"primary",0,0,0,0,1
"LM0206","E57","BUSNA_BUSNA","E64",NA,NA,"E57aFJL",16.22,16.97,95.5804360636417,1.26,10,"primary",0,0,0,0,1
