"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","plate"
"81","G9","FALSE","KMX","Eim","UNKNOWN","SYBR","None","Amp","1.4748944483075",NA,NA,"25.8179403728148","0.819816426053848","25.5286769709207","0.326165077846163","TRUE","0.140334832053577","TRUE","3","21","82.0825042724609",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_17042022.eds"
"82","G10","FALSE","NTC","Eim","UNKNOWN","SYBR","None","Amp","1.29480256326722",NA,NA,"31.6226363580307","0.966678401468567","31.6226363580307",NA,"TRUE","0.140334832053577","TRUE","3","26","72.8534927368164",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_17042022.eds"
"83","G11","FALSE","NTC","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.140334832053577","TRUE","3","39","92.9757537841797","89.3446731567383","75.87939453125","69.6762924194336","qPCR_eimeria_lab_fecal_DB_17042022.eds"
"84","G12","FALSE","NTC","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.140334832053577","TRUE","3","39","90.8576202392578","78.6027145385742","75.2742156982422","83.2928619384766","qPCR_eimeria_lab_fecal_DB_17042022.eds"
"85","H1","FALSE","CJQ","Eim","UNKNOWN","SYBR","None","Amp","1.49247648200281",NA,NA,"26.4339710283217","0.95933863021101","26.6497492705064","0.565409487022946","TRUE","0.140334832053577","TRUE","3","21","82.2077560424805",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_17042022.eds"
"86","H2","FALSE","CJQ","Eim","UNKNOWN","SYBR","None","Amp","1.4932455769859",NA,NA,"26.2240020916104","0.817457709472711","26.6497492705064","0.565409487022946","TRUE","0.140334832053577","TRUE","3","22","82.3588790893555",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_17042022.eds"
"87","H3","FALSE","CJQ","Eim","UNKNOWN","SYBR","None","Amp","1.46466832158825",NA,NA,"27.2912746915871","0.717577295911345","26.6497492705064","0.565409487022946","TRUE","0.140334832053577","TRUE","3","22","82.2077560424805",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_17042022.eds"
"88","H4","FALSE","GHL","Eim","UNKNOWN","SYBR","None","Amp","1.4329544829344",NA,NA,"26.8839825200491","0.866092649984176","26.7591819556244","0.154470261412705","TRUE","0.140334832053577","TRUE","3","22","77.6741333007813","62.4109344482422","82.9633636474609",NA,"qPCR_eimeria_lab_fecal_DB_17042022.eds"
"89","H5","FALSE","GHL","Eim","UNKNOWN","SYBR","None","Amp","1.45210034892044",NA,NA,"26.8071432428111","0.829660323800954","26.7591819556244","0.154470261412705","TRUE","0.140334832053577","TRUE","3","23","77.8336410522461",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_17042022.eds"
"90","H6","FALSE","GHL","Eim","UNKNOWN","SYBR","None","Amp","1.4533377829074",NA,NA,"26.586420104013","0.871310232576529","26.7591819556244","0.154470261412705","TRUE","0.140334832053577","TRUE","3","22","77.6824417114258",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_17042022.eds"
"91","H7","FALSE","KUV","Eim","UNKNOWN","SYBR","None","Amp","1.46325921004788",NA,NA,"27.657329003192","0.824834799270202","28.8388351222247","1.09920049256259","TRUE","0.140334832053577","TRUE","3","23","81.311149597168",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_17042022.eds"
"92","H8","FALSE","KUV","Eim","UNKNOWN","SYBR","None","Amp","1.38848337566778",NA,NA,"29.0279986016146","0.479300831918688","28.8388351222247","1.09920049256259","TRUE","0.140334832053577","TRUE","3","24","81.311149597168",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_17042022.eds"
"93","H9","FALSE","KUV","Eim","UNKNOWN","SYBR","None","Amp","1.34336162040784",NA,NA,"29.8311777618675","0.40028797832656","28.8388351222247","1.09920049256259","TRUE","0.140334832053577","TRUE","3","26","81.3260269165039",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_17042022.eds"
"94","H10","FALSE","NTC2","Eim","UNKNOWN","SYBR","None","Amp","1.29212037632668",NA,NA,"33.74712557981","0.967595555445652","33.74712557981",NA,"TRUE","0.140334832053577","TRUE","3","29","74.3664474487305","63.1706008911133",NA,NA,"qPCR_eimeria_lab_fecal_DB_17042022.eds"
"95","H11","FALSE","NTC2","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.140334832053577","TRUE","3","39","68.0120468139648","81.4773254394531","73.9125595092773","77.9975280761719","qPCR_eimeria_lab_fecal_DB_17042022.eds"
"96","H12","FALSE","NTC2","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.140334832053577","TRUE","3","39","74.5177383422852","87.0752410888672","83.7467498779297","78.1488265991211","qPCR_eimeria_lab_fecal_DB_17042022.eds"
"1","A1","FALSE","ABL","Eim","UNKNOWN","SYBR","None","Amp","1.45792699667354",NA,NA,"21.8176702464493","0.942110166442812","21.3758667349753","0.540298738022716","TRUE","0.0787646998178774","TRUE","3","18","75.1174774169922",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"2","A2","FALSE","ABL","Eim","UNKNOWN","SYBR","None","Amp","1.44210589472859",NA,NA,"21.5364488835457","0.914373816760129","21.3758667349753","0.540298738022716","TRUE","0.0787646998178774","TRUE","3","18","74.9677352905273",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"3","A3","FALSE","ABL","Eim","UNKNOWN","SYBR","None","Amp","1.43175260257405",NA,NA,"20.7734810749308","0.812154908204724","21.3758667349753","0.540298738022716","TRUE","0.0787646998178774","TRUE","3","17","74.9677352905273",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"4","A4","FALSE","CKZ","Eim","UNKNOWN","SYBR","None","Amp","1.44994320109476",NA,NA,"18.4565446311286","0.92982336884966","18.3601794641266","0.146256269417862","TRUE","0.0787646998178774","TRUE","3","15","74.8179931640625",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"5","A5","FALSE","CKZ","Eim","UNKNOWN","SYBR","None","Amp","1.46959413228629",NA,NA,"18.4321060488252","0.940392254938123","18.3601794641266","0.146256269417862","TRUE","0.0787646998178774","TRUE","3","15","74.9731979370117",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"6","A6","FALSE","CKZ","Eim","UNKNOWN","SYBR","None","Amp","1.43889700308585",NA,NA,"18.1918877124259","0.921530413061821","18.3601794641266","0.146256269417862","TRUE","0.0787646998178774","TRUE","3","15","74.9731979370117",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"7","A7","FALSE","GNZ","Eim","UNKNOWN","SYBR","None","Amp","1.47046102973752",NA,NA,"19.6206070000471","0.950292884238275","18.8417155224437","0.735778474530005","TRUE","0.0787646998178774","TRUE","3","16","74.8233871459961",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"8","A8","FALSE","GNZ","Eim","UNKNOWN","SYBR","None","Amp","1.46602385526702",NA,NA,"18.7461507343164","0.921632511132265","18.8417155224437","0.735778474530005","TRUE","0.0787646998178774","TRUE","3","15","74.8233871459961",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"9","A9","FALSE","GNZ","Eim","UNKNOWN","SYBR","None","Amp","1.44600977207695",NA,NA,"18.1583888329675","0.853467099821619","18.8417155224437","0.735778474530005","TRUE","0.0787646998178774","TRUE","3","15","74.9872207641602",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"10","A10","FALSE","QVY","Eim","UNKNOWN","SYBR","None","Amp","1.45485595514105",NA,NA,"19.9068376518074","0.960990780197967","20.1525845391548","0.696951668715458","TRUE","0.0787646998178774","TRUE","3","16","75.2871017456055",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"11","A11","FALSE","QVY","Eim","UNKNOWN","SYBR","None","Amp","1.45375060730888",NA,NA,"20.9391205319035","0.986952281341885","20.1525845391548","0.696951668715458","TRUE","0.0787646998178774","TRUE","3","16","74.8372802734375",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"12","A12","FALSE","QVY","Eim","UNKNOWN","SYBR","None","Amp","1.44115973891939",NA,NA,"19.6117954337537","0.970489214952174","20.1525845391548","0.696951668715458","TRUE","0.0787646998178774","TRUE","3","14","74.8372802734375",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"13","B1","FALSE","ACY","Eim","UNKNOWN","SYBR","None","Amp","1.44514730392535",NA,NA,"16.9883164421956","0.921959019828069","16.8131158943906","0.284393093515753","TRUE","0.0787646998178774","TRUE","3","13","74.9677352905273",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"14","B2","FALSE","ACY","Eim","UNKNOWN","SYBR","None","Amp","1.45022346868438",NA,NA,"16.9660525359005","0.906826564964733","16.8131158943906","0.284393093515753","TRUE","0.0787646998178774","TRUE","3","13","74.8179931640625",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"15","B3","FALSE","ACY","Eim","UNKNOWN","SYBR","None","Amp","1.43861471758573",NA,NA,"16.4849787050757","0.850981275636508","16.8131158943906","0.284393093515753","TRUE","0.0787646998178774","TRUE","3","13","74.9677352905273",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"16","B4","FALSE","COW","Eim","UNKNOWN","SYBR","None","Amp","1.46546446674003",NA,NA,"16.8889211609541","0.933041298049243","16.8307945187795","0.179455678610528","TRUE","0.0787646998178774","TRUE","3","13","74.8179931640625",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"17","B5","FALSE","COW","Eim","UNKNOWN","SYBR","None","Amp","1.46031185817098",NA,NA,"16.9739819181196","0.93471027117587","16.8307945187795","0.179455678610528","TRUE","0.0787646998178774","TRUE","3","14","74.9731979370117",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"18","B6","FALSE","COW","Eim","UNKNOWN","SYBR","None","Amp","1.4729512724238",NA,NA,"16.6294804772648","0.926983999119016","16.8307945187795","0.179455678610528","TRUE","0.0787646998178774","TRUE","3","13","75.1230087280273",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"19","B7","FALSE","GRV","Eim","UNKNOWN","SYBR","None","Amp","1.48078831633804",NA,NA,"22.3895394270617","0.988541149236683","21.4262621677636","0.925185556577697","TRUE","0.0787646998178774","TRUE","3","18","75.4226226806641",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"20","B8","FALSE","GRV","Eim","UNKNOWN","SYBR","None","Amp","1.47449028787367",NA,NA,"21.3446747915677","0.959017602261853","21.4262621677636","0.925185556577697","TRUE","0.0787646998178774","TRUE","3","18","75.5724334716797",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"21","B9","FALSE","GRV","Eim","UNKNOWN","SYBR","None","Amp","1.47169157758574",NA,NA,"20.5445722846615","0.928402919592177","21.4262621677636","0.925185556577697","TRUE","0.0787646998178774","TRUE","3","17","75.5869827270508",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"22","B10","FALSE","RTV","Eim","UNKNOWN","SYBR","None","Amp","1.45735961439564",NA,NA,"25.1649395948516","0.95067803313725","25.4685677963764","0.748357255017856","TRUE","0.0787646998178774","TRUE","3","21","75.4370422363281",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"23","B11","FALSE","RTV","Eim","UNKNOWN","SYBR","None","Amp","1.45818150120286",NA,NA,"26.3210216173711","0.955445089804792","25.4685677963764","0.748357255017856","TRUE","0.0787646998178774","TRUE","3","22","74.9872207641602",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"24","B12","FALSE","RTV","Eim","UNKNOWN","SYBR","None","Amp","1.44757623907714",NA,NA,"24.9197421769066","0.976521862114662","25.4685677963764","0.748357255017856","TRUE","0.0787646998178774","TRUE","3","18","74.8372802734375",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"25","C1","FALSE","AHJ","Eim","UNKNOWN","SYBR","None","Amp","1.46609557646145",NA,NA,"24.8206974082009","0.952736689233375","23.7718532689048","1.28008622995216","TRUE","0.0787646998178774","TRUE","3","20","75.5666961669922",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"26","C2","FALSE","AHJ","Eim","UNKNOWN","SYBR","None","Amp","1.46317555849449",NA,NA,"24.1494097104816","0.945677478821825","23.7718532689048","1.28008622995216","TRUE","0.0787646998178774","TRUE","3","19","75.5666961669922",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"27","C3","FALSE","AHJ","Eim","UNKNOWN","SYBR","None","Amp","1.42108048759936",NA,NA,"22.3454526880319","0.758473812262081","23.7718532689048","1.28008622995216","TRUE","0.0787646998178774","TRUE","3","19","75.7164306640625",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"28","C4","FALSE","CSX","Eim","UNKNOWN","SYBR","None","Amp","1.48485764029222",NA,NA,"20.4421879095294","0.985578124021397","20.4794892373269","0.0823270434689731","TRUE","0.0787646998178774","TRUE","3","17","75.5666961669922",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"29","C5","FALSE","CSX","Eim","UNKNOWN","SYBR","None","Amp","1.4366103364192",NA,NA,"20.5738644038305","0.989777628865366","20.4794892373269","0.0823270434689731","TRUE","0.0787646998178774","TRUE","3","17","75.5724334716797",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"30","C6","FALSE","CSX","Eim","UNKNOWN","SYBR","None","Amp","1.47678454956502",NA,NA,"20.4224153986206","0.978978725214145","20.4794892373269","0.0823270434689731","TRUE","0.0787646998178774","TRUE","3","16","75.7222442626953",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"31","C7","FALSE","HJT","Eim","UNKNOWN","SYBR","None","Amp","1.45824795344662",NA,NA,"18.1939869743596","0.936238827912519","17.7924205878301","0.374232199357244","TRUE","0.0787646998178774","TRUE","3","15","74.5237731933594",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"32","C8","FALSE","HJT","Eim","UNKNOWN","SYBR","None","Amp","1.47042714278991",NA,NA,"17.7298693262707","0.925436433472957","17.7924205878301","0.374232199357244","TRUE","0.0787646998178774","TRUE","3","14","74.673583984375",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"33","C9","FALSE","HJT","Eim","UNKNOWN","SYBR","None","Amp","1.45218824771496",NA,NA,"17.4534054628599","0.880458486274333","17.7924205878301","0.374232199357244","TRUE","0.0787646998178774","TRUE","3","13","75.1371612548828",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"34","C10","FALSE","RWY","Eim","UNKNOWN","SYBR","None","Amp","1.4506085292452",NA,NA,"17.590950914643","0.871115892671427","17.9552963808472","0.400314606925651","TRUE","0.0787646998178774","TRUE","3","14","75.7369232177734",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"35","C11","FALSE","RWY","Eim","UNKNOWN","SYBR","None","Amp","1.44379904746842",NA,NA,"18.3838246912363","0.911462587199989","17.9552963808472","0.400314606925651","TRUE","0.0787646998178774","TRUE","3","15","75.2871017456055",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"36","C12","FALSE","RWY","Eim","UNKNOWN","SYBR","None","Amp","1.43250991716968",NA,NA,"17.8911135366622","0.845381470031184","17.9552963808472","0.400314606925651","TRUE","0.0787646998178774","TRUE","3","14","75.1371612548828",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"37","D1","FALSE","AJT","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0787646998178774","TRUE","3","39","90.2412490844727","65.5340881347656","75.2672119140625","84.2516326904297","qPCR_eimeria_lab_fecal_DB_22042022.eds"
"38","D2","FALSE","AJT","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0787646998178774","TRUE","3","39","68.5289001464844","75.2672119140625","89.492546081543","85.0003356933594","qPCR_eimeria_lab_fecal_DB_22042022.eds"
"39","D3","FALSE","AJT","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0787646998178774","TRUE","3","39","75.1174774169922","78.8609848022461","64.9351272583008","83.0537109375","qPCR_eimeria_lab_fecal_DB_22042022.eds"
"40","D4","FALSE","DEK","Eim","UNKNOWN","SYBR","None","Amp","1.47466451623731",NA,NA,"19.8711189344751","0.970031284852815","19.9042606166979","0.0296421639630741","TRUE","0.0787646998178774","TRUE","3","15","75.4169540405273",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"41","D5","FALSE","DEK","Eim","UNKNOWN","SYBR","None","Amp","1.46605261014671",NA,NA,"19.9134233839101","0.970464995741955","19.9042606166979","0.0296421639630741","TRUE","0.0787646998178774","TRUE","3","16","75.4226226806641",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"42","D6","FALSE","DEK","Eim","UNKNOWN","SYBR","None","Amp","1.46062063828393",NA,NA,"19.9282395317087","0.962743871138655","19.9042606166979","0.0296421639630741","TRUE","0.0787646998178774","TRUE","3","16","75.7222442626953",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"43","D7","FALSE","IKZ","Eim","UNKNOWN","SYBR","None","Amp","1.46891564668876",NA,NA,"21.8388033288016","0.994082381813626","21.357510816926","0.561994402348588","TRUE","0.0787646998178774","TRUE","3","18","74.8233871459961",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"44","D8","FALSE","IKZ","Eim","UNKNOWN","SYBR","None","Amp","1.47722638526026",NA,NA,"21.4938338525496","0.994060795525475","21.357510816926","0.561994402348588","TRUE","0.0787646998178774","TRUE","3","17","74.8233871459961",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"45","D9","FALSE","IKZ","Eim","UNKNOWN","SYBR","None","Amp","1.46859503351314",NA,NA,"20.7398952694269","0.989596254372782","21.357510816926","0.561994402348588","TRUE","0.0787646998178774","TRUE","3","17","74.9872207641602",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"46","D10","FALSE","TUY","Eim","UNKNOWN","SYBR","None","Amp","1.46830027796924",NA,NA,"15.3034304482199","0.967986344155989","15.5270195597985","0.733295969542072","TRUE","0.0787646998178774","TRUE","3","11","74.9872207641602",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"47","D11","FALSE","TUY","Eim","UNKNOWN","SYBR","None","Amp","1.46221181991211",NA,NA,"16.3460827426555","0.988452536332681","15.5270195597985","0.733295969542072","TRUE","0.0787646998178774","TRUE","3","12","74.8372802734375",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"48","D12","FALSE","TUY","Eim","UNKNOWN","SYBR","None","Amp","1.46157234755365",NA,NA,"14.9315454885201","0.987785805238062","15.5270195597985","0.733295969542072","TRUE","0.0787646998178774","TRUE","3","10","74.2375183105469",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"49","E1","FALSE","AKO","Eim","UNKNOWN","SYBR","None","Amp","1.46906796685349",NA,NA,"21.926886768287","0.978733878350309","21.4561165049932","1.01930130250245","TRUE","0.0787646998178774","TRUE","3","18","75.4169540405273",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"50","E2","FALSE","AKO","Eim","UNKNOWN","SYBR","None","Amp","1.47407116165418",NA,NA,"22.1549458373114","0.988224140742326","21.4561165049932","1.01930130250245","TRUE","0.0787646998178774","TRUE","3","18","75.4169540405273",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"51","E3","FALSE","AKO","Eim","UNKNOWN","SYBR","None","Amp","1.4591612616598",NA,NA,"20.2865169093811","0.953928368436608","21.4561165049932","1.01930130250245","TRUE","0.0787646998178774","TRUE","3","16","75.4169540405273",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"52","E4","FALSE","DMT","Eim","UNKNOWN","SYBR","None","Amp","1.45373136415631",NA,NA,"24.1042406478528","0.861303107953747","24.15287868359","0.0593523056961832","TRUE","0.0787646998178774","TRUE","3","20","74.9677352905273",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"53","E5","FALSE","DMT","Eim","UNKNOWN","SYBR","None","Amp","1.46090313364132",NA,NA,"24.1353832027646","0.880765940419929","24.15287868359","0.0593523056961832","TRUE","0.0787646998178774","TRUE","3","20","74.9731979370117",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"54","E6","FALSE","DMT","Eim","UNKNOWN","SYBR","None","Amp","1.44797958722449",NA,NA,"24.2190122001525","0.881703641594203","24.15287868359","0.0593523056961832","TRUE","0.0787646998178774","TRUE","3","20","74.9731979370117",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"55","E7","FALSE","IOX","Eim","UNKNOWN","SYBR","None","Amp","1.46894417799379",NA,NA,"20.5122076564187","0.921829740851609","20.0743332768352","0.521497902835072","TRUE","0.0787646998178774","TRUE","3","17","74.8233871459961",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"56","E8","FALSE","IOX","Eim","UNKNOWN","SYBR","None","Amp","1.4487721955913",NA,NA,"20.21338991861","0.908175335907218","20.0743332768352","0.521497902835072","TRUE","0.0787646998178774","TRUE","3","17","74.673583984375",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"57","E9","FALSE","IOX","Eim","UNKNOWN","SYBR","None","Amp","1.44200705561781",NA,NA,"19.4974022554769","0.826986334619184","20.0743332768352","0.521497902835072","TRUE","0.0787646998178774","TRUE","3","16","74.8372802734375",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
"58","E10","FALSE","UWY","Eim","UNKNOWN","SYBR","None","Amp","1.46199919027652",NA,NA,"25.2371451136276","0.938701870991926","25.483224329305","0.222446436360763","TRUE","0.0787646998178774","TRUE","3","21","76.0368041992188",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_22042022.eds"
